"p","Points:0","Points:1","Points:2"
7.888e-05,10,75.3,-150
2.833e-06,20,71.33,-150
0.00015317,30,66.42,-150
-0.00066861,40,61.28,-150
0.00028267,50,55.96,-150
-3.323e-06,60,48.96,-150
-4.7666e-05,70,42.31,-150
0.00092298,80,35.99,-150
0.00072453,90,29.6,-150
0.00043281,100,23.58,-150
0.0012267,110,19.46,-150
-5.603e-05,120,15.95,-150
0.00059044,130,12.56,-150
-0.008031,170,6.28,-150
-0.00042297,180,5.33,-150
0.00091815,190,4.55,-150
0.0015902,200,3.69,-150
0.00010202,210,2.91,-150
0.0026315,220,2.57,-150
0.00057384,230,2.34,-150
-0.0039436,240,2.58,-150
-0.0018018,250,2.46,-150
7.6942e-05,260,2.35,-150
0.00061582,270,2.36,-150
0.0012257,280,2.75,-150
0.0007052,290,3.24,-150
9.4147e-05,10,76.8,-150
0.00027855,20,72.83,-150
2.6966e-05,30,67.92,-150
0.00014549,40,62.78,-150
0.00018712,50,57.46,-150
0.00030305,60,50.46,-150
-0.00059236,70,43.81,-150
0.00077665,80,37.49,-150
0.00015501,90,31.1,-150
0.00039676,100,25.08,-150
0.00012866,110,20.96,-150
-0.00068056,120,17.45,-150
-0.00040292,130,14.06,-150
-0.010923,170,7.78,-150
-0.001552,180,6.83,-150
-0.0019174,190,6.05,-150
5.5486e-05,200,5.19,-150
0.00017853,210,4.41,-150
0.0021033,220,4.07,-150
-4.5603e-05,230,3.84,-150
-0.0028576,240,4.08,-150
-0.0018165,250,3.96,-150
1.5138e-05,260,3.85,-150
0.00062135,270,3.86,-150
0.00086305,280,4.25,-150
0.00041796,290,4.74,-150
-4.8124e-05,10,78.8,-150
-5.7398e-05,20,74.83,-150
-0.0001214,30,69.92,-150
0.00061441,40,64.78,-150
0.00024215,50,59.46,-150
-7.6399e-05,60,52.46,-150
-0.00049503,70,45.81,-150
-0.00025246,80,39.49,-150
0.00025107,90,33.1,-150
0.00056824,100,27.08,-150
0.0015701,110,22.96,-150
2.6856e-05,120,19.45,-150
0.0003821,130,16.06,-150
-0.0025761,170,9.78,-150
-0.0019909,180,8.83,-150
-0.0042049,190,8.05,-150
-0.0016002,200,7.19,-150
-0.000199,210,6.41,-150
0.0015654,220,6.07,-150
0.00037715,230,5.84,-150
-0.00082141,240,6.08,-150
-0.0018319,250,5.96,-150
-0.00022053,260,5.85,-150
0.00060205,270,5.86,-150
0.0004372,280,6.25,-150
0.0002175,290,6.74,-150
-6.0483e-05,10,83.8,-150
-7.1652e-06,20,79.83,-150
-0.00014644,30,74.92,-150
-0.00021474,40,69.78,-150
0.00074808,50,64.46,-150
-0.00021553,60,57.46,-150
-0.00048673,70,50.81,-150
0.00020247,80,44.49,-150
-0.00015339,90,38.1,-150
0.0001696,100,32.08,-150
-0.0010502,110,27.96,-150
0.0010948,120,24.45,-150
0.00056899,130,21.06,-150
0.006333,170,14.78,-150
-0.0018538,180,13.83,-150
-0.0039324,190,13.05,-150
-0.0040484,200,12.19,-150
-2.8702e-05,210,11.41,-150
0.00021149,220,11.07,-150
-0.00011904,230,10.84,-150
0.0010968,240,11.08,-150
-0.0010967,250,10.96,-150
-0.00066601,260,10.85,-150
1.3519e-05,270,10.86,-150
-0.0003141,280,11.25,-150
0.00023886,290,11.74,-150
0.0001553,10,93.8,-150
-0.00012855,20,89.83,-150
-4.6512e-05,30,84.92,-150
-0.00033747,40,79.78,-150
-0.00038919,50,74.46,-150
-0.00066759,60,67.46,-150
0.00011946,70,60.81,-150
0.0006008,80,54.49,-150
-0.00046781,90,48.1,-150
-0.00021139,100,42.08,-150
-0.00099291,110,37.96,-150
0.0040777,120,34.45,-150
-0.0065477,130,31.06,-150
0.0018778,170,24.78,-150
-0.0005136,180,23.83,-150
0.00054948,190,23.05,-150
-0.00071814,200,22.19,-150
0.00018763,210,21.41,-150
0.001128,220,21.07,-150
0.0001506,230,20.84,-150
-0.00028327,240,21.08,-150
-0.00044941,250,20.96,-150
-0.00068218,260,20.85,-150
-0.00046053,270,20.86,-150
0.00069543,280,21.25,-150
0.00061989,290,21.74,-150
