"p","Points:0","Points:1","Points:2"
-0.0003304,10,75.3,-150
8.3237e-05,20,71.33,-150
0.0004196,30,66.42,-150
-0.00011815,40,61.28,-150
0.00067716,50,55.96,-150
-0.00010233,60,48.96,-150
-0.00038757,70,42.31,-150
0.00020183,80,35.99,-150
4.074e-05,90,29.6,-150
-8.3425e-05,100,23.58,-150
4.4213e-06,110,19.46,-150
0.00098816,120,15.95,-150
-0.0013824,130,12.56,-150
-0.00072402,170,6.28,-150
0.0030857,180,5.33,-150
9.9738e-05,190,4.55,-150
0.002109,200,3.69,-150
-0.0024809,210,2.91,-150
0.0035158,220,2.57,-150
-0.0018079,230,2.34,-150
-0.0013243,240,2.58,-150
-0.00030396,250,2.46,-150
-0.00056721,260,2.35,-150
0.00063717,270,2.36,-150
-0.00011595,280,2.75,-150
0.0035117,290,3.24,-150
0.00016866,10,76.8,-150
7.7057e-05,20,72.83,-150
-0.00036871,30,67.92,-150
-0.00011395,40,62.78,-150
0.00041831,50,57.46,-150
-0.00022521,60,50.46,-150
-0.00036369,70,43.81,-150
7.1271e-05,80,37.49,-150
0.00034634,90,31.1,-150
0.00020917,100,25.08,-150
-0.00017079,110,20.96,-150
0.0015611,120,17.45,-150
-0.001738,130,14.06,-150
0.0041433,170,7.78,-150
0.001855,180,6.83,-150
-0.00018331,190,6.05,-150
0.0017672,200,5.19,-150
-0.0018377,210,4.41,-150
0.0027789,220,4.07,-150
-0.0013413,230,3.84,-150
-0.001057,240,4.08,-150
-0.00022584,250,3.96,-150
-0.00031349,260,3.85,-150
0.00052809,270,3.86,-150
0.00015199,280,4.25,-150
0.0027394,290,4.74,-150
0.00032315,10,78.8,-150
-0.00028712,20,74.83,-150
-0.0004921,30,69.92,-150
0.00022123,40,64.78,-150
0.00019535,50,59.46,-150
-0.00012428,60,52.46,-150
-0.00011241,70,45.81,-150
0.00023068,80,39.49,-150
-0.00047172,90,33.1,-150
-0.00030104,100,27.08,-150
7.5676e-05,110,22.96,-150
0.0005873,120,19.45,-150
0.00058337,130,16.06,-150
0.0034075,170,9.78,-150
0.00077456,180,8.83,-150
-0.00047395,190,8.05,-150
0.001121,200,7.19,-150
-0.0006822,210,6.41,-150
0.0019774,220,6.07,-150
-0.00045935,230,5.84,-150
-0.00028108,240,6.08,-150
-4.2902e-05,250,5.96,-150
0.00013458,260,5.85,-150
0.00030119,270,5.86,-150
0.00021325,280,6.25,-150
0.001764,290,6.74,-150
5.0393e-05,10,83.8,-150
2.8338e-05,20,79.83,-150
0.00021667,30,74.92,-150
-5.1553e-05,40,69.78,-150
0.00014509,50,64.46,-150
0.00030252,60,57.46,-150
-0.00046358,70,50.81,-150
-0.00045867,80,44.49,-150
0.00018913,90,38.1,-150
0.00037693,100,32.08,-150
-0.0004207,110,27.96,-150
-0.00018978,120,24.45,-150
-0.0048543,130,21.06,-150
0.0020372,170,14.78,-150
-0.00092434,180,13.83,-150
9.0433e-05,190,13.05,-150
0.00060722,200,12.19,-150
0.0013362,210,11.41,-150
0.00029062,220,11.07,-150
0.0011986,230,10.84,-150
0.00071033,240,11.08,-150
0.0002006,250,10.96,-150
-0.00013162,260,10.85,-150
0.00030611,270,10.86,-150
-0.00013552,280,11.25,-150
0.00054141,290,11.74,-150
-0.00045678,10,93.8,-150
0.0005066,20,89.83,-150
0.0004079,30,84.92,-150
0.00085155,40,79.78,-150
0.00028377,50,74.46,-150
-0.00025117,60,67.46,-150
8.5443e-05,70,60.81,-150
-0.00023974,80,54.49,-150
0.00013721,90,48.1,-150
-0.00051271,100,42.08,-150
-0.00010128,110,37.96,-150
-0.0023861,120,34.45,-150
-0.0013017,130,31.06,-150
0.0066182,170,24.78,-150
-0.00017343,180,23.83,-150
0.0013313,190,23.05,-150
0.0015822,200,22.19,-150
-0.00023281,210,21.41,-150
0.0013268,220,21.07,-150
0.00011196,230,20.84,-150
-3.4879e-05,240,21.08,-150
0.0004846,250,20.96,-150
-0.0010504,260,20.85,-150
0.00090101,270,20.86,-150
-0.0014735,280,21.25,-150
0.0015783,290,21.74,-150
