"p","Points:0","Points:1","Points:2"
-0.00047477,250,9.12,-150
-0.00066268,249.94,12.656,-150
8.0305e-05,249.75,16.187,-150
0.00033081,249.44,19.71,-150
-0.00097085,249,23.219,-150
-0.00048044,248.44,26.711,-150
0.00021964,247.76,30.181,-150
-0.000188,246.95,33.624,-150
0.0010773,246.02,37.037,-150
0.00098003,244.98,40.415,-150
0.0011192,243.81,43.753,-150
0.00097734,242.53,47.049,-150
0.00095136,241.13,50.297,-150
-0.0014013,239.62,53.493,-150
-0.00010118,237.99,56.634,-150
1.4356e-05,236.26,59.715,-150
0.00010554,234.41,62.734,-150
-0.0001171,232.46,65.685,-150
0.0007624,230.41,68.565,-150
0.00034444,228.26,71.371,-150
-0.00022279,226.01,74.1,-150
-2.2068e-05,223.67,76.747,-150
-0.0025031,221.23,79.309,-150
0.00036652,218.7,81.784,-150
0.00022077,216.09,84.168,-150
-0.00045759,213.39,86.457,-150
0.00023565,210.62,88.651,-150
-0.00073355,207.77,90.744,-150
-0.0001103,204.85,92.736,-150
0.00025945,201.86,94.623,-150
0.0003227,198.8,96.403,-150
0.0012158,195.69,98.074,-150
0.00076319,192.51,99.634,-150
0.00024677,189.28,101.08,-150
-0.00047221,186.01,102.41,-150
0.00025565,182.69,103.63,-150
0.00064781,179.32,104.72,-150
1.4007e-05,175.93,105.7,-150
0.00054465,172.5,106.56,-150
5.7433e-05,169.04,107.29,-150
0.00063314,165.55,107.9,-150
0.00048979,162.05,108.39,-150
0.00053129,158.53,108.76,-150
0.00077912,155,108.99,-150
0.00081674,151.47,109.11,-150
0.00083525,147.93,109.1,-150
0.0007635,144.4,108.96,-150
0.00047498,140.87,108.7,-150
0.00060211,137.36,108.32,-150
0.00087577,133.86,107.81,-150
-0.00013681,130.38,107.18,-150
0.00080483,126.92,106.42,-150
0.00094469,123.5,105.54,-150
0.00085816,120.1,104.55,-150
0.00068192,116.75,103.43,-150
0.0010158,113.44,102.2,-150
0.00032427,110.17,100.84,-150
0.0011892,106.95,99.379,-150
0.00060978,103.78,97.8,-150
0.00074974,100.68,96.11,-150
0.00091378,97.633,94.312,-150
0.00016915,94.653,92.407,-150
0.00057345,91.743,90.398,-150
-0.0005236,88.906,88.287,-150
0.00062678,86.144,86.078,-150
0.00036056,83.463,83.772,-150
0.00032298,80.865,81.372,-150
0.00037302,78.354,78.883,-150
-0.00018442,75.932,76.306,-150
-0.0001521,73.603,73.645,-150
6.8896e-05,71.369,70.903,-150
0.00042745,69.234,68.084,-150
8.498e-05,67.199,65.192,-150
0.00037201,65.268,62.229,-150
-0.00045534,63.443,59.2,-150
-4.263e-05,61.727,56.108,-150
0.00022249,60.121,52.957,-150
-0.0035954,200,9.12,-150
-0.0034418,199.97,10.887,-150
-0.0019748,199.88,12.652,-150
-0.0016593,199.72,14.412,-150
-0.001577,199.5,16.166,-150
0.00052842,199.22,17.911,-150
0.00096596,198.88,19.645,-150
-0.00016355,198.48,21.366,-150
0.00011547,198.01,23.072,-150
0.0031256,197.49,24.76,-150
0.00087976,196.91,26.428,-150
0.0035663,196.27,28.075,-150
0.0054846,195.57,29.699,-150
-0.00062704,194.81,31.296,-150
0.0011768,194,32.866,-150
0.0022073,193.13,34.406,-150
0.00059406,192.21,35.915,-150
-0.0032958,191.24,37.39,-150
0.0019957,190.22,38.83,-150
-0.0014097,189.14,40.233,-150
0.0020017,188.02,41.597,-150
-0.00088008,186.85,42.92,-150
-0.00093597,185.63,44.201,-150
0.0011615,184.37,45.438,-150
0.00024887,183.06,46.63,-150
-3.7306e-05,181.71,47.775,-150
-0.0059053,180.33,48.872,-150
-0.0031009,178.9,49.919,-150
-0.00073935,177.44,50.915,-150
0.0010246,175.95,51.858,-150
0.0011492,174.42,52.749,-150
-0.002504,172.87,53.585,-150
-0.0010541,171.28,54.365,-150
-0.00071248,169.67,55.089,-150
0.00074345,168.03,55.755,-150
0.0011973,166.37,56.364,-150
-0.000248,164.69,56.913,-150
0.00070332,162.99,57.402,-150
0.00098988,161.28,57.831,-150
0.00080575,159.55,58.199,-150
-9.6913e-05,157.81,58.506,-150
-0.0011968,156.06,58.751,-150
-0.001653,154.3,58.934,-150
-0.0018857,152.54,59.056,-150
-0.001594,150.77,59.114,-150
-0.0015909,149.01,59.11,-150
-0.0017893,147.24,59.044,-150
-0.0019994,145.48,58.915,-150
-0.0011802,143.72,58.724,-150
0.00069313,141.97,58.471,-150
-0.00066394,140.23,58.157,-150
-0.00093845,138.5,57.781,-150
0.00056658,136.79,57.344,-150
-0.00047285,135.1,56.847,-150
-0.00010208,133.42,56.291,-150
-0.00041647,131.76,55.675,-150
-0.0001684,130.13,55.002,-150
-0.00070444,128.52,54.271,-150
-0.00062612,126.94,53.483,-150
-0.0012688,125.38,52.641,-150
0.00037755,123.86,51.743,-150
-0.0010334,122.37,50.793,-150
-0.0019946,120.92,49.791,-150
-0.0022761,119.5,48.737,-150
-0.00030356,118.12,47.634,-150
-0.00052549,116.77,46.483,-150
-0.0023425,115.47,45.286,-150
-0.0045629,114.22,44.043,-150
-0.0013776,113.01,42.757,-150
-0.0012866,111.84,41.428,-150
-0.00040634,110.72,40.059,-150
0.0030337,109.65,38.652,-150
-0.00041502,108.63,37.208,-150
0.00010787,107.67,35.728,-150
0.0011734,106.75,34.216,-150
0.00015293,105.89,32.672,-150
0.00045206,105.09,31.098,-150
0.0014897,104.34,29.497,-150
0.0010978,103.65,27.871,-150
0.0002111,103.02,26.221,-150
