"p","Points:0","Points:1","Points:2"
0.00020469,250,9.12,-150
0.00049798,249.94,12.656,-150
-0.00022764,249.75,16.187,-150
0.00010888,249.44,19.71,-150
-0.00010603,249,23.219,-150
8.8191e-05,248.44,26.711,-150
0.00057441,247.76,30.181,-150
0.00010174,246.95,33.624,-150
0.00013525,246.02,37.037,-150
0.00020892,244.98,40.415,-150
0.00038523,243.81,43.753,-150
0.00044502,242.53,47.049,-150
0.00040672,241.13,50.297,-150
0.00026111,239.62,53.493,-150
-0.00040387,237.99,56.634,-150
-0.00070126,236.26,59.715,-150
-0.0003868,234.41,62.734,-150
-0.00037829,232.46,65.685,-150
-0.00091484,230.41,68.565,-150
8.46e-05,228.26,71.371,-150
-6.0686e-06,226.01,74.1,-150
-0.0015226,223.67,76.747,-150
-0.0017982,221.23,79.309,-150
-5.3018e-05,218.7,81.784,-150
-0.0011097,216.09,84.168,-150
-0.00069666,213.39,86.457,-150
-0.00092071,210.62,88.651,-150
-0.000372,207.77,90.744,-150
-0.00048115,204.85,92.736,-150
-0.00034234,201.86,94.623,-150
-0.00024696,198.8,96.403,-150
-0.00019782,195.69,98.074,-150
-2.2452e-05,192.51,99.634,-150
0.00032857,189.28,101.08,-150
0.00032549,186.01,102.41,-150
6.8898e-06,182.69,103.63,-150
0.00057261,179.32,104.72,-150
-4.4577e-05,175.93,105.7,-150
0.00022004,172.5,106.56,-150
0.00018295,169.04,107.29,-150
-0.00011227,165.55,107.9,-150
-0.00027987,162.05,108.39,-150
-0.00025383,158.53,108.76,-150
0.00010051,155,108.99,-150
0.00031092,151.47,109.11,-150
0.00026925,147.93,109.1,-150
-2.5889e-05,144.4,108.96,-150
-0.00035952,140.87,108.7,-150
0.00046643,137.36,108.32,-150
-0.0010641,133.86,107.81,-150
-8.2756e-05,130.38,107.18,-150
0.00015752,126.92,106.42,-150
-0.00011912,123.5,105.54,-150
-0.00051672,120.1,104.55,-150
0.00046625,116.75,103.43,-150
0.00010976,113.44,102.2,-150
-0.00048337,110.17,100.84,-150
0.00036059,106.95,99.379,-150
-0.00015252,103.78,97.8,-150
-0.00037062,100.68,96.11,-150
8.1953e-05,97.633,94.312,-150
-0.00019673,94.653,92.407,-150
-0.00019368,91.743,90.398,-150
1.1964e-05,88.906,88.287,-150
-0.00043113,86.144,86.078,-150
-0.00026266,83.463,83.772,-150
-0.00046962,80.865,81.372,-150
-0.00019106,78.354,78.883,-150
-0.00068385,75.932,76.306,-150
-0.00039074,73.603,73.645,-150
-0.00040065,71.369,70.903,-150
2.3278e-06,69.234,68.084,-150
-0.00051268,67.199,65.192,-150
-0.0010719,65.268,62.229,-150
-0.00044068,63.443,59.2,-150
-0.00029284,61.727,56.108,-150
-0.0001369,60.121,52.957,-150
0.002283,200,9.12,-150
0.0019222,199.97,10.887,-150
0.00027843,199.88,12.652,-150
-0.00051089,199.72,14.412,-150
-0.0012538,199.5,16.166,-150
-0.0026406,199.22,17.911,-150
-0.0015312,198.88,19.645,-150
-0.00045776,198.48,21.366,-150
-0.00019282,198.01,23.072,-150
-0.0024252,197.49,24.76,-150
-0.0004083,196.91,26.428,-150
-0.0018595,196.27,28.075,-150
-0.0034098,195.57,29.699,-150
7.0566e-05,194.81,31.296,-150
-0.0017347,194,32.866,-150
-0.0017272,193.13,34.406,-150
0.00019755,192.21,35.915,-150
0.0024786,191.24,37.39,-150
-0.00017285,190.22,38.83,-150
0.00050611,189.14,40.233,-150
-0.0018638,188.02,41.597,-150
-8.1138e-05,186.85,42.92,-150
-0.0013566,185.63,44.201,-150
0.0039065,184.37,45.438,-150
0.001896,183.06,46.63,-150
0.0014398,181.71,47.775,-150
0.005326,180.33,48.872,-150
0.00092186,178.9,49.919,-150
0.00046288,177.44,50.915,-150
0.00051656,175.95,51.858,-150
-0.00069034,174.42,52.749,-150
0.00142,172.87,53.585,-150
-0.001036,171.28,54.365,-150
-0.0013098,169.67,55.089,-150
-0.0014549,168.03,55.755,-150
-0.0011295,166.37,56.364,-150
-0.00056096,164.69,56.913,-150
-0.00082774,162.99,57.402,-150
-0.0012623,161.28,57.831,-150
-0.00053119,159.55,58.199,-150
-0.00088755,157.81,58.506,-150
-0.00018057,156.06,58.751,-150
2.4441e-05,154.3,58.934,-150
7.8354e-05,152.54,59.056,-150
0.00031897,150.77,59.114,-150
0.00055828,149.01,59.11,-150
0.00049483,147.24,59.044,-150
0.00013218,145.48,58.915,-150
-0.00051104,143.72,58.724,-150
-0.00055279,141.97,58.471,-150
0.0001363,140.23,58.157,-150
-0.00096004,138.5,57.781,-150
-0.00041377,136.79,57.344,-150
-0.00047288,135.1,56.847,-150
-0.00043243,133.42,56.291,-150
-0.00028523,131.76,55.675,-150
-0.00044474,130.13,55.002,-150
-0.00034535,128.52,54.271,-150
-0.00013757,126.94,53.483,-150
0.0010599,125.38,52.641,-150
-0.00050458,123.86,51.743,-150
0.0015328,122.37,50.793,-150
0.00093522,120.92,49.791,-150
0.00078193,119.5,48.737,-150
0.00020782,118.12,47.634,-150
0.00036665,116.77,46.483,-150
0.00039076,115.47,45.286,-150
0.0014021,114.22,44.043,-150
0.00014317,113.01,42.757,-150
0.0010433,111.84,41.428,-150
0.00013078,110.72,40.059,-150
-0.0010768,109.65,38.652,-150
0.000215,108.63,37.208,-150
-0.00022395,107.67,35.728,-150
-0.00049019,106.75,34.216,-150
0.00013417,105.89,32.672,-150
-0.00084582,105.09,31.098,-150
-0.00023789,104.34,29.497,-150
-0.00061541,103.65,27.871,-150
0.00017998,103.02,26.221,-150
