"p","Points:0","Points:1","Points:2"
-2.5977e-05,10,75.3,-150
3.3909e-05,20,71.33,-150
-0.00015077,30,66.42,-150
-0.0003119,40,61.28,-150
2.4582e-05,50,55.96,-150
-0.00067496,60,48.96,-150
0.00058043,70,42.31,-150
-0.00047287,80,35.99,-150
0.00078657,90,29.6,-150
0.00021226,100,23.58,-150
5.849e-05,110,19.46,-150
-0.00011689,120,15.95,-150
-0.0005001,130,12.56,-150
-0.0027897,170,6.28,-150
-0.0023934,180,5.33,-150
0.00032861,190,4.55,-150
-0.0040813,200,3.69,-150
0.0002227,210,2.91,-150
-0.0048965,220,2.57,-150
0.00071647,230,2.34,-150
0.0002462,240,2.58,-150
-0.0014542,250,2.46,-150
0.00013814,260,2.35,-150
-0.0019249,270,2.36,-150
-0.00051546,280,2.75,-150
-0.0013595,290,3.24,-150
-2.6577e-05,10,76.8,-150
-0.00028261,20,72.83,-150
0.00016112,30,67.92,-150
-0.00017713,40,62.78,-150
-0.00011323,50,57.46,-150
-7.142e-05,60,50.46,-150
0.00066748,70,43.81,-150
-0.00019629,80,37.49,-150
0.00032949,90,31.1,-150
0.00043159,100,25.08,-150
-0.0003094,110,20.96,-150
-6.5386e-05,120,17.45,-150
-0.00097853,130,14.06,-150
0.0032909,170,7.78,-150
-0.00090073,180,6.83,-150
0.00013179,190,6.05,-150
-0.002746,200,5.19,-150
0.00010356,210,4.41,-150
-0.0039092,220,4.07,-150
0.0009978,230,3.84,-150
0.00027472,240,4.08,-150
-0.0012043,250,3.96,-150
6.3991e-05,260,3.85,-150
-0.0015463,270,3.86,-150
-0.00058602,280,4.25,-150
-0.0009222,290,4.74,-150
-8.6308e-05,10,78.8,-150
0.00016528,20,74.83,-150
9.5803e-05,30,69.92,-150
0.00019072,40,64.78,-150
6.9557e-06,50,59.46,-150
-7.5051e-07,60,52.46,-150
0.00023118,70,45.81,-150
0.00081776,80,39.49,-150
0.00022626,90,33.1,-150
0.00019748,100,27.08,-150
0.00011302,110,22.96,-150
-0.00011639,120,19.45,-150
-0.0006877,130,16.06,-150
0.0044366,170,9.78,-150
0.0012882,180,8.83,-150
-0.00040997,190,8.05,-150
-0.0003951,200,7.19,-150
-0.00049636,210,6.41,-150
-0.0024721,220,6.07,-150
0.00025525,230,5.84,-150
8.7423e-05,240,6.08,-150
-0.00071541,250,5.96,-150
-0.00010448,260,5.85,-150
-0.00076525,270,5.86,-150
-0.00051081,280,6.25,-150
-0.00023561,290,6.74,-150
-7.6089e-05,10,83.8,-150
-0.00031889,20,79.83,-150
5.5743e-05,30,74.92,-150
-0.00024988,40,69.78,-150
8.3137e-06,50,64.46,-150
-0.00019458,60,57.46,-150
0.00034404,70,50.81,-150
3.0036e-05,80,44.49,-150
-0.00020141,90,38.1,-150
0.00049622,100,32.08,-150
-0.0010307,110,27.96,-150
0.00011222,120,24.45,-150
-0.0020824,130,21.06,-150
0.0040812,170,14.78,-150
0.0039388,180,13.83,-150
0.00030769,190,13.05,-150
0.0027537,200,12.19,-150
-0.0011264,210,11.41,-150
8.4667e-05,220,11.07,-150
0.00028243,230,10.84,-150
-0.00033208,240,11.08,-150
-0.00018218,250,10.96,-150
5.856e-05,260,10.85,-150
0.00063571,270,10.86,-150
2.5243e-05,280,11.25,-150
0.00049325,290,11.74,-150
0.00029857,10,93.8,-150
0.0001162,20,89.83,-150
0.00022505,30,84.92,-150
0.00015033,40,79.78,-150
-0.00018947,50,74.46,-150
0.00019045,60,67.46,-150
0.0004979,70,60.81,-150
-0.00014074,80,54.49,-150
0.00098481,90,48.1,-150
0.00060865,100,42.08,-150
0.001798,110,37.96,-150
-0.000489,120,34.45,-150
0.0054651,130,31.06,-150
0.0030486,170,24.78,-150
-0.00068414,180,23.83,-150
0.002728,190,23.05,-150
-0.00062874,200,22.19,-150
-0.00036392,210,21.41,-150
-0.0016955,220,21.07,-150
7.3608e-05,230,20.84,-150
0.0002652,240,21.08,-150
-0.00057743,250,20.96,-150
0.00056054,260,20.85,-150
-0.00095001,270,20.86,-150
0.00034679,280,21.25,-150
-0.0006306,290,21.74,-150
