"p","Points:0","Points:1","Points:2"
0.00061476,10,75.3,-150
-0.00022269,20,71.33,-150
-0.0005996,30,66.42,-150
-0.00036482,40,61.28,-150
0.00049377,50,55.96,-150
0.0010441,60,48.96,-150
-0.00028207,70,42.31,-150
-0.00035009,80,35.99,-150
0.00065687,90,29.6,-150
0.00031393,100,23.58,-150
0.00021389,110,19.46,-150
-0.00017347,120,15.95,-150
-0.00095309,130,12.56,-150
0.0039752,170,6.28,-150
0.0014251,180,5.33,-150
0.00064003,190,4.55,-150
0.001448,200,3.69,-150
-0.003078,210,2.91,-150
0.0014361,220,2.57,-150
-0.002107,230,2.34,-150
-0.0017401,240,2.58,-150
-0.002715,250,2.46,-150
0.00081168,260,2.35,-150
-0.00033946,270,2.36,-150
0.00031252,280,2.75,-150
-0.00094723,290,3.24,-150
0.00017777,10,76.8,-150
-0.00033571,20,72.83,-150
-0.00013563,30,67.92,-150
0.00014011,40,62.78,-150
6.3536e-05,50,57.46,-150
8.6075e-05,60,50.46,-150
5.691e-05,70,43.81,-150
-0.00035778,80,37.49,-150
0.00063795,90,31.1,-150
-0.00086238,100,25.08,-150
-0.00011033,110,20.96,-150
-5.3844e-05,120,17.45,-150
0.0014163,130,14.06,-150
-0.00071228,170,7.78,-150
0.0009663,180,6.83,-150
0.00026933,190,6.05,-150
0.00084301,200,5.19,-150
-0.0019213,210,4.41,-150
0.0011718,220,4.07,-150
-0.00043485,230,3.84,-150
-0.0014071,240,4.08,-150
-0.0023232,250,3.96,-150
0.00067301,260,3.85,-150
-0.00013849,270,3.86,-150
8.9572e-05,280,4.25,-150
-0.00055697,290,4.74,-150
-0.00041682,10,78.8,-150
0.00035535,20,74.83,-150
0.00065934,30,69.92,-150
0.00041227,40,64.78,-150
-8.8184e-05,50,59.46,-150
-0.00029635,60,52.46,-150
0.00025199,70,45.81,-150
9.1029e-05,80,39.49,-150
-3.1753e-05,90,33.1,-150
0.00053795,100,27.08,-150
0.00037051,110,22.96,-150
-0.00063957,120,19.45,-150
0.0011184,130,16.06,-150
-0.0043824,170,9.78,-150
0.00084359,180,8.83,-150
-0.00010666,190,8.05,-150
0.00027485,200,7.19,-150
-0.0003487,210,6.41,-150
0.00036924,220,6.07,-150
-0.00098072,230,5.84,-150
-0.00094175,240,6.08,-150
-0.0013761,250,5.96,-150
0.0002297,260,5.85,-150
0.00021764,270,5.86,-150
-0.00017562,280,6.25,-150
-0.00018632,290,6.74,-150
-6.351e-06,10,83.8,-150
-0.00026488,20,79.83,-150
-0.00023211,30,74.92,-150
-0.00030849,40,69.78,-150
0.00027774,50,64.46,-150
-0.00011885,60,57.46,-150
0.00022955,70,50.81,-150
-0.00015216,80,44.49,-150
-0.00026512,90,38.1,-150
-0.0010514,100,32.08,-150
-0.00059457,110,27.96,-150
0.00053221,120,24.45,-150
0.00041354,130,21.06,-150
-0.0025863,170,14.78,-150
0.0035562,180,13.83,-150
0.0016332,190,13.05,-150
-0.0011436,200,12.19,-150
0.0023918,210,11.41,-150
-0.00044116,220,11.07,-150
0.00042393,230,10.84,-150
-0.00018559,240,11.08,-150
0.00017741,250,10.96,-150
-0.00069781,260,10.85,-150
0.00086144,270,10.86,-150
-0.00090667,280,11.25,-150
0.00012955,290,11.74,-150
6.8773e-05,10,93.8,-150
-0.00034565,20,89.83,-150
-4.7718e-05,30,84.92,-150
-0.00014622,40,79.78,-150
-0.00063995,50,74.46,-150
0.00018134,60,67.46,-150
-0.00029203,70,60.81,-150
-0.00030861,80,54.49,-150
-0.00067907,90,48.1,-150
0.00040707,100,42.08,-150
0.00016755,110,37.96,-150
0.00083845,120,34.45,-150
0.0023928,130,31.06,-150
-0.00092122,170,24.78,-150
0.00062965,180,23.83,-150
0.0017243,190,23.05,-150
0.00029621,200,22.19,-150
-0.00027469,210,21.41,-150
0.00056566,220,21.07,-150
0.00012755,230,20.84,-150
-0.00079951,240,21.08,-150
-0.00049161,250,20.96,-150
3.8795e-05,260,20.85,-150
-0.00070156,270,20.86,-150
0.00027061,280,21.25,-150
-0.00079468,290,21.74,-150
