"p","Points:0","Points:1","Points:2"
0.00010868,10,75.3,-150
-0.00031387,20,71.33,-150
0.00015257,30,66.42,-150
-0.00063869,40,61.28,-150
-0.00031313,50,55.96,-150
-0.00068853,60,48.96,-150
2.8174e-06,70,42.31,-150
0.00015225,80,35.99,-150
0.00067557,90,29.6,-150
-7.5705e-07,100,23.58,-150
6.516e-06,110,19.46,-150
-0.00066404,120,15.95,-150
-0.001066,130,12.56,-150
0.0028516,170,6.28,-150
-0.0053856,180,5.33,-150
0.0018247,190,4.55,-150
6.7797e-05,200,3.69,-150
-0.00011446,210,2.91,-150
-0.0010455,220,2.57,-150
0.0011389,230,2.34,-150
9.6029e-05,240,2.58,-150
-0.0018966,250,2.46,-150
-0.0012013,260,2.35,-150
-0.00048422,270,2.36,-150
-6.1769e-05,280,2.75,-150
0.0025286,290,3.24,-150
0.00021146,10,76.8,-150
0.00021226,20,72.83,-150
0.00027577,30,67.92,-150
-0.00030467,40,62.78,-150
0.00035442,50,57.46,-150
7.7599e-05,60,50.46,-150
-6.1933e-05,70,43.81,-150
0.00036795,80,37.49,-150
0.00049754,90,31.1,-150
0.00046461,100,25.08,-150
0.00011034,110,20.96,-150
-0.00012322,120,17.45,-150
0.0021343,130,14.06,-150
0.0028989,170,7.78,-150
-0.0027601,180,6.83,-150
0.0010392,190,6.05,-150
-0.00066785,200,5.19,-150
8.6639e-05,210,4.41,-150
-0.00053939,220,4.07,-150
0.0004002,230,3.84,-150
-0.00028248,240,4.08,-150
-0.0014801,250,3.96,-150
-0.0011122,260,3.85,-150
-0.00040627,270,3.86,-150
-4.5138e-05,280,4.25,-150
0.0022657,290,4.74,-150
0.00025421,10,78.8,-150
0.0002649,20,74.83,-150
-1.2212e-05,30,69.92,-150
-6.2035e-05,40,64.78,-150
0.00011014,50,59.46,-150
0.00021899,60,52.46,-150
-0.00020288,70,45.81,-150
0.00055221,80,39.49,-150
0.00011054,90,33.1,-150
3.4869e-06,100,27.08,-150
-0.00041038,110,22.96,-150
-0.0014632,120,19.45,-150
0.0011528,130,16.06,-150
-0.0007681,170,9.78,-150
-0.00060561,180,8.83,-150
-0.00018955,190,8.05,-150
-0.0013209,200,7.19,-150
0.00012887,210,6.41,-150
0.00015805,220,6.07,-150
0.00045824,230,5.84,-150
-3.4481e-05,240,6.08,-150
-0.00080312,250,5.96,-150
-0.00084902,260,5.85,-150
-0.00033336,270,5.86,-150
-0.00012138,280,6.25,-150
0.0015896,290,6.74,-150
-5.2785e-05,10,83.8,-150
-2.9188e-05,20,79.83,-150
-2.5713e-05,30,74.92,-150
0.0002982,40,69.78,-150
-0.00027451,50,64.46,-150
-0.00015588,60,57.46,-150
-0.00022118,70,50.81,-150
0.00083463,80,44.49,-150
0.00032358,90,38.1,-150
0.00064885,100,32.08,-150
0.0008633,110,27.96,-150
7.9605e-05,120,24.45,-150
0.0013904,130,21.06,-150
-0.0040316,170,14.78,-150
0.00013689,180,13.83,-150
-0.00091415,190,13.05,-150
-0.0013357,200,12.19,-150
0.00080855,210,11.41,-150
0.00094778,220,11.07,-150
0.00058417,230,10.84,-150
7.5018e-05,240,11.08,-150
-0.00023129,250,10.96,-150
5.1303e-05,260,10.85,-150
-0.00079125,270,10.86,-150
-0.00050847,280,11.25,-150
0.00025952,290,11.74,-150
-0.00022436,10,93.8,-150
-4.5285e-05,20,89.83,-150
-0.00016383,30,84.92,-150
-8.9214e-05,40,79.78,-150
-0.00056545,50,74.46,-150
-0.00054388,60,67.46,-150
0.0010377,70,60.81,-150
0.0012021,80,54.49,-150
0.00015888,90,48.1,-150
0.00061211,100,42.08,-150
9.9588e-05,110,37.96,-150
-0.0021895,120,34.45,-150
0.00025287,130,31.06,-150
-0.00043634,170,24.78,-150
9.1865e-05,180,23.83,-150
0.0022357,190,23.05,-150
-3.4054e-05,200,22.19,-150
0.0010761,210,21.41,-150
0.0012269,220,21.07,-150
-0.0001128,230,20.84,-150
0.00066604,240,21.08,-150
-0.0011255,250,20.96,-150
8.7579e-07,260,20.85,-150
-0.0012452,270,20.86,-150
-0.00028195,280,21.25,-150
0.00058368,290,21.74,-150
