"p","Points:0","Points:1","Points:2"
0.00021959,10,75.3,-150
-0.00010045,20,71.33,-150
0.00053797,30,66.42,-150
0.00054619,40,61.28,-150
0.00087191,50,55.96,-150
-0.00081108,60,48.96,-150
0.00020778,70,42.31,-150
-0.00051482,80,35.99,-150
-1.5212e-05,90,29.6,-150
-0.00033539,100,23.58,-150
0.00015852,110,19.46,-150
-0.00011948,120,15.95,-150
0.00072612,130,12.56,-150
0.0046334,170,6.28,-150
-0.0012119,180,5.33,-150
-0.00078871,190,4.55,-150
-0.00052599,200,3.69,-150
0.0048761,210,2.91,-150
-0.00099905,220,2.57,-150
0.0006288,230,2.34,-150
-0.0025231,240,2.58,-150
0.00099009,250,2.46,-150
-0.00074339,260,2.35,-150
0.001397,270,2.36,-150
0.0037517,280,2.75,-150
0.00017874,290,3.24,-150
0.00015309,10,76.8,-150
-0.00015343,20,72.83,-150
-0.00044913,30,67.92,-150
0.00027938,40,62.78,-150
0.00042972,50,57.46,-150
-0.00010441,60,50.46,-150
-0.00020608,70,43.81,-150
-0.00034534,80,37.49,-150
-0.00055748,90,31.1,-150
0.00074949,100,25.08,-150
-0.00036905,110,20.96,-150
-0.0012277,120,17.45,-150
0.0021532,130,14.06,-150
0.0061322,170,7.78,-150
-0.00085026,180,6.83,-150
-0.00024271,190,6.05,-150
-0.00036378,200,5.19,-150
0.0036205,210,4.41,-150
-0.00068085,220,4.07,-150
0.0028132,230,3.84,-150
-0.0023901,240,4.08,-150
0.00090836,250,3.96,-150
-0.00071556,260,3.85,-150
0.0011865,270,3.86,-150
0.003108,280,4.25,-150
-8.9548e-05,290,4.74,-150
-0.00033399,10,78.8,-150
0.00041811,20,74.83,-150
-0.00021926,30,69.92,-150
9.6158e-06,40,64.78,-150
0.00016775,50,59.46,-150
0.00029851,60,52.46,-150
-0.00039577,70,45.81,-150
-3.0698e-05,80,39.49,-150
1.9105e-05,90,33.1,-150
-0.00054151,100,27.08,-150
-0.00010673,110,22.96,-150
-0.00016713,120,19.45,-150
0.0012232,130,16.06,-150
-0.00041386,170,9.78,-150
-0.00034686,180,8.83,-150
0.00056847,190,8.05,-150
-0.00010377,200,7.19,-150
0.0009679,210,6.41,-150
-0.0005419,220,6.07,-150
0.00083925,230,5.84,-150
-0.0010871,240,6.08,-150
0.00076292,250,5.96,-150
-0.00056116,260,5.85,-150
0.00097716,270,5.86,-150
0.0021283,280,6.25,-150
-0.00036461,290,6.74,-150
0.0003859,10,83.8,-150
-0.00033188,20,79.83,-150
-9.1841e-05,30,74.92,-150
1.107e-05,40,69.78,-150
0.000581,50,64.46,-150
0.00055446,60,57.46,-150
0.00046893,70,50.81,-150
-0.00069268,80,44.49,-150
-0.00086605,90,38.1,-150
0.00093216,100,32.08,-150
0.00043887,110,27.96,-150
0.00094517,120,24.45,-150
0.0024737,130,21.06,-150
-0.0024332,170,14.78,-150
-0.0020766,180,13.83,-150
0.00065144,190,13.05,-150
0.00065814,200,12.19,-150
-0.0034839,210,11.41,-150
7.3077e-07,220,11.07,-150
0.0003294,230,10.84,-150
-0.00017413,240,11.08,-150
0.00049683,250,10.96,-150
-0.00031498,260,10.85,-150
0.00071674,270,10.86,-150
-0.00036062,280,11.25,-150
1.3e-05,290,11.74,-150
-0.00051636,10,93.8,-150
-1.1107e-05,20,89.83,-150
0.00051942,30,84.92,-150
0.00058333,40,79.78,-150
-1.4155e-05,50,74.46,-150
0.00012834,60,67.46,-150
0.00095033,70,60.81,-150
-0.00078919,80,54.49,-150
-0.00068511,90,48.1,-150
-0.0011323,100,42.08,-150
0.0024613,110,37.96,-150
-9.2029e-05,120,34.45,-150
-0.0079918,130,31.06,-150
-0.0052791,170,24.78,-150
0.005613,180,23.83,-150
-0.0031155,190,23.05,-150
0.0012624,200,22.19,-150
-0.00035262,210,21.41,-150
-0.00078441,220,21.07,-150
0.00098175,230,20.84,-150
-0.00045725,240,21.08,-150
0.00080744,250,20.96,-150
-0.0013591,260,20.85,-150
0.0013598,270,20.86,-150
0.00075499,280,21.25,-150
0.00046489,290,21.74,-150
