"p","Points:0","Points:1","Points:2"
-7.0732e-30,10,75.3,-150
9.6046e-28,20,71.33,-150
-1.1713e-25,30,66.42,-150
1.3494e-23,40,61.28,-150
-1.2245e-21,50,55.96,-150
3.8825e-20,60,48.96,-150
7.407e-18,70,42.31,-150
2.5669e-16,80,35.99,-150
-3.8622e-15,90,29.6,-150
1.4496e-12,100,23.58,-150
6.4817e-11,110,19.46,-150
-6.0509e-09,120,15.95,-150
3.0848e-07,130,12.56,-150
0.00013634,170,6.28,-150
-3.2688e-06,180,5.33,-150
-4.3558e-07,190,4.55,-150
-3.7903e-09,200,3.69,-150
-5.5638e-11,210,2.91,-150
-2.3978e-13,220,2.57,-150
2.2019e-15,230,2.34,-150
2.2997e-17,240,2.58,-150
-1.9457e-19,250,2.46,-150
2.3728e-21,260,2.35,-150
-1.4123e-23,270,2.36,-150
1.5426e-25,280,2.75,-150
-2.313e-27,290,3.24,-150
1.1475e-29,10,76.8,-150
-1.7391e-27,20,72.83,-150
2.2558e-25,30,67.92,-150
-2.732e-23,40,62.78,-150
2.425e-21,50,57.46,-150
-9.5088e-20,60,50.46,-150
-1.3627e-17,70,43.81,-150
-4.9464e-16,80,37.49,-150
1.3163e-14,90,31.1,-150
-2.4917e-12,100,25.08,-150
-2.4319e-10,110,20.96,-150
8.5134e-09,120,17.45,-150
-8.4001e-07,130,14.06,-150
6.4563e-05,170,7.78,-150
-1.4001e-05,180,6.83,-150
7.2525e-07,190,6.05,-150
6.6765e-09,200,5.19,-150
6.6932e-11,210,4.41,-150
1.7095e-13,220,4.07,-150
-1.7097e-15,230,3.84,-150
-8.9592e-18,240,4.08,-150
-1.5325e-19,250,3.96,-150
2.67e-21,260,3.85,-150
-4.0904e-23,270,3.86,-150
3.9298e-25,280,4.25,-150
-2.8506e-27,290,4.74,-150
1.2987e-28,10,78.8,-150
-1.8495e-26,20,74.83,-150
3.1846e-24,30,69.92,-150
-4.0094e-22,40,64.78,-150
4.1028e-20,50,59.46,-150
-1.6213e-18,60,52.46,-150
2.53e-19,70,45.81,-150
1.2753e-14,80,39.49,-150
3.4388e-13,90,33.1,-150
-1.7089e-12,100,27.08,-150
-1.4224e-09,110,22.96,-150
-4.7619e-08,120,19.45,-150
1.0102e-05,130,16.06,-150
-0.00054552,170,9.78,-150
4.8476e-05,180,8.83,-150
-4.0181e-07,190,8.05,-150
-1.6828e-08,200,7.19,-150
-1.1022e-10,210,6.41,-150
3.2775e-13,220,6.07,-150
1.9244e-14,230,5.84,-150
-7.5946e-17,240,6.08,-150
1.8619e-19,250,5.96,-150
-1.1384e-20,260,5.85,-150
1.4096e-22,270,5.86,-150
-1.4618e-24,280,6.25,-150
1.3121e-26,290,6.74,-150
-4.8132e-30,10,83.8,-150
1.4914e-27,20,79.83,-150
-1.9024e-25,30,74.92,-150
1.6288e-23,40,69.78,-150
-1.36e-21,50,64.46,-150
3.9618e-19,60,57.46,-150
-5.5625e-17,70,50.81,-150
6.1268e-15,80,44.49,-150
-4.8435e-13,90,38.1,-150
-1.7831e-11,100,32.08,-150
4.9444e-09,110,27.96,-150
4.2116e-07,120,24.45,-150
1.1531e-05,130,21.06,-150
-6.4226e-05,170,14.78,-150
-5.8197e-07,180,13.83,-150
-1.6847e-08,190,13.05,-150
-3.0625e-10,200,12.19,-150
1.6897e-12,210,11.41,-150
1.9785e-13,220,11.07,-150
-1.0957e-15,230,10.84,-150
6.3043e-17,240,11.08,-150
-1.8528e-18,250,10.96,-150
1.7244e-20,260,10.85,-150
-9.7345e-23,270,10.86,-150
2.3061e-25,280,11.25,-150
9.6067e-28,290,11.74,-150
4.0458e-31,10,93.8,-150
-6.8265e-29,20,89.83,-150
8.4596e-27,30,84.92,-150
-1.0279e-24,40,79.78,-150
1.0173e-22,50,74.46,-150
-9.5904e-21,60,67.46,-150
1.1222e-18,70,60.81,-150
-1.0593e-16,80,54.49,-150
1.0318e-14,90,48.1,-150
2.4103e-12,100,42.08,-150
-2.6786e-10,110,37.96,-150
-4.6797e-08,120,34.45,-150
-2.7005e-06,130,31.06,-150
6.8668e-06,170,24.78,-150
3.5124e-09,180,23.83,-150
-7.5359e-10,190,23.05,-150
1.4113e-13,200,22.19,-150
2.693e-13,210,21.41,-150
-3.1622e-15,220,21.07,-150
-3.293e-17,230,20.84,-150
5.3944e-19,240,21.08,-150
-5.87e-21,250,20.96,-150
4.4904e-23,260,20.85,-150
-7.1134e-26,270,20.86,-150
-5.4273e-28,280,21.25,-150
1.7138e-30,290,21.74,-150
