"p","Points:0","Points:1","Points:2"
-3.0494e-15,250,9.12,-150
1.8044e-16,249.94,12.656,-150
-1.6162e-16,249.75,16.187,-150
2.3171e-17,249.44,19.71,-150
-2.4399e-17,249,23.219,-150
-8.0866e-18,248.44,26.711,-150
-7.0097e-18,247.76,30.181,-150
-9.6857e-20,246.95,33.624,-150
-4.2777e-19,246.02,37.037,-150
6.9127e-19,244.98,40.415,-150
4.8075e-20,243.81,43.753,-150
-1.3652e-19,242.53,47.049,-150
-1.0289e-21,241.13,50.297,-150
7.0229e-20,239.62,53.493,-150
3.3841e-21,237.99,56.634,-150
-8.7492e-21,236.26,59.715,-150
3.7443e-21,234.41,62.734,-150
9.0785e-21,232.46,65.685,-150
7.8671e-21,230.41,68.565,-150
4.2021e-21,228.26,71.371,-150
1.5897e-21,226.01,74.1,-150
-1.3436e-20,223.67,76.747,-150
-3.1074e-21,221.23,79.309,-150
1.3713e-20,218.7,81.784,-150
-6.8659e-22,216.09,84.168,-150
-4.6205e-21,213.39,86.457,-150
9.0037e-20,210.62,88.651,-150
9.8536e-20,207.77,90.744,-150
-1.7247e-20,204.85,92.736,-150
-3.8958e-21,201.86,94.623,-150
2.5277e-19,198.8,96.403,-150
-3.5554e-19,195.69,98.074,-150
-1.5193e-19,192.51,99.634,-150
-4.7435e-18,189.28,101.08,-150
-3.8384e-18,186.01,102.41,-150
5.0791e-17,182.69,103.63,-150
3.7264e-17,179.32,104.72,-150
2.145e-17,175.93,105.7,-150
-8.7522e-17,172.5,106.56,-150
2.1336e-15,169.04,107.29,-150
1.0951e-15,165.55,107.9,-150
1.4781e-16,162.05,108.39,-150
-3.8235e-15,158.53,108.76,-150
-2.7888e-14,155,108.99,-150
7.7018e-14,151.47,109.11,-150
-1.1029e-14,147.93,109.1,-150
-2.2954e-14,144.4,108.96,-150
-2.6335e-15,140.87,108.7,-150
-2.8306e-15,137.36,108.32,-150
5.9707e-15,133.86,107.81,-150
-6.1345e-15,130.38,107.18,-150
1.3836e-15,126.92,106.42,-150
-8.6815e-18,123.5,105.54,-150
5.9973e-16,120.1,104.55,-150
-4.0623e-16,116.75,103.43,-150
3.3822e-17,113.44,102.2,-150
6.4491e-17,110.17,100.84,-150
-5.5119e-20,106.95,99.379,-150
1.3572e-17,103.78,97.8,-150
8.4062e-17,100.68,96.11,-150
-9.0628e-18,97.633,94.312,-150
-8.4214e-17,94.653,92.407,-150
-1.241e-16,91.743,90.398,-150
-5.8912e-19,88.906,88.287,-150
6.6729e-17,86.144,86.078,-150
1.5546e-16,83.463,83.772,-150
-3.6695e-17,80.865,81.372,-150
5.9232e-17,78.354,78.883,-150
1.8632e-16,75.932,76.306,-150
-6.3183e-17,73.603,73.645,-150
8.4397e-17,71.369,70.903,-150
-4.6035e-16,69.234,68.084,-150
-2.2308e-16,67.199,65.192,-150
-1.2535e-15,65.268,62.229,-150
-1.1164e-17,63.443,59.2,-150
-8.4571e-16,61.727,56.108,-150
7.1607e-15,60.121,52.957,-150
6.1146e-07,200,9.12,-150
3.782e-07,199.97,10.887,-150
-1.0747e-07,199.88,12.652,-150
1.7318e-08,199.72,14.412,-150
-7.6541e-08,199.5,16.166,-150
3.9553e-08,199.22,17.911,-150
3.4485e-09,198.88,19.645,-150
-7.5849e-09,198.48,21.366,-150
-1.2812e-08,198.01,23.072,-150
-3.0776e-09,197.49,24.76,-150
-1.1256e-10,196.91,26.428,-150
-9.7533e-10,196.27,28.075,-150
2.9335e-09,195.57,29.699,-150
1.8044e-09,194.81,31.296,-150
4.3039e-10,194,32.866,-150
1.6016e-10,193.13,34.406,-150
1.0952e-09,192.21,35.915,-150
2.1011e-10,191.24,37.39,-150
9.3212e-10,190.22,38.83,-150
-2.1572e-09,189.14,40.233,-150
-1.9795e-09,188.02,41.597,-150
2.0544e-10,186.85,42.92,-150
4.1855e-10,185.63,44.201,-150
-2.1203e-09,184.37,45.438,-150
-1.1908e-09,183.06,46.63,-150
2.197e-10,181.71,47.775,-150
1.7562e-08,180.33,48.872,-150
2.4802e-09,178.9,49.919,-150
2.8914e-10,177.44,50.915,-150
3.2953e-09,175.95,51.858,-150
9.9976e-09,174.42,52.749,-150
9.3964e-09,172.87,53.585,-150
-3.133e-09,171.28,54.365,-150
-4.8745e-08,169.67,55.089,-150
5.1619e-08,168.03,55.755,-150
-9.1863e-08,166.37,56.364,-150
-5.8686e-07,164.69,56.913,-150
3.8525e-07,162.99,57.402,-150
-6.0927e-07,161.28,57.831,-150
1.6072e-09,159.55,58.199,-150
-1.7104e-08,157.81,58.506,-150
9.3459e-07,156.06,58.751,-150
1.5046e-06,154.3,58.934,-150
3.9572e-07,152.54,59.056,-150
-2.9935e-06,150.77,59.114,-150
-2.9672e-06,149.01,59.11,-150
1.2361e-06,147.24,59.044,-150
-7.7584e-07,145.48,58.915,-150
-1.4972e-07,143.72,58.724,-150
7.0022e-07,141.97,58.471,-150
4.4311e-07,140.23,58.157,-150
1.2849e-07,138.5,57.781,-150
-9.1959e-08,136.79,57.344,-150
-1.4302e-07,135.1,56.847,-150
-2.4948e-08,133.42,56.291,-150
-1.6866e-08,131.76,55.675,-150
4.8492e-08,130.13,55.002,-150
1.0456e-08,128.52,54.271,-150
9.4767e-10,126.94,53.483,-150
-6.4006e-09,125.38,52.641,-150
-1.4753e-10,123.86,51.743,-150
2.4179e-08,122.37,50.793,-150
-5.1993e-08,120.92,49.791,-150
1.7376e-08,119.5,48.737,-150
1.3863e-09,118.12,47.634,-150
2.2364e-08,116.77,46.483,-150
-3.5821e-08,115.47,45.286,-150
1.3215e-08,114.22,44.043,-150
1.9114e-09,113.01,42.757,-150
2.2991e-08,111.84,41.428,-150
1.4653e-08,110.72,40.059,-150
-3.7588e-08,109.65,38.652,-150
-1.4397e-08,108.63,37.208,-150
-4.7383e-09,107.67,35.728,-150
-7.7865e-09,106.75,34.216,-150
-2.1823e-08,105.89,32.672,-150
5.0837e-08,105.09,31.098,-150
-2.0741e-08,104.34,29.497,-150
4.1507e-09,103.65,27.871,-150
-2.7798e-10,103.02,26.221,-150
