"p","Points:0","Points:1","Points:2"
-0.00045717,10,75.3,-150
-0.00012857,20,71.33,-150
-0.00056938,30,66.42,-150
0.0001733,40,61.28,-150
0.00034919,50,55.96,-150
-3.2739e-05,60,48.96,-150
-0.00020542,70,42.31,-150
0.00048943,80,35.99,-150
0.00020067,90,29.6,-150
8.1532e-05,100,23.58,-150
0.00065066,110,19.46,-150
-0.0010117,120,15.95,-150
-0.00038902,130,12.56,-150
-0.0017473,170,6.28,-150
-0.0023663,180,5.33,-150
0.0018038,190,4.55,-150
-0.0010984,200,3.69,-150
0.00018305,210,2.91,-150
0.00090559,220,2.57,-150
0.00083632,230,2.34,-150
0.00069873,240,2.58,-150
0.0036199,250,2.46,-150
0.0014863,260,2.35,-150
0.00090965,270,2.36,-150
-0.0013394,280,2.75,-150
0.0013507,290,3.24,-150
3.0452e-05,10,76.8,-150
0.00032601,20,72.83,-150
-0.00014856,30,67.92,-150
0.00019346,40,62.78,-150
0.00019014,50,57.46,-150
0.00038121,60,50.46,-150
-5.1946e-05,70,43.81,-150
0.00036344,80,37.49,-150
0.00014613,90,31.1,-150
-0.00066028,100,25.08,-150
-0.00047193,110,20.96,-150
-0.00033151,120,17.45,-150
0.0015401,130,14.06,-150
0.00012719,170,7.78,-150
-0.00014997,180,6.83,-150
0.00061604,190,6.05,-150
-0.00079904,200,5.19,-150
0.00070233,210,4.41,-150
0.0003673,220,4.07,-150
-0.0017465,230,3.84,-150
0.0002977,240,4.08,-150
0.0031915,250,3.96,-150
0.0012222,260,3.85,-150
0.00082238,270,3.86,-150
-0.0010159,280,4.25,-150
0.0012465,290,4.74,-150
0.00036309,10,78.8,-150
-3.4457e-05,20,74.83,-150
0.00023814,30,69.92,-150
-6.3028e-06,40,64.78,-150
-0.00043871,50,59.46,-150
0.00014375,60,52.46,-150
-0.00027118,70,45.81,-150
-0.00018093,80,39.49,-150
-0.00049766,90,33.1,-150
0.00031666,100,27.08,-150
0.0010874,110,22.96,-150
-0.0015289,120,19.45,-150
0.00045853,130,16.06,-150
-0.0021126,170,9.78,-150
0.0032634,180,8.83,-150
-0.00062854,190,8.05,-150
-0.00017712,200,7.19,-150
0.0013113,210,6.41,-150
-0.00036281,220,6.07,-150
0.00080071,230,5.84,-150
-0.00018382,240,6.08,-150
0.0019133,250,5.96,-150
0.00058174,260,5.85,-150
0.00065419,270,5.86,-150
-0.00052609,280,6.25,-150
0.00086687,290,6.74,-150
4.2411e-05,10,83.8,-150
0.00014288,20,79.83,-150
-0.00020358,30,74.92,-150
-0.00016444,40,69.78,-150
-0.0002637,50,64.46,-150
0.00056588,60,57.46,-150
0.00045655,70,50.81,-150
0.00045437,80,44.49,-150
-8.6351e-05,90,38.1,-150
-0.00040519,100,32.08,-150
-0.0010685,110,27.96,-150
7.0406e-05,120,24.45,-150
0.00027368,130,21.06,-150
0.0010262,170,14.78,-150
0.0050741,180,13.83,-150
-0.0026075,190,13.05,-150
0.0010103,200,12.19,-150
0.0024097,210,11.41,-150
-0.0017644,220,11.07,-150
-1.0663e-05,230,10.84,-150
-0.0010844,240,11.08,-150
-0.00010599,250,10.96,-150
-0.00045206,260,10.85,-150
0.00010866,270,10.86,-150
0.00041634,280,11.25,-150
-0.00026077,290,11.74,-150
-7.5396e-05,10,93.8,-150
0.00024545,20,89.83,-150
-0.00045191,30,84.92,-150
-0.00072568,40,79.78,-150
-0.00075689,50,74.46,-150
-0.0010886,60,67.46,-150
0.00039849,70,60.81,-150
0.00010581,80,54.49,-150
-0.00020505,90,48.1,-150
0.00072858,100,42.08,-150
0.00038951,110,37.96,-150
0.0017514,120,34.45,-150
0.0057826,130,31.06,-150
-0.00072476,170,24.78,-150
0.0010061,180,23.83,-150
-0.00068673,190,23.05,-150
0.00024679,200,22.19,-150
0.00076302,210,21.41,-150
-0.00018142,220,21.07,-150
0.0001884,230,20.84,-150
0.00039772,240,21.08,-150
0.0011531,250,20.96,-150
0.0010242,260,20.85,-150
-0.00019384,270,20.86,-150
1.9208e-07,280,21.25,-150
4.8078e-05,290,21.74,-150
