"p","Points:0","Points:1","Points:2"
2.4778e-07,250,9.12,-150
-2.5386e-06,249.94,12.656,-150
-1.7836e-06,249.75,16.187,-150
-2.5165e-06,249.44,19.71,-150
3.5405e-06,249,23.219,-150
-1.6469e-06,248.44,26.711,-150
4.8389e-08,247.76,30.181,-150
1.0268e-06,246.95,33.624,-150
4.5032e-06,246.02,37.037,-150
4.2147e-06,244.98,40.415,-150
2.1135e-06,243.81,43.753,-150
1.9435e-06,242.53,47.049,-150
2.811e-07,241.13,50.297,-150
1.0345e-06,239.62,53.493,-150
8.3525e-07,237.99,56.634,-150
2.1806e-06,236.26,59.715,-150
-6.4245e-07,234.41,62.734,-150
8.8458e-07,232.46,65.685,-150
5.3853e-07,230.41,68.565,-150
-6.8298e-07,228.26,71.371,-150
-4.8803e-07,226.01,74.1,-150
-1.3016e-06,223.67,76.747,-150
5.9561e-07,221.23,79.309,-150
8.826e-07,218.7,81.784,-150
2.6654e-07,216.09,84.168,-150
-6.1598e-07,213.39,86.457,-150
1.9719e-07,210.62,88.651,-150
-9.1495e-07,207.77,90.744,-150
1.8411e-06,204.85,92.736,-150
-1.1981e-06,201.86,94.623,-150
-6.2826e-06,198.8,96.403,-150
7.8463e-06,195.69,98.074,-150
-2.6784e-06,192.51,99.634,-150
3.2918e-06,189.28,101.08,-150
5.7607e-06,186.01,102.41,-150
2.2319e-06,182.69,103.63,-150
1.4017e-06,179.32,104.72,-150
-1.0338e-06,175.93,105.7,-150
9.9754e-07,172.5,106.56,-150
-2.6472e-06,169.04,107.29,-150
1.307e-06,165.55,107.9,-150
2.2435e-06,162.05,108.39,-150
1.6656e-06,158.53,108.76,-150
-1.9594e-06,155,108.99,-150
-3.0895e-06,151.47,109.11,-150
-3.0051e-06,147.93,109.1,-150
-1.3172e-06,144.4,108.96,-150
2.4448e-06,140.87,108.7,-150
-3.7098e-06,137.36,108.32,-150
2.5841e-06,133.86,107.81,-150
6.7833e-06,130.38,107.18,-150
2.7674e-06,126.92,106.42,-150
-9.1187e-07,123.5,105.54,-150
-4.6915e-07,120.1,104.55,-150
4.454e-07,116.75,103.43,-150
1.3982e-06,113.44,102.2,-150
-1.9272e-06,110.17,100.84,-150
-2.7518e-06,106.95,99.379,-150
2.3434e-06,103.78,97.8,-150
-2.1024e-06,100.68,96.11,-150
1.5716e-07,97.633,94.312,-150
-4.6996e-07,94.653,92.407,-150
2.335e-06,91.743,90.398,-150
-1.5532e-06,88.906,88.287,-150
8.0786e-07,86.144,86.078,-150
-7.8941e-07,83.463,83.772,-150
-2.794e-06,80.865,81.372,-150
-4.984e-07,78.354,78.883,-150
3.0405e-06,75.932,76.306,-150
3.1095e-06,73.603,73.645,-150
1.0275e-06,71.369,70.903,-150
1.0901e-06,69.234,68.084,-150
2.9933e-06,67.199,65.192,-150
-4.7802e-06,65.268,62.229,-150
1.1909e-06,63.443,59.2,-150
-6.7253e-07,61.727,56.108,-150
-2.9178e-07,60.121,52.957,-150
-1.2256e-05,200,9.12,-150
-0.00060982,199.97,10.887,-150
-0.00088532,199.88,12.652,-150
-0.00036408,199.72,14.412,-150
-0.0015109,199.5,16.166,-150
-0.00080118,199.22,17.911,-150
0.00010946,198.88,19.645,-150
0.00057302,198.48,21.366,-150
-0.0007492,198.01,23.072,-150
0.00018096,197.49,24.76,-150
0.0016352,196.91,26.428,-150
2.4238e-05,196.27,28.075,-150
0.0064104,195.57,29.699,-150
-0.0013984,194.81,31.296,-150
-0.0013643,194,32.866,-150
-0.00088082,193.13,34.406,-150
-0.00027516,192.21,35.915,-150
-0.00028318,191.24,37.39,-150
-0.0005053,190.22,38.83,-150
0.0010354,189.14,40.233,-150
0.00048881,188.02,41.597,-150
-0.0026509,186.85,42.92,-150
-0.0014693,185.63,44.201,-150
0.0036097,184.37,45.438,-150
0.0012199,183.06,46.63,-150
0.0042641,181.71,47.775,-150
-0.0025671,180.33,48.872,-150
-0.00061937,178.9,49.919,-150
-0.00087624,177.44,50.915,-150
-0.00077026,175.95,51.858,-150
1.4002e-05,174.42,52.749,-150
9.0569e-05,172.87,53.585,-150
0.00070404,171.28,54.365,-150
-0.00055811,169.67,55.089,-150
0.00052986,168.03,55.755,-150
0.0019994,166.37,56.364,-150
0.0020937,164.69,56.913,-150
0.0016193,162.99,57.402,-150
0.0012288,161.28,57.831,-150
0.0010384,159.55,58.199,-150
-0.0017963,157.81,58.506,-150
-0.0014941,156.06,58.751,-150
-0.00022304,154.3,58.934,-150
0.00035444,152.54,59.056,-150
0.00058505,150.77,59.114,-150
0.00059313,149.01,59.11,-150
0.00018794,147.24,59.044,-150
-0.00072026,145.48,58.915,-150
-0.0015435,143.72,58.724,-150
-0.00032167,141.97,58.471,-150
0.00010639,140.23,58.157,-150
-0.0042248,138.5,57.781,-150
0.00016071,136.79,57.344,-150
-0.0019903,135.1,56.847,-150
0.00073654,133.42,56.291,-150
-0.0015791,131.76,55.675,-150
0.0028918,130.13,55.002,-150
0.00013968,128.52,54.271,-150
-0.0020726,126.94,53.483,-150
-0.0035327,125.38,52.641,-150
-0.0012136,123.86,51.743,-150
-0.0003676,122.37,50.793,-150
-0.0034598,120.92,49.791,-150
-0.00065153,119.5,48.737,-150
-0.00085064,118.12,47.634,-150
-0.0012423,116.77,46.483,-150
-0.00029103,115.47,45.286,-150
-0.0037181,114.22,44.043,-150
-0.0025882,113.01,42.757,-150
0.0005422,111.84,41.428,-150
0.0006292,110.72,40.059,-150
-0.00065457,109.65,38.652,-150
-0.0012218,108.63,37.208,-150
-0.001206,107.67,35.728,-150
-6.7354e-05,106.75,34.216,-150
-0.0023332,105.89,32.672,-150
-0.00039308,105.09,31.098,-150
0.0021512,104.34,29.497,-150
0.00025279,103.65,27.871,-150
0.00051504,103.02,26.221,-150
