"p","Points:0","Points:1","Points:2"
-0.00043967,250,9.12,-150
-0.00034811,249.94,12.656,-150
0.00058037,249.75,16.187,-150
0.001458,249.44,19.71,-150
0.0002085,249,23.219,-150
0.00027422,248.44,26.711,-150
0.00054525,247.76,30.181,-150
0.00040619,246.95,33.624,-150
0.0018876,246.02,37.037,-150
0.00071923,244.98,40.415,-150
0.00024591,243.81,43.753,-150
5.8009e-05,242.53,47.049,-150
3.6144e-05,241.13,50.297,-150
-0.0022517,239.62,53.493,-150
-0.00082903,237.99,56.634,-150
-0.0014617,236.26,59.715,-150
-0.00093917,234.41,62.734,-150
-0.0013277,232.46,65.685,-150
0.00044908,230.41,68.565,-150
-0.00085144,228.26,71.371,-150
-0.0010647,226.01,74.1,-150
2.3512e-05,223.67,76.747,-150
-3.555e-05,221.23,79.309,-150
-0.00060756,218.7,81.784,-150
-0.00029783,216.09,84.168,-150
-0.00076818,213.39,86.457,-150
0.00052204,210.62,88.651,-150
-0.001259,207.77,90.744,-150
-0.00012728,204.85,92.736,-150
0.00010252,201.86,94.623,-150
-9.1821e-05,198.8,96.403,-150
0.00039743,195.69,98.074,-150
2.8759e-05,192.51,99.634,-150
-3.968e-05,189.28,101.08,-150
-0.00018729,186.01,102.41,-150
-0.00054423,182.69,103.63,-150
0.00050717,179.32,104.72,-150
-5.8829e-05,175.93,105.7,-150
0.00012368,172.5,106.56,-150
-0.00015725,169.04,107.29,-150
0.00035894,165.55,107.9,-150
0.00034797,162.05,108.39,-150
0.00036353,158.53,108.76,-150
0.0003152,155,108.99,-150
0.00025895,151.47,109.11,-150
0.00027239,147.93,109.1,-150
0.00034943,144.4,108.96,-150
0.00029075,140.87,108.7,-150
-9.4557e-05,137.36,108.32,-150
0.00058833,133.86,107.81,-150
0.00080451,130.38,107.18,-150
0.00034231,126.92,106.42,-150
0.0004508,123.5,105.54,-150
0.00060024,120.1,104.55,-150
-0.00042142,116.75,103.43,-150
0.00037689,113.44,102.2,-150
-0.00028888,110.17,100.84,-150
0.00037685,106.95,99.379,-150
-8.557e-05,103.78,97.8,-150
-0.00048705,100.68,96.11,-150
2.5435e-05,97.633,94.312,-150
-0.00084654,94.653,92.407,-150
-0.00043945,91.743,90.398,-150
-0.00089808,88.906,88.287,-150
-0.00016277,86.144,86.078,-150
-0.0005798,83.463,83.772,-150
-0.00028458,80.865,81.372,-150
-0.00029653,78.354,78.883,-150
-0.00027957,75.932,76.306,-150
-0.00066679,73.603,73.645,-150
-0.00069569,71.369,70.903,-150
-0.00075515,69.234,68.084,-150
-0.00058056,67.199,65.192,-150
-5.8082e-06,65.268,62.229,-150
-0.00029151,63.443,59.2,-150
-4.9048e-05,61.727,56.108,-150
1.4345e-05,60.121,52.957,-150
-0.0017668,200,9.12,-150
-0.0014805,199.97,10.887,-150
-0.00031555,199.88,12.652,-150
-0.0002143,199.72,14.412,-150
0.00067878,199.5,16.166,-150
0.001007,199.22,17.911,-150
-1.8151e-05,198.88,19.645,-150
-0.00070714,198.48,21.366,-150
0.0030823,198.01,23.072,-150
0.002854,197.49,24.76,-150
0.00039205,196.91,26.428,-150
0.0048224,196.27,28.075,-150
0.0005193,195.57,29.699,-150
0.00058014,194.81,31.296,-150
0.0024941,194,32.866,-150
6.1822e-05,193.13,34.406,-150
0.002106,192.21,35.915,-150
-0.00060678,191.24,37.39,-150
0.0029038,190.22,38.83,-150
-0.0034938,189.14,40.233,-150
0.00060235,188.02,41.597,-150
0.0010661,186.85,42.92,-150
-0.0016439,185.63,44.201,-150
-0.0020614,184.37,45.438,-150
-0.0016075,183.06,46.63,-150
-0.00035379,181.71,47.775,-150
-0.00238,180.33,48.872,-150
-0.0031572,178.9,49.919,-150
-0.0014615,177.44,50.915,-150
0.0036819,175.95,51.858,-150
-0.0013124,174.42,52.749,-150
0.00074684,172.87,53.585,-150
-0.0019783,171.28,54.365,-150
-0.0017715,169.67,55.089,-150
-0.00083423,168.03,55.755,-150
-0.00063445,166.37,56.364,-150
-0.0023461,164.69,56.913,-150
-0.0027027,162.99,57.402,-150
-0.00302,161.28,57.831,-150
-0.0024805,159.55,58.199,-150
0.001128,157.81,58.506,-150
-0.00079933,156.06,58.751,-150
-0.0023491,154.3,58.934,-150
-0.0029683,152.54,59.056,-150
-0.002869,150.77,59.114,-150
-0.0026167,149.01,59.11,-150
-0.0024134,147.24,59.044,-150
-0.0019306,145.48,58.915,-150
-0.00048437,143.72,58.724,-150
0.00062835,141.97,58.471,-150
-0.0037325,140.23,58.157,-150
0.00029733,138.5,57.781,-150
-0.00012098,136.79,57.344,-150
0.00022014,135.1,56.847,-150
-0.00065416,133.42,56.291,-150
3.8299e-05,131.76,55.675,-150
-0.0029271,130.13,55.002,-150
-0.0017114,128.52,54.271,-150
0.0010765,126.94,53.483,-150
0.0020321,125.38,52.641,-150
0.00095542,123.86,51.743,-150
-0.0028896,122.37,50.793,-150
0.0052022,120.92,49.791,-150
-0.0049865,119.5,48.737,-150
-0.00089635,118.12,47.634,-150
-0.0014067,116.77,46.483,-150
0.0015387,115.47,45.286,-150
-0.0016512,114.22,44.043,-150
0.00070273,113.01,42.757,-150
0.0003093,111.84,41.428,-150
-0.0015319,110.72,40.059,-150
0.0026716,109.65,38.652,-150
-0.00077518,108.63,37.208,-150
0.00096771,107.67,35.728,-150
0.00028689,106.75,34.216,-150
0.00017845,105.89,32.672,-150
0.00058475,105.09,31.098,-150
-0.00011525,104.34,29.497,-150
0.0013664,103.65,27.871,-150
-6.1694e-05,103.02,26.221,-150
