"p","Points:0","Points:1","Points:2"
-0.001035,10,75.3,-150
-0.00037683,20,71.33,-150
-0.0007237,30,66.42,-150
0.00013243,40,61.28,-150
-0.0015916,50,55.96,-150
-0.0002228,60,48.96,-150
0.00040323,70,42.31,-150
0.00056236,80,35.99,-150
-0.0010103,90,29.6,-150
0.0019935,100,23.58,-150
0.002997,110,19.46,-150
-0.0006796,120,15.95,-150
0.00088733,130,12.56,-150
-0.0014423,170,6.28,-150
0.00031776,180,5.33,-150
0.0023202,190,4.55,-150
0.002045,200,3.69,-150
0.00026375,210,2.91,-150
0.0014753,220,2.57,-150
-0.0020891,230,2.34,-150
0.00072899,240,2.58,-150
0.0011842,250,2.46,-150
0.0015413,260,2.35,-150
-0.00061762,270,2.36,-150
-0.00014248,280,2.75,-150
7.7255e-05,290,3.24,-150
-0.00051061,10,76.8,-150
0.00021106,20,72.83,-150
-6.6884e-05,30,67.92,-150
0.00011708,40,62.78,-150
-0.00055458,50,57.46,-150
0.00032505,60,50.46,-150
-0.0002976,70,43.81,-150
0.00068403,80,37.49,-150
0.0016624,90,31.1,-150
0.0012039,100,25.08,-150
-0.001507,110,20.96,-150
-0.0027376,120,17.45,-150
-0.0029273,130,14.06,-150
-0.00016053,170,7.78,-150
-0.0023429,180,6.83,-150
0.0011924,190,6.05,-150
0.00052565,200,5.19,-150
-7.7898e-05,210,4.41,-150
0.00096843,220,4.07,-150
-0.001008,230,3.84,-150
0.0011128,240,4.08,-150
0.00087642,250,3.96,-150
0.0013566,260,3.85,-150
-0.00054322,270,3.86,-150
-2.3092e-05,280,4.25,-150
-0.00010181,290,4.74,-150
0.00082453,10,78.8,-150
9.8861e-05,20,74.83,-150
0.00028309,30,69.92,-150
0.00092278,40,64.78,-150
0.00010548,50,59.46,-150
0.00050776,60,52.46,-150
-0.0021537,70,45.81,-150
-5.7128e-05,80,39.49,-150
-0.0011306,90,33.1,-150
0.00073996,100,27.08,-150
0.0034265,110,22.96,-150
-0.0012101,120,19.45,-150
-0.0024741,130,16.06,-150
-0.00018058,170,9.78,-150
-0.0032153,180,8.83,-150
-0.00039676,190,8.05,-150
-0.001219,200,7.19,-150
-0.00021658,210,6.41,-150
0.00028931,220,6.07,-150
-0.0013465,230,5.84,-150
0.0010566,240,6.08,-150
0.00032554,250,5.96,-150
0.00085618,260,5.85,-150
-0.0003777,270,5.86,-150
0.00016563,280,6.25,-150
-0.00033767,290,6.74,-150
0.00070495,10,83.8,-150
0.0003596,20,79.83,-150
-8.7025e-05,30,74.92,-150
-0.00028373,40,69.78,-150
-0.00012268,50,64.46,-150
0.00085114,60,57.46,-150
0.00023216,70,50.81,-150
-0.00039618,80,44.49,-150
-0.00058509,90,38.1,-150
0.0011697,100,32.08,-150
-0.00031747,110,27.96,-150
-0.0012235,120,24.45,-150
-0.00042957,130,21.06,-150
0.0012758,170,14.78,-150
-0.00034262,180,13.83,-150
0.0012376,190,13.05,-150
-0.0029674,200,12.19,-150
-0.00083075,210,11.41,-150
-0.00096412,220,11.07,-150
-0.00020505,230,10.84,-150
0.0010509,240,11.08,-150
2.0466e-05,250,10.96,-150
-4.7054e-05,260,10.85,-150
0.00046064,270,10.86,-150
0.00071453,280,11.25,-150
-0.00056292,290,11.74,-150
0.00029222,10,93.8,-150
0.0009312,20,89.83,-150
0.00061968,30,84.92,-150
-0.00057672,40,79.78,-150
0.0002154,50,74.46,-150
0.00025307,60,67.46,-150
-0.00054509,70,60.81,-150
-0.001966,80,54.49,-150
0.00060675,90,48.1,-150
-6.7476e-05,100,42.08,-150
-0.0017667,110,37.96,-150
0.003037,120,34.45,-150
-0.0038659,130,31.06,-150
0.0030205,170,24.78,-150
-0.0010964,180,23.83,-150
0.0039979,190,23.05,-150
-1.6138e-05,200,22.19,-150
-0.00081216,210,21.41,-150
3.9788e-05,220,21.07,-150
-0.00074327,230,20.84,-150
0.00036942,240,21.08,-150
0.00041901,250,20.96,-150
0.00063267,260,20.85,-150
-0.00027134,270,20.86,-150
9.2869e-06,280,21.25,-150
0.00031181,290,21.74,-150
