"p","Points:0","Points:1","Points:2"
-0.00039163,10,75.3,-150
-6.7053e-05,20,71.33,-150
0.00054934,30,66.42,-150
0.00093273,40,61.28,-150
0.00068856,50,55.96,-150
-0.00091442,60,48.96,-150
1.7545e-05,70,42.31,-150
-7.3278e-05,80,35.99,-150
-0.00035331,90,29.6,-150
-0.0032669,100,23.58,-150
0.00020778,110,19.46,-150
0.00089377,120,15.95,-150
-0.0045257,130,12.56,-150
0.00012236,170,6.28,-150
-0.0016117,180,5.33,-150
0.00055146,190,4.55,-150
0.00037313,200,3.69,-150
0.0007231,210,2.91,-150
0.00033706,220,2.57,-150
0.0013213,230,2.34,-150
0.00077324,240,2.58,-150
-0.0016341,250,2.46,-150
-0.00098977,260,2.35,-150
0.0012422,270,2.36,-150
-0.00012937,280,2.75,-150
9.2069e-05,290,3.24,-150
-1.0744e-05,10,76.8,-150
0.0009579,20,72.83,-150
0.00060747,30,67.92,-150
0.00063135,40,62.78,-150
-0.00023204,50,57.46,-150
-0.00025149,60,50.46,-150
0.00061476,70,43.81,-150
0.00051342,80,37.49,-150
0.00022391,90,31.1,-150
0.001108,100,25.08,-150
6.7046e-05,110,20.96,-150
0.0055737,120,17.45,-150
-0.0042897,130,14.06,-150
-0.0061272,170,7.78,-150
0.0022208,180,6.83,-150
0.00021981,190,6.05,-150
0.00021005,200,5.19,-150
0.00054486,210,4.41,-150
0.0003762,220,4.07,-150
0.00097594,230,3.84,-150
0.00047501,240,4.08,-150
-0.0011945,250,3.96,-150
-0.00094925,260,3.85,-150
0.0010073,270,3.86,-150
-2.1242e-05,280,4.25,-150
0.00011859,290,4.74,-150
-0.0001572,10,78.8,-150
0.00013046,20,74.83,-150
-0.0008367,30,69.92,-150
-0.0014839,40,64.78,-150
-0.00023305,50,59.46,-150
0.00018828,60,52.46,-150
4.4284e-06,70,45.81,-150
-0.0014086,80,39.49,-150
-0.00020553,90,33.1,-150
-0.0015528,100,27.08,-150
0.00075853,110,22.96,-150
0.00028973,120,19.45,-150
-0.00066238,130,16.06,-150
-0.0014186,170,9.78,-150
0.0030234,180,8.83,-150
1.9717e-06,190,8.05,-150
-0.00072603,200,7.19,-150
0.0004252,210,6.41,-150
0.00027316,220,6.07,-150
0.00067125,230,5.84,-150
0.00058391,240,6.08,-150
-0.00020445,250,5.96,-150
-0.00088598,260,5.85,-150
0.00063489,270,5.86,-150
4.5111e-05,280,6.25,-150
0.00018316,290,6.74,-150
4.9785e-06,10,83.8,-150
0.00044087,20,79.83,-150
-0.00010643,30,74.92,-150
0.00085659,40,69.78,-150
-0.00066881,50,64.46,-150
-0.0011706,60,57.46,-150
-0.00085745,70,50.81,-150
0.00080871,80,44.49,-150
-0.00028585,90,38.1,-150
0.0023196,100,32.08,-150
0.00021695,110,27.96,-150
-0.0018154,120,24.45,-150
-0.0032741,130,21.06,-150
-0.0069022,170,14.78,-150
0.0026872,180,13.83,-150
0.00015283,190,13.05,-150
0.0004733,200,12.19,-150
-0.00012275,210,11.41,-150
0.00030078,220,11.07,-150
6.7426e-05,230,10.84,-150
0.00035253,240,11.08,-150
0.00054763,250,10.96,-150
-0.00047213,260,10.85,-150
1.8492e-05,270,10.86,-150
0.00017992,280,11.25,-150
0.00022593,290,11.74,-150
0.00031388,10,93.8,-150
0.00035515,20,89.83,-150
-0.00072319,30,84.92,-150
-0.00071641,40,79.78,-150
-0.0002102,50,74.46,-150
0.00075628,60,67.46,-150
-3.8406e-05,70,60.81,-150
0.00037026,80,54.49,-150
-0.00063694,90,48.1,-150
-0.0011105,100,42.08,-150
-0.0056529,110,37.96,-150
0.00067258,120,34.45,-150
0.0021545,130,31.06,-150
0.00045699,170,24.78,-150
0.00064525,180,23.83,-150
-0.00025232,190,23.05,-150
0.0018545,200,22.19,-150
-0.00037589,210,21.41,-150
0.00020331,220,21.07,-150
8.5062e-05,230,20.84,-150
0.00058254,240,21.08,-150
-0.00021719,250,20.96,-150
-0.00021896,260,20.85,-150
0.00085383,270,20.86,-150
-0.00023645,280,21.25,-150
-9.9264e-06,290,21.74,-150
