"p","Points:0","Points:1","Points:2"
-3.3879e-06,10,75.3,-150
-7.8264e-05,20,71.33,-150
-3.5356e-06,30,66.42,-150
-0.0004407,40,61.28,-150
-0.00020036,50,55.96,-150
0.00044794,60,48.96,-150
0.00022977,70,42.31,-150
0.0006933,80,35.99,-150
-0.00059401,90,29.6,-150
0.00024889,100,23.58,-150
0.0012928,110,19.46,-150
-0.0021991,120,15.95,-150
0.0036119,130,12.56,-150
-0.0029929,170,6.28,-150
0.00018754,180,5.33,-150
0.0010484,190,4.55,-150
0.001901,200,3.69,-150
0.00041867,210,2.91,-150
0.0014464,220,2.57,-150
-0.0022446,230,2.34,-150
0.0029442,240,2.58,-150
-0.0023768,250,2.46,-150
0.0024476,260,2.35,-150
0.0004449,270,2.36,-150
-0.0010151,280,2.75,-150
0.00012674,290,3.24,-150
-5.624e-06,10,76.8,-150
3.5044e-05,20,72.83,-150
0.00030985,30,67.92,-150
0.00074027,40,62.78,-150
-0.0013073,50,57.46,-150
-0.00010639,60,50.46,-150
0.0001724,70,43.81,-150
-4.799e-05,80,37.49,-150
-0.0010783,90,31.1,-150
0.0011278,100,25.08,-150
-0.0029393,110,20.96,-150
0.0014556,120,17.45,-150
0.0014938,130,14.06,-150
0.003086,170,7.78,-150
-0.0015723,180,6.83,-150
0.00032947,190,6.05,-150
0.0010575,200,5.19,-150
2.01e-05,210,4.41,-150
0.00081717,220,4.07,-150
-0.0020314,230,3.84,-150
0.0018345,240,4.08,-150
-0.0021329,250,3.96,-150
0.0022279,260,3.85,-150
0.00037779,270,3.86,-150
-0.00083548,280,4.25,-150
8.3761e-05,290,4.74,-150
6.0481e-06,10,78.8,-150
-3.3835e-06,20,74.83,-150
0.00015523,30,69.92,-150
-0.00018207,40,64.78,-150
-0.00021916,50,59.46,-150
-0.0013973,60,52.46,-150
-0.00029745,70,45.81,-150
-5.6253e-05,80,39.49,-150
0.0011086,90,33.1,-150
-0.00071437,100,27.08,-150
0.0053195,110,22.96,-150
-0.0043793,120,19.45,-150
0.0055621,130,16.06,-150
0.0027616,170,9.78,-150
-0.0027974,180,8.83,-150
-0.00067862,190,8.05,-150
-0.00036153,200,7.19,-150
-0.00037513,210,6.41,-150
0.00010484,220,6.07,-150
-0.0013315,230,5.84,-150
0.00054766,240,6.08,-150
-0.0014985,250,5.96,-150
0.0016523,260,5.85,-150
0.00020023,270,5.86,-150
-0.00065654,280,6.25,-150
2.1369e-05,290,6.74,-150
-2.4341e-07,10,83.8,-150
3.5243e-06,20,79.83,-150
9.8834e-06,30,74.92,-150
0.00066163,40,69.78,-150
-0.00094074,50,64.46,-150
-0.00046342,60,57.46,-150
-0.0016988,70,50.81,-150
-0.0013996,80,44.49,-150
0.0016045,90,38.1,-150
0.00062276,100,32.08,-150
0.0015153,110,27.96,-150
-0.0030756,120,24.45,-150
-0.00096857,130,21.06,-150
-1.9391e-05,170,14.78,-150
-0.00055693,180,13.83,-150
0.00082128,190,13.05,-150
-0.001109,200,12.19,-150
-0.00090141,210,11.41,-150
-0.0012617,220,11.07,-150
0.00024764,230,10.84,-150
-0.0006401,240,11.08,-150
3.9303e-05,250,10.96,-150
-0.00057581,260,10.85,-150
-0.00031137,270,10.86,-150
-0.00038508,280,11.25,-150
-5.8433e-05,290,11.74,-150
1.4451e-07,10,93.8,-150
6.5133e-06,20,89.83,-150
-2.1647e-05,30,84.92,-150
0.00025247,40,79.78,-150
-7.1169e-05,50,74.46,-150
5.258e-05,60,67.46,-150
-7.7243e-05,70,60.81,-150
-0.0010446,80,54.49,-150
-0.00112,90,48.1,-150
0.00063839,100,42.08,-150
-0.003955,110,37.96,-150
0.00093444,120,34.45,-150
-0.003337,130,31.06,-150
0.0067091,170,24.78,-150
0.0037947,180,23.83,-150
0.00081178,190,23.05,-150
0.0010614,200,22.19,-150
0.00013534,210,21.41,-150
-0.00014697,220,21.07,-150
-0.00054974,230,20.84,-150
0.00070424,240,21.08,-150
-0.00019412,250,20.96,-150
0.00038402,260,20.85,-150
5.1977e-06,270,20.86,-150
-0.0005308,280,21.25,-150
4.9915e-05,290,21.74,-150
