"p","Points:0","Points:1","Points:2"
-0.00015309,250,9.12,-150
0.00012743,249.94,12.656,-150
0.00026052,249.75,16.187,-150
0.00098119,249.44,19.71,-150
0.0014343,249,23.219,-150
0.00028274,248.44,26.711,-150
1.8324e-05,247.76,30.181,-150
0.00028065,246.95,33.624,-150
-0.00042821,246.02,37.037,-150
-0.00075591,244.98,40.415,-150
-0.0011115,243.81,43.753,-150
-0.0012351,242.53,47.049,-150
-0.0016412,241.13,50.297,-150
-0.0014079,239.62,53.493,-150
-0.00097552,237.99,56.634,-150
-0.0012504,236.26,59.715,-150
-0.0010765,234.41,62.734,-150
-0.00084581,232.46,65.685,-150
-0.0013651,230.41,68.565,-150
-0.00060261,228.26,71.371,-150
-0.00023299,226.01,74.1,-150
0.00052323,223.67,76.747,-150
0.00099486,221.23,79.309,-150
0.00010866,218.7,81.784,-150
0.00098836,216.09,84.168,-150
0.00023023,213.39,86.457,-150
0.00078664,210.62,88.651,-150
0.00027871,207.77,90.744,-150
0.00028959,204.85,92.736,-150
0.00032157,201.86,94.623,-150
0.00051278,198.8,96.403,-150
0.00098503,195.69,98.074,-150
0.00048587,192.51,99.634,-150
0.000501,189.28,101.08,-150
0.0015112,186.01,102.41,-150
0.00027719,182.69,103.63,-150
0.00031356,179.32,104.72,-150
0.00036629,175.93,105.7,-150
0.00035255,172.5,106.56,-150
0.00047379,169.04,107.29,-150
0.00024258,165.55,107.9,-150
0.00030318,162.05,108.39,-150
0.00031265,158.53,108.76,-150
0.0002365,155,108.99,-150
0.00019365,151.47,109.11,-150
0.00019534,147.93,109.1,-150
0.00029638,144.4,108.96,-150
0.00039172,140.87,108.7,-150
3.1512e-05,137.36,108.32,-150
0.00051655,133.86,107.81,-150
0.00070303,130.38,107.18,-150
0.00022508,126.92,106.42,-150
0.00012251,123.5,105.54,-150
0.00025752,120.1,104.55,-150
0.0001903,116.75,103.43,-150
0.00011089,113.44,102.2,-150
0.00068258,110.17,100.84,-150
6.3301e-05,106.95,99.379,-150
2.4526e-05,103.78,97.8,-150
-0.0003978,100.68,96.11,-150
0.0002644,97.633,94.312,-150
-0.00021453,94.653,92.407,-150
-3.2586e-05,91.743,90.398,-150
0.00036518,88.906,88.287,-150
0.00043557,86.144,86.078,-150
6.3856e-05,83.463,83.772,-150
0.00074415,80.865,81.372,-150
0.00036944,78.354,78.883,-150
0.0020783,75.932,76.306,-150
0.0011249,73.603,73.645,-150
0.00022786,71.369,70.903,-150
-0.00061966,69.234,68.084,-150
3.6807e-05,67.199,65.192,-150
-0.0015301,65.268,62.229,-150
-0.00039237,63.443,59.2,-150
-0.00046041,61.727,56.108,-150
-0.0009686,60.121,52.957,-150
-0.0013697,200,9.12,-150
-0.0010523,199.97,10.887,-150
1.6167e-05,199.88,12.652,-150
0.00033944,199.72,14.412,-150
0.0010136,199.5,16.166,-150
0.0013283,199.22,17.911,-150
0.00082616,198.88,19.645,-150
4.2136e-05,198.48,21.366,-150
0.00090839,198.01,23.072,-150
0.0021361,197.49,24.76,-150
0.00024309,196.91,26.428,-150
0.0032436,196.27,28.075,-150
-4.5539e-05,195.57,29.699,-150
0.00064828,194.81,31.296,-150
0.0023494,194,32.866,-150
0.00056724,193.13,34.406,-150
0.0011713,192.21,35.915,-150
-0.001072,191.24,37.39,-150
0.0015403,190.22,38.83,-150
-0.002348,189.14,40.233,-150
0.001288,188.02,41.597,-150
-8.303e-05,186.85,42.92,-150
-0.0014164,185.63,44.201,-150
-0.00041407,184.37,45.438,-150
-0.0004592,183.06,46.63,-150
0.00026049,181.71,47.775,-150
-0.0016705,180.33,48.872,-150
0.00038104,178.9,49.919,-150
-0.00084034,177.44,50.915,-150
0.00055787,175.95,51.858,-150
-0.00053313,174.42,52.749,-150
-1.6097e-05,172.87,53.585,-150
-9.6802e-05,171.28,54.365,-150
-4.214e-05,169.67,55.089,-150
-0.00085469,168.03,55.755,-150
-0.0017905,166.37,56.364,-150
-0.002396,164.69,56.913,-150
-0.0032673,162.99,57.402,-150
-0.0036238,161.28,57.831,-150
-0.0033193,159.55,58.199,-150
0.00092862,157.81,58.506,-150
-0.0010493,156.06,58.751,-150
-0.0026631,154.3,58.934,-150
-0.0032472,152.54,59.056,-150
-0.0033867,150.77,59.114,-150
-0.0032701,149.01,59.11,-150
-0.0031517,147.24,59.044,-150
-0.0023332,145.48,58.915,-150
-0.00056357,143.72,58.724,-150
9.8507e-05,141.97,58.471,-150
-0.0047168,140.23,58.157,-150
0.0006135,138.5,57.781,-150
-0.0010659,136.79,57.344,-150
0.0002708,135.1,56.847,-150
-0.0009561,133.42,56.291,-150
-0.0006281,131.76,55.675,-150
-0.0012038,130.13,55.002,-150
-0.00072592,128.52,54.271,-150
1.1235e-05,126.94,53.483,-150
8.0802e-05,125.38,52.641,-150
6.5475e-05,123.86,51.743,-150
-0.0023068,122.37,50.793,-150
0.0028233,120.92,49.791,-150
-0.0032848,119.5,48.737,-150
-0.00097087,118.12,47.634,-150
-0.00071431,116.77,46.483,-150
-0.00022215,115.47,45.286,-150
-0.0032029,114.22,44.043,-150
-0.00075568,113.01,42.757,-150
0.00067945,111.84,41.428,-150
-0.0017238,110.72,40.059,-150
0.0023505,109.65,38.652,-150
-0.00098235,108.63,37.208,-150
0.00078857,107.67,35.728,-150
0.0010328,106.75,34.216,-150
-0.0017217,105.89,32.672,-150
0.0013112,105.09,31.098,-150
0.00032499,104.34,29.497,-150
0.0023638,103.65,27.871,-150
7.3311e-05,103.02,26.221,-150
