"p","Points:0","Points:1","Points:2"
-0.00016928,250,9.12,-150
0.00040208,249.94,12.656,-150
-0.00060936,249.75,16.187,-150
0.00052508,249.44,19.71,-150
-3.4664e-05,249,23.219,-150
0.00011883,248.44,26.711,-150
1.16e-05,247.76,30.181,-150
0.00038238,246.95,33.624,-150
0.00064337,246.02,37.037,-150
0.00010973,244.98,40.415,-150
-0.00029289,243.81,43.753,-150
-0.00021569,242.53,47.049,-150
0.00028964,241.13,50.297,-150
-0.00019844,239.62,53.493,-150
-6.0592e-06,237.99,56.634,-150
-8.2588e-06,236.26,59.715,-150
0.00017362,234.41,62.734,-150
0.00035424,232.46,65.685,-150
-0.00022758,230.41,68.565,-150
-0.0003094,228.26,71.371,-150
-0.00060445,226.01,74.1,-150
0.00034361,223.67,76.747,-150
0.00011824,221.23,79.309,-150
-0.00025168,218.7,81.784,-150
1.2874e-05,216.09,84.168,-150
-0.00025764,213.39,86.457,-150
-0.00029252,210.62,88.651,-150
0.00016048,207.77,90.744,-150
0.00015264,204.85,92.736,-150
0.00037262,201.86,94.623,-150
0.0013352,198.8,96.403,-150
-0.00064987,195.69,98.074,-150
6.6461e-05,192.51,99.634,-150
0.00057625,189.28,101.08,-150
0.0012142,186.01,102.41,-150
0.00058919,182.69,103.63,-150
0.00082316,179.32,104.72,-150
0.0004647,175.93,105.7,-150
0.00086283,172.5,106.56,-150
0.00097888,169.04,107.29,-150
0.00070767,165.55,107.9,-150
0.00040123,162.05,108.39,-150
0.00038951,158.53,108.76,-150
0.0008145,155,108.99,-150
0.0010435,151.47,109.11,-150
0.001035,147.93,109.1,-150
0.00074706,144.4,108.96,-150
0.00025887,140.87,108.7,-150
0.001118,137.36,108.32,-150
0.00018355,133.86,107.81,-150
0.0002767,130.38,107.18,-150
0.00083881,126.92,106.42,-150
0.00081624,123.5,105.54,-150
0.0010149,120.1,104.55,-150
0.0011406,116.75,103.43,-150
0.00077807,113.44,102.2,-150
0.00074288,110.17,100.84,-150
0.00067772,106.95,99.379,-150
0.00034316,103.78,97.8,-150
0.00052656,100.68,96.11,-150
0.00072929,97.633,94.312,-150
0.00070808,94.653,92.407,-150
0.00055361,91.743,90.398,-150
0.0015359,88.906,88.287,-150
-9.5649e-05,86.144,86.078,-150
0.00057071,83.463,83.772,-150
-0.0013439,80.865,81.372,-150
5.8745e-05,78.354,78.883,-150
-0.0010887,75.932,76.306,-150
-0.00057308,73.603,73.645,-150
-0.00066663,71.369,70.903,-150
4.6046e-05,69.234,68.084,-150
0.00010468,67.199,65.192,-150
-0.00097491,65.268,62.229,-150
6.6895e-05,63.443,59.2,-150
-0.00065697,61.727,56.108,-150
-0.00015414,60.121,52.957,-150
0.0012987,200,9.12,-150
0.0012302,199.97,10.887,-150
0.00065556,199.88,12.652,-150
0.00097367,199.72,14.412,-150
0.001286,199.5,16.166,-150
0.0013686,199.22,17.911,-150
-0.00038518,198.88,19.645,-150
0.00020486,198.48,21.366,-150
0.0010828,198.01,23.072,-150
-0.0011919,197.49,24.76,-150
0.00059835,196.91,26.428,-150
-0.0010138,196.27,28.075,-150
0.00073095,195.57,29.699,-150
-0.0013521,194.81,31.296,-150
0.0017581,194,32.866,-150
-0.0015889,193.13,34.406,-150
-0.00090605,192.21,35.915,-150
0.0023474,191.24,37.39,-150
-0.0015073,190.22,38.83,-150
-0.00035099,189.14,40.233,-150
-0.0012667,188.02,41.597,-150
-0.0017634,186.85,42.92,-150
-0.0011528,185.63,44.201,-150
-0.00096828,184.37,45.438,-150
-0.0015988,183.06,46.63,-150
0.00051356,181.71,47.775,-150
-0.00082412,180.33,48.872,-150
-0.0035469,178.9,49.919,-150
-0.0005667,177.44,50.915,-150
0.00043531,175.95,51.858,-150
-0.0012423,174.42,52.749,-150
0.0007443,172.87,53.585,-150
-0.0015691,171.28,54.365,-150
-0.00024029,169.67,55.089,-150
-0.0001621,168.03,55.755,-150
-0.00036239,166.37,56.364,-150
-0.00055296,164.69,56.913,-150
0.0001189,162.99,57.402,-150
0.00058544,161.28,57.831,-150
0.00068506,159.55,58.199,-150
-0.00069294,157.81,58.506,-150
2.9857e-05,156.06,58.751,-150
0.00085959,154.3,58.934,-150
0.0012443,152.54,59.056,-150
0.001502,150.77,59.114,-150
0.0015503,149.01,59.11,-150
0.0015356,147.24,59.044,-150
0.00096492,145.48,58.915,-150
3.889e-05,143.72,58.724,-150
-0.00055118,141.97,58.471,-150
0.00091884,140.23,58.157,-150
-0.0013436,138.5,57.781,-150
0.00011779,136.79,57.344,-150
-0.00081999,135.1,56.847,-150
0.00022869,133.42,56.291,-150
-0.00047667,131.76,55.675,-150
0.00058096,130.13,55.002,-150
-0.00029116,128.52,54.271,-150
-0.00039489,126.94,53.483,-150
-0.00081811,125.38,52.641,-150
0.00038424,123.86,51.743,-150
-0.00092073,122.37,50.793,-150
-0.00035606,120.92,49.791,-150
-0.0010879,119.5,48.737,-150
-0.00089063,118.12,47.634,-150
-0.0015558,116.77,46.483,-150
-0.00027978,115.47,45.286,-150
0.00090377,114.22,44.043,-150
-0.0013947,113.01,42.757,-150
0.0013102,111.84,41.428,-150
0.0018366,110.72,40.059,-150
-0.00058063,109.65,38.652,-150
-0.0012246,108.63,37.208,-150
-0.00087278,107.67,35.728,-150
-0.001008,106.75,34.216,-150
0.0016159,105.89,32.672,-150
0.00080782,105.09,31.098,-150
0.0002559,104.34,29.497,-150
0.00022005,103.65,27.871,-150
-0.00016405,103.02,26.221,-150
