"p","Points:0","Points:1","Points:2"
0.0001899,250,9.12,-150
0.00017972,249.94,12.656,-150
0.00089287,249.75,16.187,-150
-7.2046e-05,249.44,19.71,-150
0.00019177,249,23.219,-150
0.0001556,248.44,26.711,-150
8.7097e-05,247.76,30.181,-150
7.7772e-05,246.95,33.624,-150
-0.00063689,246.02,37.037,-150
0.00018135,244.98,40.415,-150
0.00046498,243.81,43.753,-150
0.000393,242.53,47.049,-150
0.00014324,241.13,50.297,-150
-0.00055248,239.62,53.493,-150
0.00026839,237.99,56.634,-150
0.00063409,236.26,59.715,-150
-0.00035122,234.41,62.734,-150
-4.9387e-05,232.46,65.685,-150
0.0006833,230.41,68.565,-150
-0.00041162,228.26,71.371,-150
2.3268e-05,226.01,74.1,-150
-0.0019895,223.67,76.747,-150
0.00039803,221.23,79.309,-150
-0.0011037,218.7,81.784,-150
-0.00026545,216.09,84.168,-150
-0.00030524,213.39,86.457,-150
-0.00057469,210.62,88.651,-150
-0.00037736,207.77,90.744,-150
-0.00048,204.85,92.736,-150
-0.0002585,201.86,94.623,-150
9.3495e-05,198.8,96.403,-150
-0.00040444,195.69,98.074,-150
-0.00034546,192.51,99.634,-150
-2.1397e-05,189.28,101.08,-150
0.0008468,186.01,102.41,-150
-0.00044003,182.69,103.63,-150
-0.00010541,179.32,104.72,-150
-0.00019804,175.93,105.7,-150
-1.7846e-05,172.5,106.56,-150
0.00029127,169.04,107.29,-150
-0.00025419,165.55,107.9,-150
-0.00032958,162.05,108.39,-150
-0.00030189,158.53,108.76,-150
-0.00020224,155,108.99,-150
-0.00013212,151.47,109.11,-150
-0.00013451,147.93,109.1,-150
-0.00024369,144.4,108.96,-150
-0.0002911,140.87,108.7,-150
0.00029173,137.36,108.32,-150
-0.00084585,133.86,107.81,-150
-7.1665e-06,130.38,107.18,-150
5.3079e-05,126.92,106.42,-150
-0.00023196,123.5,105.54,-150
-0.0008698,120.1,104.55,-150
0.00092934,116.75,103.43,-150
-0.0002905,113.44,102.2,-150
-0.00092925,110.17,100.84,-150
-0.0002682,106.95,99.379,-150
-0.00012802,103.78,97.8,-150
0.00085044,100.68,96.11,-150
-0.00072629,97.633,94.312,-150
-0.00019817,94.653,92.407,-150
-0.0006198,91.743,90.398,-150
-0.0013643,88.906,88.287,-150
-0.0010988,86.144,86.078,-150
-0.00099299,83.463,83.772,-150
-0.0008807,80.865,81.372,-150
-0.00034373,78.354,78.883,-150
-0.00067072,75.932,76.306,-150
-0.00045357,73.603,73.645,-150
-0.00027073,71.369,70.903,-150
0.00072604,69.234,68.084,-150
-0.00075336,67.199,65.192,-150
-1.3624e-05,65.268,62.229,-150
-0.00010971,63.443,59.2,-150
-0.00022321,61.727,56.108,-150
6.3465e-05,60.121,52.957,-150
0.00032705,200,9.12,-150
-0.0001282,199.97,10.887,-150
-0.00067647,199.88,12.652,-150
-0.0013877,199.72,14.412,-150
-0.00099395,199.5,16.166,-150
-0.0004593,199.22,17.911,-150
-0.0004276,198.88,19.645,-150
-0.00019116,198.48,21.366,-150
1.0628e-05,198.01,23.072,-150
0.00042766,197.49,24.76,-150
-0.00017389,196.91,26.428,-150
0.00090154,196.27,28.075,-150
-0.0019144,195.57,29.699,-150
0.0015256,194.81,31.296,-150
0.0017887,194,32.866,-150
0.0014878,193.13,34.406,-150
0.00042568,192.21,35.915,-150
0.00021124,191.24,37.39,-150
0.00091009,190.22,38.83,-150
7.1712e-05,189.14,40.233,-150
0.0013393,188.02,41.597,-150
0.00078761,186.85,42.92,-150
-8.8197e-05,185.63,44.201,-150
-0.00031151,184.37,45.438,-150
-0.00027141,183.06,46.63,-150
-0.0018282,181.71,47.775,-150
0.00034012,180.33,48.872,-150
-0.00031511,178.9,49.919,-150
1.7109e-05,177.44,50.915,-150
-0.001378,175.95,51.858,-150
-0.00068719,174.42,52.749,-150
-0.0023925,172.87,53.585,-150
-0.0027828,171.28,54.365,-150
-0.00015097,169.67,55.089,-150
