"p","Points:0","Points:1","Points:2"
-0.00052982,10,75.3,-150
0.00013815,20,71.33,-150
-0.0011016,30,66.42,-150
-0.00013512,40,61.28,-150
0.00019137,50,55.96,-150
-0.00098825,60,48.96,-150
-0.00043864,70,42.31,-150
0.00022383,80,35.99,-150
-8.8708e-05,90,29.6,-150
0.00069703,100,23.58,-150
-0.0018386,110,19.46,-150
0.00043416,120,15.95,-150
-0.0031444,130,12.56,-150
0.0016523,170,6.28,-150
0.0014964,180,5.33,-150
-0.0014692,190,4.55,-150
-0.0022016,200,3.69,-150
-0.0015157,210,2.91,-150
-0.0015632,220,2.57,-150
-0.00059259,230,2.34,-150
0.00033872,240,2.58,-150
0.0018029,250,2.46,-150
-0.0015264,260,2.35,-150
0.00087215,270,2.36,-150
-0.0015302,280,2.75,-150
0.00063613,290,3.24,-150
0.00012285,10,76.8,-150
0.00019407,20,72.83,-150
5.0051e-05,30,67.92,-150
0.0010831,40,62.78,-150
0.0011549,50,57.46,-150
0.00015113,60,50.46,-150
0.00050155,70,43.81,-150
0.0010341,80,37.49,-150
-0.0015891,90,31.1,-150
-7.9083e-05,100,25.08,-150
-0.0021783,110,20.96,-150
0.0024915,120,17.45,-150
-0.0021878,130,14.06,-150
-0.0026158,170,7.78,-150
0.0015135,180,6.83,-150
-0.0023856,190,6.05,-150
-0.00095592,200,5.19,-150
-0.0013387,210,4.41,-150
-0.0014114,220,4.07,-150
-0.0014636,230,3.84,-150
0.00018882,240,4.08,-150
0.0016806,250,3.96,-150
-0.0014674,260,3.85,-150
0.00082479,270,3.86,-150
-0.0015532,280,4.25,-150
0.00042832,290,4.74,-150
0.00063826,10,78.8,-150
-0.00021599,20,74.83,-150
0.00070253,30,69.92,-150
-0.00038009,40,64.78,-150
0.00089769,50,59.46,-150
0.00097966,60,52.46,-150
0.00076488,70,45.81,-150
0.0011113,80,39.49,-150
0.00079091,90,33.1,-150
-0.00071067,100,27.08,-150
0.0019007,110,22.96,-150
-0.0015729,120,19.45,-150
0.00030067,130,16.06,-150
0.00036729,170,9.78,-150
0.00034666,180,8.83,-150
-0.0023104,190,8.05,-150
0.00063748,200,7.19,-150
-0.00075112,210,6.41,-150
-0.0011075,220,6.07,-150
-0.00083947,230,5.84,-150
0.0003011,240,6.08,-150
0.0013117,250,5.96,-150
-0.0012852,260,5.85,-150
0.00069584,270,5.86,-150
-0.0013676,280,6.25,-150
0.00018867,290,6.74,-150
0.00030459,10,83.8,-150
-0.00018167,20,79.83,-150
0.00015541,30,74.92,-150
0.00098794,40,69.78,-150
0.00074378,50,64.46,-150
0.0014144,60,57.46,-150
0.00052711,70,50.81,-150
-0.00083901,80,44.49,-150
-0.00015368,90,38.1,-150
0.00011972,100,32.08,-150
0.00049531,110,27.96,-150
-0.0013586,120,24.45,-150
-0.0037031,130,21.06,-150
-0.0050744,170,14.78,-150
0.00034888,180,13.83,-150
-0.00051337,190,13.05,-150
0.0017282,200,12.19,-150
0.00026039,210,11.41,-150
-0.0002059,220,11.07,-150
8.592e-05,230,10.84,-150
0.00039244,240,11.08,-150
0.00053771,250,10.96,-150
-0.00022212,260,10.85,-150
-0.00025757,270,10.86,-150
-0.00042533,280,11.25,-150
-0.00012934,290,11.74,-150
-0.00017577,10,93.8,-150
0.00071441,20,89.83,-150
-0.00078694,30,84.92,-150
0.0012528,40,79.78,-150
-0.00025756,50,74.46,-150
-0.00077107,60,67.46,-150
-0.00067059,70,60.81,-150
0.00021088,80,54.49,-150
0.00096644,90,48.1,-150
0.00056716,100,42.08,-150
0.0041639,110,37.96,-150
0.00071615,120,34.45,-150
-0.0079382,130,31.06,-150
-0.00045445,170,24.78,-150
0.0030453,180,23.83,-150
0.00031458,190,23.05,-150
-0.00026131,200,22.19,-150
-0.00046986,210,21.41,-150
-0.0003438,220,21.07,-150
-0.00064719,230,20.84,-150
-9.1047e-05,240,21.08,-150
0.00068114,250,20.96,-150
-4.0983e-05,260,20.85,-150
2.2007e-05,270,20.86,-150
0.00045819,280,21.25,-150
0.0002543,290,21.74,-150
