"p","Points:0","Points:1","Points:2"
-1.3589e-05,10,75.3,-150
0.0005102,20,71.33,-150
-0.00062589,30,66.42,-150
-0.00034995,40,61.28,-150
-0.00065043,50,55.96,-150
-0.00072124,60,48.96,-150
0.00043006,70,42.31,-150
5.6646e-05,80,35.99,-150
0.00027669,90,29.6,-150
0.00076364,100,23.58,-150
-0.00084679,110,19.46,-150
0.0025529,120,15.95,-150
0.00099763,130,12.56,-150
-0.0003099,170,6.28,-150
0.0042277,180,5.33,-150
-0.0010552,190,4.55,-150
-0.00020077,200,3.69,-150
-0.0010032,210,2.91,-150
0.0011015,220,2.57,-150
-0.00071697,230,2.34,-150
0.00051786,240,2.58,-150
-0.0013166,250,2.46,-150
0.0009786,260,2.35,-150
-0.0004756,270,2.36,-150
0.00041165,280,2.75,-150
1.0647e-05,290,3.24,-150
-0.000102,10,76.8,-150
0.00040368,20,72.83,-150
-0.00020912,30,67.92,-150
-0.00042947,40,62.78,-150
0.00011367,50,57.46,-150
-0.00067016,60,50.46,-150
9.701e-05,70,43.81,-150
0.00034141,80,37.49,-150
-3.6411e-05,90,31.1,-150
0.0010621,100,25.08,-150
-0.00025769,110,20.96,-150
-0.0029162,120,17.45,-150
-0.00091449,130,14.06,-150
0.00095293,170,7.78,-150
0.00083285,180,6.83,-150
-0.00080892,190,6.05,-150
-0.00012642,200,5.19,-150
-0.00074287,210,4.41,-150
0.0008306,220,4.07,-150
-0.00077774,230,3.84,-150
0.00042594,240,4.08,-150
-0.0011618,250,3.96,-150
0.00077511,260,3.85,-150
-0.00047348,270,3.86,-150
0.00036609,280,4.25,-150
-0.00014612,290,4.74,-150
7.5372e-05,10,78.8,-150
-0.00064492,20,74.83,-150
-0.00024421,30,69.92,-150
0.00086963,40,64.78,-150
0.000566,50,59.46,-150
0.00022938,60,52.46,-150
-3.9667e-05,70,45.81,-150
-0.0013508,80,39.49,-150
0.00066746,90,33.1,-150
-0.0012879,100,27.08,-150
-0.00028712,110,22.96,-150
0.0012477,120,19.45,-150
0.0016505,130,16.06,-150
-5.7704e-05,170,9.78,-150
-0.0015547,180,8.83,-150
-0.00043495,190,8.05,-150
-0.00039994,200,7.19,-150
-0.00043172,210,6.41,-150
0.00062836,220,6.07,-150
-0.0010178,230,5.84,-150
2.4927e-05,240,6.08,-150
-0.00069668,250,5.96,-150
0.00031861,260,5.85,-150
-0.00041952,270,5.86,-150
0.00036973,280,6.25,-150
-0.00014391,290,6.74,-150
1.3144e-05,10,83.8,-150
0.00029162,20,79.83,-150
-9.4056e-06,30,74.92,-150
2.3746e-06,40,69.78,-150
0.00052676,50,64.46,-150
-0.00086159,60,57.46,-150
0.0010255,70,50.81,-150
-0.0014628,80,44.49,-150
-0.00044311,90,38.1,-150
0.002061,100,32.08,-150
0.00034887,110,27.96,-150
-0.00346,120,24.45,-150
-0.0028131,130,21.06,-150
-0.0024178,170,14.78,-150
-0.0020054,180,13.83,-150
-0.00011931,190,13.05,-150
7.3468e-05,200,12.19,-150
0.00058521,210,11.41,-150
0.000179,220,11.07,-150
-0.00033937,230,10.84,-150
-0.00067348,240,11.08,-150
-0.00038064,250,10.96,-150
-0.00046876,260,10.85,-150
0.00016934,270,10.86,-150
0.00057333,280,11.25,-150
5.8707e-05,290,11.74,-150
3.2145e-06,10,93.8,-150
4.0033e-05,20,89.83,-150
-0.0011862,30,84.92,-150
-0.00068149,40,79.78,-150
-0.0002315,50,74.46,-150
0.00039732,60,67.46,-150
-0.00022132,70,60.81,-150
0.00023155,80,54.49,-150
-0.00059002,90,48.1,-150
0.0012472,100,42.08,-150
0.0034294,110,37.96,-150
0.007618,120,34.45,-150
-0.0055151,130,31.06,-150
0.00033144,170,24.78,-150
-0.0007322,180,23.83,-150
0.0011614,190,23.05,-150
0.0015161,200,22.19,-150
0.00073304,210,21.41,-150
0.00017134,220,21.07,-150
-0.00068682,230,20.84,-150
-1.5462e-05,240,21.08,-150
-0.0008732,250,20.96,-150
0.00062787,260,20.85,-150
-0.00041769,270,20.86,-150
0.00039184,280,21.25,-150
0.00032112,290,21.74,-150
