"p","Points:0","Points:1","Points:2"
0.0004715,250,9.12,-150
0.00031945,249.94,12.656,-150
0.00040142,249.75,16.187,-150
0.0012393,249.44,19.71,-150
0.00064573,249,23.219,-150
0.00011627,248.44,26.711,-150
-2.9153e-05,247.76,30.181,-150
0.00016724,246.95,33.624,-150
0.00096526,246.02,37.037,-150
0.00021276,244.98,40.415,-150
-0.00028481,243.81,43.753,-150
-0.0005629,242.53,47.049,-150
-0.00034212,241.13,50.297,-150
-0.0012818,239.62,53.493,-150
-0.00089699,237.99,56.634,-150
-0.0011725,236.26,59.715,-150
-0.00057206,234.41,62.734,-150
-0.00084008,232.46,65.685,-150
-0.00047169,230.41,68.565,-150
-0.00033851,228.26,71.371,-150
-0.00085177,226.01,74.1,-150
0.00074881,223.67,76.747,-150
-0.00032883,221.23,79.309,-150
0.00038527,218.7,81.784,-150
-7.5893e-05,216.09,84.168,-150
-0.00033648,213.39,86.457,-150
2.7892e-05,210.62,88.651,-150
-0.0010557,207.77,90.744,-150
-0.00028024,204.85,92.736,-150
-5.5014e-05,201.86,94.623,-150
-0.00023103,198.8,96.403,-150
-4.9989e-06,195.69,98.074,-150
-0.00012035,192.51,99.634,-150
-0.00012284,189.28,101.08,-150
-0.00044354,186.01,102.41,-150
-0.00038247,182.69,103.63,-150
-7.2453e-05,179.32,104.72,-150
-3.5507e-05,175.93,105.7,-150
-0.00027973,172.5,106.56,-150
-0.00061217,169.04,107.29,-150
6.0826e-05,165.55,107.9,-150
0.00025532,162.05,108.39,-150
0.00026547,158.53,108.76,-150
0.00011012,155,108.99,-150
-4.9068e-06,151.47,109.11,-150
2.7376e-05,147.93,109.1,-150
0.00021325,144.4,108.96,-150
0.00029912,140.87,108.7,-150
-0.00044268,137.36,108.32,-150
0.00099934,133.86,107.81,-150
0.00057098,130.38,107.18,-150
-1.1076e-05,126.92,106.42,-150
0.0003063,123.5,105.54,-150
0.0013117,120.1,104.55,-150
-0.0011021,116.75,103.43,-150
0.00025832,113.44,102.2,-150
0.00070992,110.17,100.84,-150
7.8756e-05,106.95,99.379,-150
-0.00021834,103.78,97.8,-150
-0.0010787,100.68,96.11,-150
0.00011853,97.633,94.312,-150
-0.00065493,94.653,92.407,-150
-0.00030398,91.743,90.398,-150
-0.00095152,88.906,88.287,-150
-0.00040476,86.144,86.078,-150
-0.00098234,83.463,83.772,-150
-0.00027713,80.865,81.372,-150
-0.00069487,78.354,78.883,-150
0.00088606,75.932,76.306,-150
-0.00080729,73.603,73.645,-150
-0.0014186,71.369,70.903,-150
-0.0020137,69.234,68.084,-150
0.00028631,67.199,65.192,-150
-0.0017175,65.268,62.229,-150
-0.0007322,63.443,59.2,-150
-0.00013307,61.727,56.108,-150
0.00017567,60.121,52.957,-150
-8.0948e-05,200,9.12,-150
-0.00019904,199.97,10.887,-150
3.4434e-06,199.88,12.652,-150
0.00042813,199.72,14.412,-150
-0.00048169,199.5,16.166,-150
2.554e-05,199.22,17.911,-150
0.00030951,198.88,19.645,-150
0.0013638,198.48,21.366,-150
-0.00057819,198.01,23.072,-150
0.00046887,197.49,24.76,-150
0.0013876,196.91,26.428,-150
-0.00038486,196.27,28.075,-150
0.0025811,195.57,29.699,-150
