"p","Points:0","Points:1","Points:2"
-3.0515e-15,250,9.12,-150
1.8038e-16,249.94,12.656,-150
-1.6159e-16,249.75,16.187,-150
2.3165e-17,249.44,19.71,-150
-2.4395e-17,249,23.219,-150
-8.0843e-18,248.44,26.711,-150
-7.0069e-18,247.76,30.181,-150
-9.6879e-20,246.95,33.624,-150
-4.2755e-19,246.02,37.037,-150
6.9058e-19,244.98,40.415,-150
4.8043e-20,243.81,43.753,-150
-1.3646e-19,242.53,47.049,-150
-1.0297e-21,241.13,50.297,-150
7.0222e-20,239.62,53.493,-150
3.3854e-21,237.99,56.634,-150
-8.7436e-21,236.26,59.715,-150
3.7426e-21,234.41,62.734,-150
9.0741e-21,232.46,65.685,-150
7.8651e-21,230.41,68.565,-150
4.195e-21,228.26,71.371,-150
1.5891e-21,226.01,74.1,-150
-1.3433e-20,223.67,76.747,-150
-3.1054e-21,221.23,79.309,-150
1.3705e-20,218.7,81.784,-150
-6.835e-22,216.09,84.168,-150
-4.6175e-21,213.39,86.457,-150
8.9985e-20,210.62,88.651,-150
9.8456e-20,207.77,90.744,-150
-1.7231e-20,204.85,92.736,-150
-3.8876e-21,201.86,94.623,-150
2.5263e-19,198.8,96.403,-150
-3.5524e-19,195.69,98.074,-150
-1.5194e-19,192.51,99.634,-150
-4.7444e-18,189.28,101.08,-150
-3.8365e-18,186.01,102.41,-150
5.0794e-17,182.69,103.63,-150
3.7257e-17,179.32,104.72,-150
2.1461e-17,175.93,105.7,-150
-8.7557e-17,172.5,106.56,-150
2.1349e-15,169.04,107.29,-150
1.0952e-15,165.55,107.9,-150
1.4774e-16,162.05,108.39,-150
-3.8241e-15,158.53,108.76,-150
-2.7894e-14,155,108.99,-150
7.7026e-14,151.47,109.11,-150
-1.0969e-14,147.93,109.1,-150
-2.2931e-14,144.4,108.96,-150
-2.6941e-15,140.87,108.7,-150
-2.7121e-15,137.36,108.32,-150
6.4976e-15,133.86,107.81,-150
-5.7712e-15,130.38,107.18,-150
1.2668e-15,126.92,106.42,-150
-2.0193e-17,123.5,105.54,-150
4.9119e-16,120.1,104.55,-150
-4.0224e-16,116.75,103.43,-150
3.9321e-17,113.44,102.2,-150
1.4525e-16,110.17,100.84,-150
-2.6561e-17,106.95,99.379,-150
1.5236e-17,103.78,97.8,-150
1.0054e-16,100.68,96.11,-150
-9.2477e-18,97.633,94.312,-150
-1.6947e-16,94.653,92.407,-150
-1.9926e-16,91.743,90.398,-150
1.2406e-18,88.906,88.287,-150
6.8393e-17,86.144,86.078,-150
2.7142e-16,83.463,83.772,-150
-5.8039e-17,80.865,81.372,-150
1.1795e-16,78.354,78.883,-150
4.0092e-16,75.932,76.306,-150
-1.6814e-16,73.603,73.645,-150
3.2689e-16,71.369,70.903,-150
-1.4818e-15,69.234,68.084,-150
-1.7924e-15,67.199,65.192,-150
-4.6255e-16,65.268,62.229,-150
1.2709e-15,63.443,59.2,-150
8.425e-15,61.727,56.108,-150
-2.3886e-14,60.121,52.957,-150
6.1152e-07,200,9.12,-150
3.7774e-07,199.97,10.887,-150
-1.0723e-07,199.88,12.652,-150
1.7221e-08,199.72,14.412,-150
-7.6418e-08,199.5,16.166,-150
3.958e-08,199.22,17.911,-150
3.4439e-09,198.88,19.645,-150
-7.5952e-09,198.48,21.366,-150
-1.2822e-08,198.01,23.072,-150
-3.0796e-09,197.49,24.76,-150
-1.1249e-10,196.91,26.428,-150
-9.7556e-10,196.27,28.075,-150
2.9388e-09,195.57,29.699,-150
1.8057e-09,194.81,31.296,-150
4.2976e-10,194,32.866,-150
1.593e-10,193.13,34.406,-150
1.0951e-09,192.21,35.915,-150
2.1036e-10,191.24,37.39,-150
9.3129e-10,190.22,38.83,-150
-2.1584e-09,189.14,40.233,-150
-1.9813e-09,188.02,41.597,-150
2.0549e-10,186.85,42.92,-150
4.1867e-10,185.63,44.201,-150
-2.1213e-09,184.37,45.438,-150
-1.1923e-09,183.06,46.63,-150
2.195e-10,181.71,47.775,-150
1.756e-08,180.33,48.872,-150
2.4794e-09,178.9,49.919,-150
2.8899e-10,177.44,50.915,-150
3.296e-09,175.95,51.858,-150
9.9885e-09,174.42,52.749,-150
9.3909e-09,172.87,53.585,-150
-3.126e-09,171.28,54.365,-150
-4.8556e-08,169.67,55.089,-150
5.1541e-08,168.03,55.755,-150
-9.1878e-08,166.37,56.364,-150
-5.8656e-07,164.69,56.913,-150
3.8507e-07,162.99,57.402,-150
-6.0917e-07,161.28,57.831,-150
9.3494e-10,159.55,58.199,-150
-1.762e-08,157.81,58.506,-150
9.3574e-07,156.06,58.751,-150
1.5076e-06,154.3,58.934,-150
3.9272e-07,152.54,59.056,-150
-2.9893e-06,150.77,59.114,-150
-2.9571e-06,149.01,59.11,-150
1.2274e-06,147.24,59.044,-150
-7.6415e-07,145.48,58.915,-150
-1.3194e-07,143.72,58.724,-150
6.6955e-07,141.97,58.471,-150
4.4292e-07,140.23,58.157,-150
1.2646e-07,138.5,57.781,-150
-9.0619e-08,136.79,57.344,-150
-1.4988e-07,135.1,56.847,-150
-2.2798e-08,133.42,56.291,-150
-1.6015e-08,131.76,55.675,-150
4.1097e-08,130.13,55.002,-150
5.4236e-09,128.52,54.271,-150
4.4654e-09,126.94,53.483,-150
-2.2601e-09,125.38,52.641,-150
-1.5343e-09,123.86,51.743,-150
