"p","Points:0","Points:1","Points:2"
4.3103e-06,10,75.3,-150
8.2359e-05,20,71.33,-150
-0.00020966,30,66.42,-150
0.00045589,40,61.28,-150
0.00079417,50,55.96,-150
0.00037618,60,48.96,-150
0.0012458,70,42.31,-150
-0.00039763,80,35.99,-150
0.00064668,90,29.6,-150
-0.00047834,100,23.58,-150
0.00080721,110,19.46,-150
0.0010273,120,15.95,-150
-0.00026866,130,12.56,-150
0.00043231,170,6.28,-150
-0.00023025,180,5.33,-150
3.6907e-06,190,4.55,-150
0.00014651,200,3.69,-150
5.9826e-05,210,2.91,-150
8.3998e-06,220,2.57,-150
-0.00016447,230,2.34,-150
-0.00032237,240,2.58,-150
0.00027498,250,2.46,-150
0.00014032,260,2.35,-150
-0.00033065,270,2.36,-150
-9.5009e-05,280,2.75,-150
-3.7902e-05,290,3.24,-150
-8.576e-06,10,76.8,-150
0.00016668,20,72.83,-150
-0.00036439,30,67.92,-150
0.00056328,40,62.78,-150
0.00027447,50,57.46,-150
-0.00049613,60,50.46,-150
-4.5857e-05,70,43.81,-150
-0.00021578,80,37.49,-150
-0.00031369,90,31.1,-150
-0.00071328,100,25.08,-150
0.00024065,110,20.96,-150
0.00088127,120,17.45,-150
0.00024874,130,14.06,-150
0.00084527,170,7.78,-150
-4.217e-07,180,6.83,-150
-0.00019909,190,6.05,-150
1.8404e-05,200,5.19,-150
0.000145,210,4.41,-150
0.00024172,220,4.07,-150
8.2902e-06,230,3.84,-150
-5.4908e-06,240,4.08,-150
0.00029723,250,3.96,-150
0.00013113,260,3.85,-150
-0.00020352,270,3.86,-150
-6.4905e-05,280,4.25,-150
-9.4048e-06,290,4.74,-150
3.1514e-06,10,78.8,-150
-3.2609e-05,20,74.83,-150
9.5524e-05,30,69.92,-150
-0.00029159,40,64.78,-150
0.00083478,50,59.46,-150
-0.00051798,60,52.46,-150
-1.5774e-05,70,45.81,-150
0.00011037,80,39.49,-150
0.00053326,90,33.1,-150
-0.0010206,100,27.08,-150
0.0010481,110,22.96,-150
0.00054145,120,19.45,-150
-0.0011662,130,16.06,-150
-0.00029188,170,9.78,-150
0.00026429,180,8.83,-150
0.00078676,190,8.05,-150
-0.00022832,200,7.19,-150
0.00015636,210,6.41,-150
0.00033367,220,6.07,-150
-0.00023822,230,5.84,-150
0.00040128,240,6.08,-150
0.00037896,250,5.96,-150
0.00012383,260,5.85,-150
2.4185e-05,270,5.86,-150
-9.1093e-07,280,6.25,-150
1.7578e-05,290,6.74,-150
-1.1693e-06,10,83.8,-150
4.2014e-05,20,79.83,-150
-0.00012971,30,74.92,-150
2.1025e-05,40,69.78,-150
0.0005197,50,64.46,-150
0.00077519,60,57.46,-150
0.00083594,70,50.81,-150
0.00057027,80,44.49,-150
-0.00043354,90,38.1,-150
0.00049621,100,32.08,-150
-0.0013139,110,27.96,-150
-0.00022758,120,24.45,-150
-0.0015887,130,21.06,-150
-0.0016854,170,14.78,-150
0.00057607,180,13.83,-150
0.00039949,190,13.05,-150
-4.2046e-05,200,12.19,-150
-0.00022465,210,11.41,-150
-0.00022306,220,11.07,-150
0.00033158,230,10.84,-150
0.0004653,240,11.08,-150
0.00023297,250,10.96,-150
9.5508e-05,260,10.85,-150
0.00025068,270,10.86,-150
8.0334e-05,280,11.25,-150
-2.6673e-05,290,11.74,-150
2.0027e-06,10,93.8,-150
7.801e-06,20,89.83,-150
-7.2477e-06,30,84.92,-150
0.00012744,40,79.78,-150
0.00020186,50,74.46,-150
-0.00036476,60,67.46,-150
-0.0016271,70,60.81,-150
-0.00056943,80,54.49,-150
-0.00106,90,48.1,-150
0.0010795,100,42.08,-150
0.0029611,110,37.96,-150
-0.0018447,120,34.45,-150
0.0028931,130,31.06,-150
-0.0009046,170,24.78,-150
-0.00054156,180,23.83,-150
0.0013316,190,23.05,-150
-0.00029005,200,22.19,-150
-0.00019281,210,21.41,-150
-0.00029102,220,21.07,-150
0.00013483,230,20.84,-150
0.00054442,240,21.08,-150
7.5324e-05,250,20.96,-150
-6.2397e-05,260,20.85,-150
0.00020807,270,20.86,-150
8.8213e-05,280,21.25,-150
-2.1326e-05,290,21.74,-150
