"p","Points:0","Points:1","Points:2"
4.1624e-05,250,9.12,-150
-0.00012658,249.94,12.656,-150
-8.4191e-05,249.75,16.187,-150
-9.3048e-06,249.44,19.71,-150
0.0001411,249,23.219,-150
-4.3803e-05,248.44,26.711,-150
-4.7561e-05,247.76,30.181,-150
4.0619e-05,246.95,33.624,-150
9.032e-05,246.02,37.037,-150
-0.00015986,244.98,40.415,-150
3.2946e-05,243.81,43.753,-150
0.00026716,242.53,47.049,-150
7.776e-05,241.13,50.297,-150
-0.00013779,239.62,53.493,-150
0.00060731,237.99,56.634,-150
0.00092511,236.26,59.715,-150
0.00067028,234.41,62.734,-150
0.00076274,232.46,65.685,-150
-0.00057318,230.41,68.565,-150
0.00044851,228.26,71.371,-150
0.00035996,226.01,74.1,-150
-0.0021203,223.67,76.747,-150
6.4753e-07,221.23,79.309,-150
-6.2243e-05,218.7,81.784,-150
-0.0004191,216.09,84.168,-150
0.00046253,213.39,86.457,-150
0.00044774,210.62,88.651,-150
0.0012926,207.77,90.744,-150
6.931e-05,204.85,92.736,-150
-0.00012175,201.86,94.623,-150
-0.00054481,198.8,96.403,-150
0.0009569,195.69,98.074,-150
0.000695,192.51,99.634,-150
0.00042021,189.28,101.08,-150
0.00054766,186.01,102.41,-150
-0.00010475,182.69,103.63,-150
0.00020479,179.32,104.72,-150
-0.00011223,175.93,105.7,-150
-0.00023257,172.5,106.56,-150
-0.00023188,169.04,107.29,-150
-0.00036052,165.55,107.9,-150
-0.00030321,162.05,108.39,-150
-0.00031198,158.53,108.76,-150
-0.00036592,155,108.99,-150
-0.00038272,151.47,109.11,-150
-0.00046664,147.93,109.1,-150
-0.00052424,144.4,108.96,-150
-0.00041218,140.87,108.7,-150
-0.00032871,137.36,108.32,-150
-0.00082082,133.86,107.81,-150
3.3055e-06,130.38,107.18,-150
-0.00021692,126.92,106.42,-150
-0.00028095,123.5,105.54,-150
-0.00039157,120.1,104.55,-150
-0.00015033,116.75,103.43,-150
-0.00010406,113.44,102.2,-150
-0.00034115,110.17,100.84,-150
6.086e-05,106.95,99.379,-150
-8.3803e-05,103.78,97.8,-150
-0.00036867,100.68,96.11,-150
0.00026247,97.633,94.312,-150
-0.00021551,94.653,92.407,-150
0.00010579,91.743,90.398,-150
6.3813e-05,88.906,88.287,-150
-0.00010533,86.144,86.078,-150
0.00017004,83.463,83.772,-150
3.351e-05,80.865,81.372,-150
0.00010469,78.354,78.883,-150
0.00092605,75.932,76.306,-150
0.00019027,73.603,73.645,-150
-0.0002788,71.369,70.903,-150
0.00013962,69.234,68.084,-150
0.00014791,67.199,65.192,-150
6.9587e-05,65.268,62.229,-150
0.00013453,63.443,59.2,-150
0.00018917,61.727,56.108,-150
0.00020899,60.121,52.957,-150
-0.00019722,200,9.12,-150
6.2065e-05,199.97,10.887,-150
-9.7574e-05,199.88,12.652,-150
-0.00026128,199.72,14.412,-150
-0.0005018,199.5,16.166,-150
-0.00083131,199.22,17.911,-150
-0.00060249,198.88,19.645,-150
-0.0005186,198.48,21.366,-150
-0.00037364,198.01,23.072,-150
-0.00083779,197.49,24.76,-150
-0.00051851,196.91,26.428,-150
0.00040444,196.27,28.075,-150
-0.002114,195.57,29.699,-150
-0.00023864,194.81,31.296,-150
0.00036623,194,32.866,-150
-3.2938e-05,193.13,34.406,-150
0.0015903,192.21,35.915,-150
0.00041259,191.24,37.39,-150
0.0014495,190.22,38.83,-150
0.00098508,189.14,40.233,-150
0.002481,188.02,41.597,-150
0.0019533,186.85,42.92,-150
0.0018817,185.63,44.201,-150
0.0057767,184.37,45.438,-150
0.0020471,183.06,46.63,-150
0.00099162,181.71,47.775,-150
0.0034244,180.33,48.872,-150
0.00051071,178.9,49.919,-150
0.0015677,177.44,50.915,-150
0.0032768,175.95,51.858,-150
0.0017023,174.42,52.749,-150
0.0033551,172.87,53.585,-150
2.7319e-05,171.28,54.365,-150
0.001219,169.67,55.089,-150
0.00016007,168.03,55.755,-150
5.3144e-05,166.37,56.364,-150
-0.00011554,164.69,56.913,-150
0.0009754,162.99,57.402,-150
0.0014928,161.28,57.831,-150
0.00064642,159.55,58.199,-150
0.0001271,157.81,58.506,-150
0.0013738,156.06,58.751,-150
0.0021501,154.3,58.934,-150
0.0019603,152.54,59.056,-150
0.0014391,150.77,59.114,-150
0.0011626,149.01,59.11,-150
0.001249,147.24,59.044,-150
0.0016017,145.48,58.915,-150
0.00085433,143.72,58.724,-150
-0.00089199,141.97,58.471,-150
0.00068716,140.23,58.157,-150
0.00041102,138.5,57.781,-150
0.00022559,136.79,57.344,-150
0.0007127,135.1,56.847,-150
0.00050402,133.42,56.291,-150
0.00089395,131.76,55.675,-150
-0.00017315,130.13,55.002,-150
0.00040875,128.52,54.271,-150
0.00083021,126.94,53.483,-150
0.0012957,125.38,52.641,-150
0.0016605,123.86,51.743,-150
-0.00054725,122.37,50.793,-150
0.003387,120.92,49.791,-150
0.001353,119.5,48.737,-150
0.001279,118.12,47.634,-150
0.0012827,116.77,46.483,-150
0.004136,115.47,45.286,-150
0.0028762,114.22,44.043,-150
0.0027109,113.01,42.757,-150
0.0017211,111.84,41.428,-150
0.0044877,110.72,40.059,-150
0.0012525,109.65,38.652,-150
-0.00024263,108.63,37.208,-150
-4.2025e-05,107.67,35.728,-150
0.00024944,106.75,34.216,-150
-0.0015132,105.89,32.672,-150
0.0011831,105.09,31.098,-150
-0.001301,104.34,29.497,-150
-0.00039733,103.65,27.871,-150
-0.00065094,103.02,26.221,-150
