"p","Points:0","Points:1","Points:2"
0.00011062,250,9.12,-150
-9.1718e-05,249.94,12.656,-150
0.00023526,249.75,16.187,-150
0.00028871,249.44,19.71,-150
0.00030671,249,23.219,-150
-8.7703e-05,248.44,26.711,-150
0.00042131,247.76,30.181,-150
-0.00010969,246.95,33.624,-150
0.00064955,246.02,37.037,-150
-0.00015608,244.98,40.415,-150
-0.00086687,243.81,43.753,-150
-0.00093059,242.53,47.049,-150
-0.0010691,241.13,50.297,-150
0.00072822,239.62,53.493,-150
-0.00014204,237.99,56.634,-150
-0.00036379,236.26,59.715,-150
-0.00085755,234.41,62.734,-150
-0.001077,232.46,65.685,-150
-0.00081836,230.41,68.565,-150
-0.00040766,228.26,71.371,-150
-0.0010066,226.01,74.1,-150
0.0019173,223.67,76.747,-150
0.0012388,221.23,79.309,-150
0.00057628,218.7,81.784,-150
-9.0622e-06,216.09,84.168,-150
0.00057099,213.39,86.457,-150
0.0010342,210.62,88.651,-150
0.00041208,207.77,90.744,-150
0.00055353,204.85,92.736,-150
0.00020983,201.86,94.623,-150
0.00026896,198.8,96.403,-150
0.00027972,195.69,98.074,-150
0.00053557,192.51,99.634,-150
0.00010087,189.28,101.08,-150
-0.0007579,186.01,102.41,-150
0.00059756,182.69,103.63,-150
0.0004609,179.32,104.72,-150
0.00027492,175.93,105.7,-150
0.0004483,172.5,106.56,-150
0.00022561,169.04,107.29,-150
0.00059389,165.55,107.9,-150
0.0005102,162.05,108.39,-150
0.00050785,158.53,108.76,-150
0.00056846,155,108.99,-150
0.00042629,151.47,109.11,-150
0.00038299,147.93,109.1,-150
0.00035684,144.4,108.96,-150
0.00025582,140.87,108.7,-150
-2.1581e-05,137.36,108.32,-150
0.0010113,133.86,107.81,-150
0.00018218,130.38,107.18,-150
0.00026364,126.92,106.42,-150
0.00049599,123.5,105.54,-150
0.00096797,120.1,104.55,-150
0.00032934,116.75,103.43,-150
0.00069575,113.44,102.2,-150
0.00076568,110.17,100.84,-150
0.00054404,106.95,99.379,-150
0.00020381,103.78,97.8,-150
-0.00015938,100.68,96.11,-150
0.0008571,97.633,94.312,-150
5.1161e-05,94.653,92.407,-150
0.0002005,91.743,90.398,-150
0.00087337,88.906,88.287,-150
0.00058076,86.144,86.078,-150
0.00053664,83.463,83.772,-150
0.0014834,80.865,81.372,-150
0.00043555,78.354,78.883,-150
0.0012199,75.932,76.306,-150
7.8066e-06,73.603,73.645,-150
5.1008e-05,71.369,70.903,-150
-0.00094773,69.234,68.084,-150
-0.00040294,67.199,65.192,-150
-2.2161e-07,65.268,62.229,-150
2.3231e-05,63.443,59.2,-150
-0.00014389,61.727,56.108,-150
-0.00038454,60.121,52.957,-150
7.4806e-05,200,9.12,-150
-6.3796e-05,199.97,10.887,-150
0.00027954,199.88,12.652,-150
0.00041976,199.72,14.412,-150
0.00079458,199.5,16.166,-150
0.00042674,199.22,17.911,-150
0.00024769,198.88,19.645,-150
-9.1043e-05,198.48,21.366,-150
-0.00040644,198.01,23.072,-150
-0.00079953,197.49,24.76,-150
-0.00081965,196.91,26.428,-150
-0.00087726,196.27,28.075,-150
-0.0027664,195.57,29.699,-150
0.00046056,194.81,31.296,-150
-0.00033928,194,32.866,-150
0.00038277,193.13,34.406,-150
0.001443,192.21,35.915,-150
0.0015151,191.24,37.39,-150
0.00076958,190.22,38.83,-150
-0.0015373,189.14,40.233,-150
0.00017495,188.02,41.597,-150
0.001097,186.85,42.92,-150
-0.0012676,185.63,44.201,-150
0.00093489,184.37,45.438,-150
-0.00038668,183.06,46.63,-150
-0.00087146,181.71,47.775,-150
0.00076557,180.33,48.872,-150
0.0015207,178.9,49.919,-150
-0.00047606,177.44,50.915,-150
0.0003228,175.95,51.858,-150
0.00024969,174.42,52.749,-150
-0.00076745,172.87,53.585,-150
-0.0011543,171.28,54.365,-150
-0.0014133,169.67,55.089,-150
-0.0017759,168.03,55.755,-150
-0.0017021,166.37,56.364,-150
-0.0011228,164.69,56.913,-150
-0.00169,162.99,57.402,-150
-0.0020382,161.28,57.831,-150
-0.0015087,159.55,58.199,-150
-0.00071123,157.81,58.506,-150
0.00061362,156.06,58.751,-150
0.00010428,154.3,58.934,-150
-0.00021499,152.54,59.056,-150
-0.00035332,150.77,59.114,-150
-0.00023647,149.01,59.11,-150
-5.1565e-05,147.24,59.044,-150
0.00018092,145.48,58.915,-150
1.3658e-05,143.72,58.724,-150
-0.0012356,141.97,58.471,-150
-0.0015355,140.23,58.157,-150
0.00014223,138.5,57.781,-150
-0.00059791,136.79,57.344,-150
-6.6541e-05,135.1,56.847,-150
-0.0013481,133.42,56.291,-150
0.00031854,131.76,55.675,-150
-0.0027198,130.13,55.002,-150
-0.0018608,128.52,54.271,-150
-0.00028768,126.94,53.483,-150
0.0014693,125.38,52.641,-150
-0.0008934,123.86,51.743,-150
-0.00060571,122.37,50.793,-150
-0.0023526,120.92,49.791,-150
0.00017337,119.5,48.737,-150
-0.00017858,118.12,47.634,-150
4.5942e-05,116.77,46.483,-150
-0.0026622,115.47,45.286,-150
-0.0010886,114.22,44.043,-150
0.00048913,113.01,42.757,-150
-0.0014272,111.84,41.428,-150
-0.0021366,110.72,40.059,-150
0.0018686,109.65,38.652,-150
0.00077048,108.63,37.208,-150
0.00030148,107.67,35.728,-150
0.00022929,106.75,34.216,-150
0.002212,105.89,32.672,-150
-0.0011988,105.09,31.098,-150
-0.0016159,104.34,29.497,-150
-0.00073907,103.65,27.871,-150
-0.00036283,103.02,26.221,-150
