"p","Points:0","Points:1","Points:2"
0.00037714,10,75.3,-150
4.0072e-05,20,71.33,-150
0.00031238,30,66.42,-150
-0.00061282,40,61.28,-150
0.00055186,50,55.96,-150
3.3601e-05,60,48.96,-150
-0.00037618,70,42.31,-150
0.00028596,80,35.99,-150
0.00091087,90,29.6,-150
-0.00063872,100,23.58,-150
0.0011189,110,19.46,-150
-0.00052092,120,15.95,-150
-0.0017243,130,12.56,-150
-0.00079116,170,6.28,-150
0.00018289,180,5.33,-150
0.00024203,190,4.55,-150
-0.00015677,200,3.69,-150
-2.576e-05,210,2.91,-150
-0.00014731,220,2.57,-150
0.0002288,230,2.34,-150
-0.00034272,240,2.58,-150
0.0003592,250,2.46,-150
1.912e-05,260,2.35,-150
0.00010774,270,2.36,-150
-0.00010775,280,2.75,-150
2.1329e-05,290,3.24,-150
0.00014312,10,76.8,-150
0.00010045,20,72.83,-150
-0.00043906,30,67.92,-150
-0.00032625,40,62.78,-150
-0.00036795,50,57.46,-150
-9.8977e-05,60,50.46,-150
0.00027025,70,43.81,-150
0.00042797,80,37.49,-150
0.00020254,90,31.1,-150
-0.0010885,100,25.08,-150
0.00080732,110,20.96,-150
-0.00046835,120,17.45,-150
0.00016771,130,14.06,-150
-0.00040969,170,7.78,-150
-0.00010966,180,6.83,-150
-0.00021465,190,6.05,-150
-0.00031064,200,5.19,-150
8.5676e-05,210,4.41,-150
0.00012346,220,4.07,-150
-2.8212e-05,230,3.84,-150
-0.00044526,240,4.08,-150
0.00035106,250,3.96,-150
6.2125e-05,260,3.85,-150
4.6544e-05,270,3.86,-150
-4.4584e-05,280,4.25,-150
-3.208e-05,290,4.74,-150
-0.00021731,10,78.8,-150
7.096e-05,20,74.83,-150
-8.7057e-05,30,69.92,-150
0.00039468,40,64.78,-150
0.00018385,50,59.46,-150
0.00052815,60,52.46,-150
0.00063155,70,45.81,-150
-0.00019428,80,39.49,-150
-1.5391e-05,90,33.1,-150
-0.00055424,100,27.08,-150
0.0010382,110,22.96,-150
-0.00072674,120,19.45,-150
0.00048701,130,16.06,-150
0.00030905,170,9.78,-150
-8.3828e-05,180,8.83,-150
0.00068965,190,8.05,-150
-0.00054706,200,7.19,-150
0.00026492,210,6.41,-150
0.00030991,220,6.07,-150
7.8194e-05,230,5.84,-150
-0.00046328,240,6.08,-150
0.00020391,250,5.96,-150
0.00010848,260,5.85,-150
-1.7181e-05,270,5.86,-150
8.0837e-05,280,6.25,-150
-0.00014777,290,6.74,-150
-8.035e-05,10,83.8,-150
-0.00012621,20,79.83,-150
0.0002174,30,74.92,-150
-6.0773e-05,40,69.78,-150
-0.00029358,50,64.46,-150
-0.00053929,60,57.46,-150
0.0003094,70,50.81,-150
0.0014387,80,44.49,-150
0.00021576,90,38.1,-150
0.00011145,100,32.08,-150
-0.00033092,110,27.96,-150
0.00081714,120,24.45,-150
-0.0031369,130,21.06,-150
-0.00038918,170,14.78,-150
-0.00033576,180,13.83,-150
5.0572e-05,190,13.05,-150
-0.00057014,200,12.19,-150
0.00011079,210,11.41,-150
-0.00036907,220,11.07,-150
0.00021601,230,10.84,-150
-7.2583e-06,240,11.08,-150
5.2708e-05,250,10.96,-150
-6.1789e-06,260,10.85,-150
-2.2893e-05,270,10.86,-150
0.00025478,280,11.25,-150
-0.00028536,290,11.74,-150
-5.7491e-05,10,93.8,-150
-0.00018097,20,89.83,-150
0.00028634,30,84.92,-150
0.00056339,40,79.78,-150
-0.00096247,50,74.46,-150
-9.0689e-05,60,67.46,-150
0.00018142,70,60.81,-150
0.0011469,80,54.49,-150
0.0005889,90,48.1,-150
-0.00039162,100,42.08,-150
-0.0020068,110,37.96,-150
-0.001004,120,34.45,-150
0.0028842,130,31.06,-150
0.0015107,170,24.78,-150
0.001153,180,23.83,-150
0.0014274,190,23.05,-150
-0.00032328,200,22.19,-150
0.00054348,210,21.41,-150
-0.0010037,220,21.07,-150
-0.00012213,230,20.84,-150
0.00010279,240,21.08,-150
0.00019526,250,20.96,-150
-0.00027887,260,20.85,-150
2.1292e-05,270,20.86,-150
0.00024189,280,21.25,-150
-0.0001425,290,21.74,-150
