"p","Points:0","Points:1","Points:2"
0.00048542,10,75.3,-150
-0.00039684,20,71.33,-150
-0.00078607,30,66.42,-150
-2.5666e-05,40,61.28,-150
-0.00016381,50,55.96,-150
-0.00019108,60,48.96,-150
0.00061096,70,42.31,-150
-0.00038904,80,35.99,-150
-0.00094556,90,29.6,-150
-8.9542e-05,100,23.58,-150
0.00074767,110,19.46,-150
0.00077408,120,15.95,-150
0.00093852,130,12.56,-150
0.00018219,170,6.28,-150
-6.7686e-05,180,5.33,-150
-0.00010679,190,4.55,-150
0.00022253,200,3.69,-150
-0.00019304,210,2.91,-150
2.2427e-06,220,2.57,-150
0.00042551,230,2.34,-150
-0.00012901,240,2.58,-150
4.8467e-05,250,2.46,-150
-0.00014335,260,2.35,-150
0.00032835,270,2.36,-150
0.00032182,280,2.75,-150
-0.00011171,290,3.24,-150
0.00041103,10,76.8,-150
0.00013439,20,72.83,-150
0.00032638,30,67.92,-150
0.00031111,40,62.78,-150
-0.00027051,50,57.46,-150
-9.6857e-05,60,50.46,-150
0.00080858,70,43.81,-150
-0.0003052,80,37.49,-150
-0.0021509,90,31.1,-150
-9.0002e-05,100,25.08,-150
0.00012597,110,20.96,-150
-0.00032378,120,17.45,-150
0.0012792,130,14.06,-150
-0.00037571,170,7.78,-150
0.00036782,180,6.83,-150
-0.00012941,190,6.05,-150
0.00026254,200,5.19,-150
-0.0004948,210,4.41,-150
0.00032127,220,4.07,-150
6.0612e-05,230,3.84,-150
7.0494e-05,240,4.08,-150
7.0819e-05,250,3.96,-150
-2.3077e-05,260,3.85,-150
0.00029046,270,3.86,-150
0.00026296,280,4.25,-150
1.7051e-05,290,4.74,-150
-0.00051716,10,78.8,-150
0.00039684,20,74.83,-150
0.00077127,30,69.92,-150
0.00020917,40,64.78,-150
-5.4431e-05,50,59.46,-150
0.0001261,60,52.46,-150
0.00042177,70,45.81,-150
0.00028877,80,39.49,-150
0.00063504,90,33.1,-150
0.00012038,100,27.08,-150
0.00056255,110,22.96,-150
7.847e-05,120,19.45,-150
0.001395,130,16.06,-150
-0.00061143,170,9.78,-150
0.00077111,180,8.83,-150
-0.00082802,190,8.05,-150
0.00010078,200,7.19,-150
-0.00065237,210,6.41,-150
0.00048322,220,6.07,-150
-0.00020232,230,5.84,-150
0.00033892,240,6.08,-150
0.00012972,250,5.96,-150
0.00015898,260,5.85,-150
0.00023063,270,5.86,-150
9.3859e-05,280,6.25,-150
0.00011591,290,6.74,-150
-0.00014407,10,83.8,-150
-5.8771e-05,20,79.83,-150
-0.00020116,30,74.92,-150
0.00074691,40,69.78,-150
0.00020097,50,64.46,-150
0.00019572,60,57.46,-150
0.00036971,70,50.81,-150
-0.00074776,80,44.49,-150
-0.00033009,90,38.1,-150
0.0012162,100,32.08,-150
-0.00029123,110,27.96,-150
-0.00030273,120,24.45,-150
0.007217,130,21.06,-150
0.002067,170,14.78,-150
-0.0002878,180,13.83,-150
0.00071992,190,13.05,-150
-0.0007934,200,12.19,-150
0.00035308,210,11.41,-150
-0.00023409,220,11.07,-150
-0.00037051,230,10.84,-150
0.0004778,240,11.08,-150
-8.6396e-06,250,10.96,-150
3.4801e-05,260,10.85,-150
4.9957e-05,270,10.86,-150
-0.00032212,280,11.25,-150
-0.00017544,290,11.74,-150
0.00034046,10,93.8,-150
0.00044678,20,89.83,-150
-0.0010321,30,84.92,-150
-0.0014533,40,79.78,-150
-0.00040422,50,74.46,-150
0.00034549,60,67.46,-150
-6.4272e-05,70,60.81,-150
-0.00074922,80,54.49,-150
-0.0022605,90,48.1,-150
0.0006315,100,42.08,-150
0.00090926,110,37.96,-150
-0.0025923,120,34.45,-150
0.00065402,130,31.06,-150
-0.0015845,170,24.78,-150
-0.00072548,180,23.83,-150
-0.00036109,190,23.05,-150
-0.00040345,200,22.19,-150
0.00067632,210,21.41,-150
-0.00038934,220,21.07,-150
-2.5469e-05,230,20.84,-150
0.00067616,240,21.08,-150
-0.00024774,250,20.96,-150
7.0163e-05,260,20.85,-150
-1.3745e-05,270,20.86,-150
-0.00011921,280,21.25,-150
-0.00013068,290,21.74,-150
