"p","Points:0","Points:1","Points:2"
-1.435e-20,10,75.3,-150
-9.1438e-19,20,71.33,-150
-9.4149e-18,30,66.42,-150
1.2315e-15,40,61.28,-150
1.5242e-14,50,55.96,-150
-1.2292e-12,60,48.96,-150
2.5322e-11,70,42.31,-150
-6.6074e-10,80,35.99,-150
1.786e-10,90,29.6,-150
3.9957e-08,100,23.58,-150
-2.3723e-06,110,19.46,-150
4.3623e-05,120,15.95,-150
-0.00017602,130,12.56,-150
6.9793e-05,170,6.28,-150
-2.1337e-06,180,5.33,-150
3.4284e-07,190,4.55,-150
3.6904e-08,200,3.69,-150
2.3404e-09,210,2.91,-150
-1.0806e-10,220,2.57,-150
1.6918e-12,230,2.34,-150
-1.2053e-13,240,2.58,-150
1.6575e-15,250,2.46,-150
2.5105e-17,260,2.35,-150
-1.0076e-18,270,2.36,-150
-3.2711e-20,280,2.75,-150
-2.0382e-22,290,3.24,-150
-5.3554e-21,10,76.8,-150
5.8165e-19,20,72.83,-150
2.2051e-17,30,67.92,-150
7.7771e-16,40,62.78,-150
-1.8097e-14,50,57.46,-150
-8.388e-14,60,50.46,-150
2.1117e-11,70,43.81,-150
-7.4307e-10,80,37.49,-150
4.6772e-09,90,31.1,-150
2.6937e-07,100,25.08,-150
1.9548e-06,110,20.96,-150
1.0194e-05,120,17.45,-150
0.00027657,130,14.06,-150
-7.4865e-05,170,7.78,-150
7.4271e-06,180,6.83,-150
-2.4974e-07,190,6.05,-150
-5.8169e-08,200,5.19,-150
-2.0112e-09,210,4.41,-150
8.2223e-11,220,4.07,-150
1.3048e-13,230,3.84,-150
-3.5126e-14,240,4.08,-150
-6.7821e-16,250,3.96,-150
1.1572e-16,260,3.85,-150
1.2924e-18,270,3.86,-150
8.313e-22,280,4.25,-150
-8.6121e-22,290,4.74,-150
5.4731e-21,10,78.8,-150
-3.6859e-19,20,74.83,-150
-1.3746e-17,30,69.92,-150
-6.9473e-16,40,64.78,-150
1.0835e-14,50,59.46,-150
7.6715e-13,60,52.46,-150
-4.153e-11,70,45.81,-150
2.4932e-10,80,39.49,-150
-2.0709e-08,90,33.1,-150
3.264e-07,100,27.08,-150
1.5455e-06,110,22.96,-150
-9.0602e-05,120,19.45,-150
-0.00028343,130,16.06,-150
-1.1326e-05,170,9.78,-150
-4.9827e-05,180,8.83,-150
2.3382e-06,190,8.05,-150
1.7548e-07,200,7.19,-150
1.0854e-08,210,6.41,-150
-3.2806e-10,220,6.07,-150
6.5805e-12,230,5.84,-150
-4.1802e-13,240,6.08,-150
2.2432e-15,250,5.96,-150
-2.4203e-16,260,5.85,-150
-2.4035e-18,270,5.86,-150
3.7719e-20,280,6.25,-150
2.6763e-21,290,6.74,-150
2.269e-21,10,83.8,-150
1.03e-19,20,79.83,-150
2.4376e-18,30,74.92,-150
9.1116e-17,40,69.78,-150
-1.935e-15,50,64.46,-150
-1.7134e-13,60,57.46,-150
-6.217e-12,70,50.81,-150
2.0302e-10,80,44.49,-150
4.2163e-09,90,38.1,-150
-2.9842e-07,100,32.08,-150
-3.1487e-06,110,27.96,-150
-0.00017891,120,24.45,-150
0.0016157,130,21.06,-150
-0.00044387,170,14.78,-150
-9.8252e-05,180,13.83,-150
3.8067e-06,190,13.05,-150
2.4954e-07,200,12.19,-150
1.3829e-08,210,11.41,-150
-5.6404e-10,220,11.07,-150
1.5291e-11,230,10.84,-150
-1.0832e-12,240,11.08,-150
4.5681e-14,250,10.96,-150
6.1579e-17,260,10.85,-150
-2.5973e-17,270,10.86,-150
-7.4574e-19,280,11.25,-150
-1.4051e-20,290,11.74,-150
1.2783e-22,10,93.8,-150
1.013e-20,20,89.83,-150
2.3191e-19,30,84.92,-150
-3.4277e-18,40,79.78,-150
-6.9537e-16,50,74.46,-150
-2.7745e-14,60,67.46,-150
2.8464e-13,70,60.81,-150
2.097e-11,80,54.49,-150
-1.6023e-09,90,48.1,-150
9.4095e-09,100,42.08,-150
-1.7437e-06,110,37.96,-150
-1.5148e-05,120,34.45,-150
-0.00024826,130,31.06,-150
-0.00053774,170,24.78,-150
1.8977e-05,180,23.83,-150
5.3297e-06,190,23.05,-150
1.3619e-07,200,22.19,-150
-6.9443e-09,210,21.41,-150
1.2549e-10,220,21.07,-150
-3.355e-12,230,20.84,-150
-1.6073e-13,240,21.08,-150
5.9625e-15,250,20.96,-150
1.632e-16,260,20.85,-150
2.9339e-18,270,20.86,-150
7.324e-20,280,21.25,-150
1.9237e-21,290,21.74,-150
