"p","Points:0","Points:1","Points:2"
-0.00020047,10,75.3,-150
0.00022785,20,71.33,-150
-0.00070314,30,66.42,-150
0.00020663,40,61.28,-150
0.0001426,50,55.96,-150
0.00071516,60,48.96,-150
0.00056844,70,42.31,-150
-0.00015657,80,35.99,-150
0.00030495,90,29.6,-150
0.00064728,100,23.58,-150
-0.00074272,110,19.46,-150
-0.0010105,120,15.95,-150
0.0017515,130,12.56,-150
0.00016667,170,6.28,-150
-0.00050295,180,5.33,-150
0.00046408,190,4.55,-150
-0.00088125,200,3.69,-150
8.2068e-05,210,2.91,-150
-0.00025335,220,2.57,-150
-4.5183e-05,230,2.34,-150
-0.00020134,240,2.58,-150
-5.9352e-05,250,2.46,-150
8.4802e-05,260,2.35,-150
0.00033003,270,2.36,-150
-0.00022726,280,2.75,-150
-6.3465e-06,290,3.24,-150
-0.00019177,10,76.8,-150
0.00043533,20,72.83,-150
-0.00043607,30,67.92,-150
-0.00063582,40,62.78,-150
0.00021151,50,57.46,-150
-0.00033892,60,50.46,-150
1.2669e-06,70,43.81,-150
-2.3268e-05,80,37.49,-150
-0.00047865,90,31.1,-150
-0.0011711,100,25.08,-150
-0.00035898,110,20.96,-150
-0.0013944,120,17.45,-150
0.0012995,130,14.06,-150
0.00025037,170,7.78,-150
-0.00087315,180,6.83,-150
2.5895e-06,190,6.05,-150
-0.00029095,200,5.19,-150
-1.6694e-05,210,4.41,-150
0.00011826,220,4.07,-150
-0.00015581,230,3.84,-150
-0.00010004,240,4.08,-150
9.1288e-05,250,3.96,-150
0.00019364,260,3.85,-150
0.00021555,270,3.86,-150
-0.00014479,280,4.25,-150
3.7114e-05,290,4.74,-150
6.6223e-05,10,78.8,-150
-0.00015498,20,74.83,-150
8.1412e-05,30,69.92,-150
1.7398e-05,40,64.78,-150
-0.00043016,50,59.46,-150
-0.00016159,60,52.46,-150
-0.00049063,70,45.81,-150
-0.00024523,80,39.49,-150
0.0010517,90,33.1,-150
0.0010379,100,27.08,-150
-0.00074586,110,22.96,-150
-0.001468,120,19.45,-150
0.0010158,130,16.06,-150
-0.00071792,170,9.78,-150
-0.00098763,180,8.83,-150
-0.0003355,190,8.05,-150
0.00026174,200,7.19,-150
-0.00018992,210,6.41,-150
0.00053604,220,6.07,-150
-0.00043642,230,5.84,-150
9.885e-05,240,6.08,-150
0.00026107,250,5.96,-150
0.00036764,260,5.85,-150
-7.2626e-05,270,5.86,-150
-2.8985e-05,280,6.25,-150
0.00011477,290,6.74,-150
-0.00017453,10,83.8,-150
0.0005777,20,79.83,-150
0.00059078,30,74.92,-150
-0.00013492,40,69.78,-150
-0.00019307,50,64.46,-150
0.00016352,60,57.46,-150
-0.00082974,70,50.81,-150
0.00017638,80,44.49,-150
-0.00021362,90,38.1,-150
-0.0011812,100,32.08,-150
-5.9015e-05,110,27.96,-150
0.0023613,120,24.45,-150
0.0039609,130,21.06,-150
0.0014519,170,14.78,-150
-0.00018104,180,13.83,-150
-2.1455e-05,190,13.05,-150
4.6035e-05,200,12.19,-150
8.7237e-05,210,11.41,-150
-7.7841e-05,220,11.07,-150
-9.8326e-05,230,10.84,-150
0.00034698,240,11.08,-150
-4.6855e-05,250,10.96,-150
0.00045337,260,10.85,-150
-0.0006074,270,10.86,-150
0.00016316,280,11.25,-150
5.2268e-05,290,11.74,-150
0.0004952,10,93.8,-150
-0.00055689,20,89.83,-150
-0.00098407,30,84.92,-150
0.00021199,40,79.78,-150
0.00053129,50,74.46,-150
0.00059663,60,67.46,-150
4.0671e-05,70,60.81,-150
0.00039818,80,54.49,-150
0.00023819,90,48.1,-150
0.0023104,100,42.08,-150
-0.0017211,110,37.96,-150
0.0012588,120,34.45,-150
0.002354,130,31.06,-150
0.00036983,170,24.78,-150
0.0006432,180,23.83,-150
-0.00036035,190,23.05,-150
1.9792e-05,200,22.19,-150
0.00018107,210,21.41,-150
0.00027662,220,21.07,-150
-0.0001652,230,20.84,-150
0.00020787,240,21.08,-150
0.00019217,250,20.96,-150
0.00057446,260,20.85,-150
-0.00043549,270,20.86,-150
-2.5289e-05,280,21.25,-150
2.1801e-05,290,21.74,-150
