"p","Points:0","Points:1","Points:2"
-3.7021e-11,10,75.3,-150
2.2833e-10,20,71.33,-150
1.6212e-09,30,66.42,-150
-1.8429e-08,40,61.28,-150
-1.0935e-07,50,55.96,-150
-2.8231e-07,60,48.96,-150
1.2896e-05,70,42.31,-150
0.00019986,80,35.99,-150
-0.00037471,90,29.6,-150
0.00067377,100,23.58,-150
0.0003968,110,19.46,-150
0.00050104,120,15.95,-150
0.0013536,130,12.56,-150
-4.7839e-05,170,6.28,-150
-0.00016898,180,5.33,-150
-3.3319e-05,190,4.55,-150
-0.0005723,200,3.69,-150
-6.4434e-05,210,2.91,-150
-0.0001202,220,2.57,-150
3.5506e-06,230,2.34,-150
5.1705e-08,240,2.58,-150
2.3959e-08,250,2.46,-150
-1.4817e-08,260,2.35,-150
-2.7296e-09,270,2.36,-150
2.4154e-10,280,2.75,-150
-2.0678e-12,290,3.24,-150
1.6539e-11,10,76.8,-150
-1.2003e-10,20,72.83,-150
1.172e-09,30,67.92,-150
-6.0902e-10,40,62.78,-150
-1.125e-07,50,57.46,-150
-7.1841e-07,60,50.46,-150
7.2921e-06,70,43.81,-150
0.00020969,80,37.49,-150
0.00023251,90,31.1,-150
-8.15e-05,100,25.08,-150
0.00043416,110,20.96,-150
0.00032115,120,17.45,-150
-0.00036885,130,14.06,-150
-0.00025915,170,7.78,-150
0.00041599,180,6.83,-150
0.0001872,190,6.05,-150
0.00011373,200,5.19,-150
3.0203e-05,210,4.41,-150
-3.3713e-05,220,4.07,-150
-3.281e-06,230,3.84,-150
3.7581e-08,240,4.08,-150
-5.6432e-08,250,3.96,-150
3.3038e-08,260,3.85,-150
-3.7865e-09,270,3.86,-150
-6.4746e-10,280,4.25,-150
3.105e-11,290,4.74,-150
1.4351e-12,10,78.8,-150
1.3247e-10,20,74.83,-150
-2.4423e-09,30,69.92,-150
-5.2818e-09,40,64.78,-150
-3.1232e-08,50,59.46,-150
9.6416e-07,60,52.46,-150
-7.4661e-06,70,45.81,-150
9.287e-05,80,39.49,-150
-0.00061794,90,33.1,-150
0.0011719,100,27.08,-150
0.0003598,110,22.96,-150
0.00018663,120,19.45,-150
0.0001933,130,16.06,-150
0.00081436,170,9.78,-150
0.00027079,180,8.83,-150
-0.00026708,190,8.05,-150
0.00070109,200,7.19,-150
0.00011704,210,6.41,-150
7.9728e-05,220,6.07,-150
-1.4695e-05,230,5.84,-150
5.5858e-08,240,6.08,-150
-1.7442e-07,250,5.96,-150
2.7289e-08,260,5.85,-150
-3.1424e-09,270,5.86,-150
-4.8046e-10,280,6.25,-150
6.3886e-12,290,6.74,-150
-4.8652e-12,10,83.8,-150
-5.3173e-11,20,79.83,-150
1.9043e-09,30,74.92,-150
-1.462e-08,40,69.78,-150
-1.3002e-07,50,64.46,-150
-6.4338e-08,60,57.46,-150
-8.3295e-06,70,50.81,-150
7.8528e-05,80,44.49,-150
0.00035544,90,38.1,-150
-0.00090477,100,32.08,-150
-0.0008757,110,27.96,-150
-0.0021695,120,24.45,-150
-0.0011886,130,21.06,-150
-0.0010975,170,14.78,-150
-0.00030759,180,13.83,-150
0.00014622,190,13.05,-150
-0.00023172,200,12.19,-150
9.5886e-05,210,11.41,-150
5.0701e-05,220,11.07,-150
7.0352e-06,230,10.84,-150
-1.2119e-06,240,11.08,-150
2.3168e-07,250,10.96,-150
2.204e-08,260,10.85,-150
2.8313e-09,270,10.86,-150
4.1903e-10,280,11.25,-150
-4.3847e-11,290,11.74,-150
-1.6853e-12,10,93.8,-150
1.9308e-11,20,89.83,-150
-8.2077e-11,30,84.92,-150
5.6456e-09,40,79.78,-150
-6.7185e-08,50,74.46,-150
5.9089e-07,60,67.46,-150
2.4034e-06,70,60.81,-150
4.9073e-05,80,54.49,-150
0.00016105,90,48.1,-150
-0.00071601,100,42.08,-150
0.00056168,110,37.96,-150
-0.0033178,120,34.45,-150
-0.00066885,130,31.06,-150
0.001024,170,24.78,-150
-0.0025081,180,23.83,-150
-0.00069149,190,23.05,-150
-7.0468e-05,200,22.19,-150
-0.00016429,210,21.41,-150
6.5904e-05,220,21.07,-150
6.6645e-06,230,20.84,-150
-2.1592e-06,240,21.08,-150
2.2126e-07,250,20.96,-150
5.5115e-08,260,20.85,-150
8.4909e-09,270,20.86,-150
-2.9639e-10,280,21.25,-150
-2.6937e-11,290,21.74,-150
