"p","Points:0","Points:1","Points:2"
-0.00040721,10,75.3,-150
0.00061366,20,71.33,-150
0.00017958,30,66.42,-150
0.00024349,40,61.28,-150
-0.00078063,50,55.96,-150
0.00065946,60,48.96,-150
0.00011036,70,42.31,-150
-0.00057679,80,35.99,-150
-0.00014326,90,29.6,-150
-0.00073478,100,23.58,-150
-0.00050556,110,19.46,-150
-0.00044149,120,15.95,-150
0.00123,130,12.56,-150
-0.00014795,170,6.28,-150
0.00011475,180,5.33,-150
1.2981e-05,190,4.55,-150
2.815e-05,200,3.69,-150
0.00018771,210,2.91,-150
0.00034905,220,2.57,-150
-0.00037468,230,2.34,-150
4.9953e-05,240,2.58,-150
4.3904e-06,250,2.46,-150
0.00032019,260,2.35,-150
-6.4997e-05,270,2.36,-150
-0.00023126,280,2.75,-150
0.00032491,290,3.24,-150
5.4007e-06,10,76.8,-150
0.00033771,20,72.83,-150
-4.3124e-05,30,67.92,-150
-0.00022652,40,62.78,-150
-0.0001746,50,57.46,-150
0.0005183,60,50.46,-150
0.00032318,70,43.81,-150
-0.00063455,80,37.49,-150
-0.0011752,90,31.1,-150
-0.0011079,100,25.08,-150
-0.00021112,110,20.96,-150
0.00030811,120,17.45,-150
-0.00020888,130,14.06,-150
0.00040013,170,7.78,-150
0.0004444,180,6.83,-150
0.00067813,190,6.05,-150
0.00042995,200,5.19,-150
0.00015156,210,4.41,-150
0.00038015,220,4.07,-150
-0.00011284,230,3.84,-150
0.00019135,240,4.08,-150
6.4063e-07,250,3.96,-150
0.00017992,260,3.85,-150
-4.85e-06,270,3.86,-150
-0.00015398,280,4.25,-150
0.00027082,290,4.74,-150
1.6355e-05,10,78.8,-150
3.1011e-05,20,74.83,-150
-0.0003289,30,69.92,-150
-0.00039833,40,64.78,-150
0.00029259,50,59.46,-150
0.00017423,60,52.46,-150
-0.00010871,70,45.81,-150
4.3054e-05,80,39.49,-150
0.00086315,90,33.1,-150
-0.0010388,100,27.08,-150
0.00050733,110,22.96,-150
-0.00034184,120,19.45,-150
1.1331e-05,130,16.06,-150
-0.0011881,170,9.78,-150
0.00014417,180,8.83,-150
-1.3805e-05,190,8.05,-150
0.00017972,200,7.19,-150
6.3528e-05,210,6.41,-150
0.00026369,220,6.07,-150
9.6671e-06,230,5.84,-150
0.00040009,240,6.08,-150
-2.1756e-05,250,5.96,-150
-3.3467e-05,260,5.85,-150
0.00010389,270,5.86,-150
3.4781e-05,280,6.25,-150
6.9732e-05,290,6.74,-150
0.00016384,10,83.8,-150
0.00023135,20,79.83,-150
-0.00025276,30,74.92,-150
0.00018012,40,69.78,-150
-9.3655e-05,50,64.46,-150
0.00026521,60,57.46,-150
-0.00065389,70,50.81,-150
-0.00015859,80,44.49,-150
-0.0016935,90,38.1,-150
0.0013013,100,32.08,-150
-0.00062398,110,27.96,-150
-0.00063394,120,24.45,-150
0.0025727,130,21.06,-150
-0.00073937,170,14.78,-150
-0.00069777,180,13.83,-150
-0.00047113,190,13.05,-150
-0.00084363,200,12.19,-150
1.2962e-05,210,11.41,-150
-0.00053756,220,11.07,-150
0.00028321,230,10.84,-150
0.00020516,240,11.08,-150
-0.00028264,250,10.96,-150
5.9039e-05,260,10.85,-150
0.00017587,270,10.86,-150
0.00037207,280,11.25,-150
-0.00022463,290,11.74,-150
-0.00015539,10,93.8,-150
0.00057225,20,89.83,-150
0.00011526,30,84.92,-150
-0.00065446,40,79.78,-150
-0.00030482,50,74.46,-150
0.00084155,60,67.46,-150
-0.00017503,70,60.81,-150
-0.0011413,80,54.49,-150
0.00032104,90,48.1,-150
-0.00090067,100,42.08,-150
-0.0010571,110,37.96,-150
-0.0041777,120,34.45,-150
0.0057107,130,31.06,-150
-0.0010303,170,24.78,-150
-0.0014131,180,23.83,-150
-0.00053523,190,23.05,-150
-0.0010587,200,22.19,-150
0.00035306,210,21.41,-150
-0.00061082,220,21.07,-150
-0.00026329,230,20.84,-150
-1.9384e-05,240,21.08,-150
-0.00040043,250,20.96,-150
0.00011015,260,20.85,-150
-0.00011371,270,20.86,-150
0.00038425,280,21.25,-150
-2.9805e-05,290,21.74,-150
