"p","Points:0","Points:1","Points:2"
0.00016312,10,75.3,-150
-0.00022256,20,71.33,-150
0.00027024,30,66.42,-150
0.00041523,40,61.28,-150
0.0011628,50,55.96,-150
-0.0004633,60,48.96,-150
-0.00039426,70,42.31,-150
0.00063911,80,35.99,-150
2.4821e-05,90,29.6,-150
-0.00043628,100,23.58,-150
-0.00080001,110,19.46,-150
-0.00086339,120,15.95,-150
-0.0015245,130,12.56,-150
-0.00018874,170,6.28,-150
4.3955e-05,180,5.33,-150
-4.195e-06,190,4.55,-150
0.00068686,200,3.69,-150
-0.0002427,210,2.91,-150
0.00018585,220,2.57,-150
0.00022432,230,2.34,-150
0.00035283,240,2.58,-150
0.00018457,250,2.46,-150
6.9574e-05,260,2.35,-150
0.00014809,270,2.36,-150
-4.8518e-05,280,2.75,-150
0.00042837,290,3.24,-150
0.00033029,10,76.8,-150
0.00046969,20,72.83,-150
0.00010042,30,67.92,-150
0.00023076,40,62.78,-150
0.00028545,50,57.46,-150
-0.00069396,60,50.46,-150
-0.00061311,70,43.81,-150
0.00078114,80,37.49,-150
0.00036689,90,31.1,-150
0.00014746,100,25.08,-150
0.00041876,110,20.96,-150
-0.00078525,120,17.45,-150
0.00091371,130,14.06,-150
0.00028134,170,7.78,-150
-0.00041514,180,6.83,-150
0.00025826,190,6.05,-150
-0.00023042,200,5.19,-150
9.6457e-05,210,4.41,-150
0.00017884,220,4.07,-150
-7.1543e-05,230,3.84,-150
0.00031403,240,4.08,-150
7.5515e-05,250,3.96,-150
8.6238e-05,260,3.85,-150
0.00012877,270,3.86,-150
-2.314e-05,280,4.25,-150
0.00038414,290,4.74,-150
6.001e-05,10,78.8,-150
-3.4408e-05,20,74.83,-150
-0.00038985,30,69.92,-150
-5.6103e-05,40,64.78,-150
-0.00041424,50,59.46,-150
-0.00095989,60,52.46,-150
-0.00032207,70,45.81,-150
-6.7302e-06,80,39.49,-150
-0.00064464,90,33.1,-150
-0.00082963,100,27.08,-150
-0.00079751,110,22.96,-150
-0.00092227,120,19.45,-150
-0.00051564,130,16.06,-150
0.0010311,170,9.78,-150
0.00030236,180,8.83,-150
-0.00013815,190,8.05,-150
-0.00074794,200,7.19,-150
0.0003801,210,6.41,-150
0.00024039,220,6.07,-150
-0.00019533,230,5.84,-150
1.3138e-05,240,6.08,-150
1.2019e-05,250,5.96,-150
4.3878e-06,260,5.85,-150
0.00010017,270,5.86,-150
-3.6958e-05,280,6.25,-150
0.00030148,290,6.74,-150
-0.00020093,10,83.8,-150
4.0394e-05,20,79.83,-150
-0.00014491,30,74.92,-150
-0.00048328,40,69.78,-150
-0.00020854,50,64.46,-150
-0.00035197,60,57.46,-150
0.00073584,70,50.81,-150
0.00027133,80,44.49,-150
0.0007612,90,38.1,-150
-0.00040271,100,32.08,-150
0.0019376,110,27.96,-150
0.0021416,120,24.45,-150
-0.003564,130,21.06,-150
-0.00055038,170,14.78,-150
0.00014386,180,13.83,-150
-0.00035386,190,13.05,-150
0.00078971,200,12.19,-150
-0.00026357,210,11.41,-150
9.5675e-05,220,11.07,-150
-3.263e-06,230,10.84,-150
-0.00042197,240,11.08,-150
0.00019261,250,10.96,-150
-0.00026578,260,10.85,-150
-2.6991e-05,270,10.86,-150
-0.00024235,280,11.25,-150
9.8587e-05,290,11.74,-150
-9.5781e-05,10,93.8,-150
0.00026577,20,89.83,-150
-0.00038289,30,84.92,-150
0.00031629,40,79.78,-150
0.00047729,50,74.46,-150
-0.00043956,60,67.46,-150
-0.00037654,70,60.81,-150
0.00117,80,54.49,-150
0.0017241,90,48.1,-150
0.00014643,100,42.08,-150
-0.0011997,110,37.96,-150
0.0037367,120,34.45,-150
-0.00048061,130,31.06,-150
0.00014396,170,24.78,-150
0.0015879,180,23.83,-150
-0.00053653,190,23.05,-150
9.5e-05,200,22.19,-150
-0.00025557,210,21.41,-150
-0.00020565,220,21.07,-150
0.00060009,230,20.84,-150
-0.00022744,240,21.08,-150
-0.00024332,250,20.96,-150
-0.000344,260,20.85,-150
6.9565e-05,270,20.86,-150
-0.00013197,280,21.25,-150
0.00021282,290,21.74,-150
