"p","Points:0","Points:1","Points:2"
9.861e-13,10,75.3,-150
-7.6713e-13,20,71.33,-150
-1.3234e-10,30,66.42,-150
1.9137e-09,40,61.28,-150
-1.3725e-08,50,55.96,-150
9.7046e-08,60,48.96,-150
1.0558e-06,70,42.31,-150
4.6073e-06,80,35.99,-150
-1.4019e-05,90,29.6,-150
0.000131,100,23.58,-150
0.0004842,110,19.46,-150
-0.00032473,120,15.95,-150
0.0011211,130,12.56,-150
-0.00072429,170,6.28,-150
0.00018629,180,5.33,-150
-6.5233e-05,190,4.55,-150
0.00028689,200,3.69,-150
2.4462e-05,210,2.91,-150
9.1977e-07,220,2.57,-150
2.0834e-07,230,2.34,-150
9.8408e-08,240,2.58,-150
-9.4686e-09,250,2.46,-150
-2.0335e-10,260,2.35,-150
-1.6496e-11,270,2.36,-150
2.6063e-13,280,2.75,-150
3.1067e-13,290,3.24,-150
-3.5797e-13,10,76.8,-150
-1.3686e-11,20,72.83,-150
1.3975e-10,30,67.92,-150
8.2092e-10,40,62.78,-150
1.7862e-08,50,57.46,-150
-1.4143e-07,60,50.46,-150
1.3576e-06,70,43.81,-150
-2.0347e-07,80,37.49,-150
8.9419e-05,90,31.1,-150
0.00044232,100,25.08,-150
0.00068574,110,20.96,-150
0.0005374,120,17.45,-150
0.00044146,130,14.06,-150
0.00047637,170,7.78,-150
-0.00034176,180,6.83,-150
-0.00016422,190,6.05,-150
-1.4607e-05,200,5.19,-150
-8.5702e-06,210,4.41,-150
-1.6589e-06,220,4.07,-150
6.6439e-07,230,3.84,-150
3.3472e-07,240,4.08,-150
3.6764e-09,250,3.96,-150
-2.9901e-09,260,3.85,-150
1.9619e-10,270,3.86,-150
-2.0161e-11,280,4.25,-150
1.7304e-12,290,4.74,-150
5.1765e-13,10,78.8,-150
1.4404e-11,20,74.83,-150
-1.7107e-10,30,69.92,-150
1.1038e-09,40,64.78,-150
-6.4658e-09,50,59.46,-150
1.2635e-07,60,52.46,-150
-1.1272e-06,70,45.81,-150
-2.3924e-06,80,39.49,-150
1.625e-05,90,33.1,-150
-0.00050894,100,27.08,-150
0.00012961,110,22.96,-150
-0.00011598,120,19.45,-150
-0.00095521,130,16.06,-150
-1.5053e-05,170,9.78,-150
-0.00094444,180,8.83,-150
-0.00015259,190,8.05,-150
-0.00025707,200,7.19,-150
-5.8311e-05,210,6.41,-150
-2.7268e-06,220,6.07,-150
4.9826e-07,230,5.84,-150
3.3792e-08,240,6.08,-150
9.0553e-09,250,5.96,-150
9.4582e-11,260,5.85,-150
-7.5153e-12,270,5.86,-150
1.1909e-11,280,6.25,-150
3.2599e-13,290,6.74,-150
-4.5863e-13,10,83.8,-150
-2.2944e-13,20,79.83,-150
8.3041e-11,30,74.92,-150
2.284e-11,40,69.78,-150
1.4371e-09,50,64.46,-150
7.6746e-08,60,57.46,-150
-5.0066e-07,70,50.81,-150
-6.5097e-06,80,44.49,-150
7.8168e-05,90,38.1,-150
0.00046039,100,32.08,-150
0.00052156,110,27.96,-150
-0.00046953,120,24.45,-150
0.0032758,130,21.06,-150
-0.00043444,170,14.78,-150
-9.2092e-05,180,13.83,-150
0.00051587,190,13.05,-150
0.0003201,200,12.19,-150
1.2678e-05,210,11.41,-150
-4.3513e-07,220,11.07,-150
-2.269e-07,230,10.84,-150
-1.1876e-07,240,11.08,-150
-3.3599e-08,250,10.96,-150
3.5471e-09,260,10.85,-150
-1.8399e-10,270,10.86,-150
1.9026e-11,280,11.25,-150
-1.9325e-12,290,11.74,-150
5.4783e-14,10,93.8,-150
-4.7472e-14,20,89.83,-150
3.3261e-12,30,84.92,-150
3.4318e-10,40,79.78,-150
-6.6573e-09,50,74.46,-150
-9.3827e-08,60,67.46,-150
1.6059e-07,70,60.81,-150
1.1573e-06,80,54.49,-150
4.1813e-05,90,48.1,-150
0.00014311,100,42.08,-150
-0.00060894,110,37.96,-150
-0.0055121,120,34.45,-150
0.00066882,130,31.06,-150
-0.0019031,170,24.78,-150
5.9555e-05,180,23.83,-150
0.00055622,190,23.05,-150
9.9691e-05,200,22.19,-150
4.2088e-05,210,21.41,-150
4.14e-06,220,21.07,-150
-5.5886e-07,230,20.84,-150
-1.7281e-07,240,21.08,-150
6.2276e-09,250,20.96,-150
1.5274e-09,260,20.85,-150
-2.0652e-10,270,20.86,-150
1.1089e-11,280,21.25,-150
1.0512e-12,290,21.74,-150
