"p","Points:0","Points:1","Points:2"
-1.925e-17,10,75.3,-150
9.9164e-16,20,71.33,-150
-2.4826e-14,30,66.42,-150
6.5697e-13,40,61.28,-150
-7.6737e-12,50,55.96,-150
8.2889e-11,60,48.96,-150
3.3446e-09,70,42.31,-150
2.4854e-09,80,35.99,-150
2.8969e-07,90,29.6,-150
1.7538e-05,100,23.58,-150
-0.00017543,110,19.46,-150
0.00029265,120,15.95,-150
-0.0040531,130,12.56,-150
-5.3927e-05,170,6.28,-150
6.9206e-05,180,5.33,-150
8.8908e-06,190,4.55,-150
-2.9811e-07,200,3.69,-150
4.4544e-08,210,2.91,-150
2.0272e-09,220,2.57,-150
1.8273e-11,230,2.34,-150
-4.2566e-12,240,2.58,-150
2.9073e-14,250,2.46,-150
-1.9175e-15,260,2.35,-150
1.4505e-16,270,2.36,-150
-1.3537e-17,280,2.75,-150
2.1163e-19,290,3.24,-150
1.5032e-17,10,76.8,-150
-7.8299e-16,20,72.83,-150
1.7987e-14,30,67.92,-150
-4.6506e-13,40,62.78,-150
6.1268e-12,50,57.46,-150
-9.3578e-11,60,50.46,-150
-1.6816e-10,70,43.81,-150
7.0466e-08,80,37.49,-150
1.189e-06,90,31.1,-150
-5.3167e-06,100,25.08,-150
0.00010697,110,20.96,-150
-0.00039158,120,17.45,-150
-0.0029485,130,14.06,-150
0.00016129,170,7.78,-150
-0.00011232,180,6.83,-150
-1.2294e-05,190,6.05,-150
7.0885e-07,200,5.19,-150
-3.3369e-08,210,4.41,-150
-2.3898e-09,220,4.07,-150
-6.9746e-11,230,3.84,-150
8.5025e-12,240,4.08,-150
-7.9346e-14,250,3.96,-150
5.3944e-16,260,3.85,-150
-2.607e-17,270,3.86,-150
1.0886e-17,280,4.25,-150
-6.4699e-19,290,4.74,-150
-4.8252e-18,10,78.8,-150
5.9952e-16,20,74.83,-150
-1.026e-14,30,69.92,-150
2.0852e-13,40,64.78,-150
-8.0839e-12,50,59.46,-150
1.77e-10,60,52.46,-150
4.0979e-10,70,45.81,-150
-5.9977e-08,80,39.49,-150
-1.0148e-06,90,33.1,-150
-1.1757e-05,100,27.08,-150
8.708e-05,110,22.96,-150
-0.00013937,120,19.45,-150
-0.0021871,130,16.06,-150
0.00026497,170,9.78,-150
2.0241e-05,180,8.83,-150
8.797e-06,190,8.05,-150
-6.6592e-07,200,7.19,-150
6.7819e-08,210,6.41,-150
2.9737e-09,220,6.07,-150
2.5238e-10,230,5.84,-150
-3.2572e-13,240,6.08,-150
-5.2024e-14,250,5.96,-150
2.774e-15,260,5.85,-150
3.3715e-18,270,5.86,-150
-2.4449e-17,280,6.25,-150
1.4749e-18,290,6.74,-150
-8.8347e-19,10,83.8,-150
3.7512e-17,20,79.83,-150
6.5064e-16,30,74.92,-150
-2.2802e-14,40,69.78,-150
7.0121e-13,50,64.46,-150
-7.5678e-12,60,57.46,-150
1.8392e-11,70,50.81,-150
-3.43e-09,80,44.49,-150
7.8477e-09,90,38.1,-150
8.2654e-06,100,32.08,-150
-2.9954e-06,110,27.96,-150
0.00029162,120,24.45,-150
0.0046013,130,21.06,-150
-0.00062986,170,14.78,-150
3.1593e-05,180,13.83,-150
-2.4522e-06,190,13.05,-150
-2.4272e-06,200,12.19,-150
-8.0838e-08,210,11.41,-150
4.9514e-09,220,11.07,-150
-1.9914e-11,230,10.84,-150
-2.9788e-11,240,11.08,-150
6.087e-14,250,10.96,-150
7.8903e-15,260,10.85,-150
-2.0858e-17,270,10.86,-150
-1.39e-17,280,11.25,-150
1.7869e-18,290,11.74,-150
3.7981e-20,10,93.8,-150
-3.1543e-18,20,89.83,-150
1.0511e-16,30,84.92,-150
-1.1968e-15,40,79.78,-150
4.0486e-14,50,74.46,-150
2.2775e-12,60,67.46,-150
-2.6494e-11,70,60.81,-150
1.1127e-09,80,54.49,-150
8.7695e-09,90,48.1,-150
-9.1275e-07,100,42.08,-150
-6.8871e-06,110,37.96,-150
0.00024232,120,34.45,-150
0.0014443,130,31.06,-150
0.0015285,170,24.78,-150
-7.7501e-05,180,23.83,-150
-1.8577e-05,190,23.05,-150
1.2479e-06,200,22.19,-150
-9.028e-08,210,21.41,-150
-1.1797e-09,220,21.07,-150
-5.8636e-11,230,20.84,-150
-1.8636e-12,240,21.08,-150
3.703e-13,250,20.96,-150
-7.2882e-15,260,20.85,-150
-2.5174e-17,270,20.86,-150
6.5586e-18,280,21.25,-150
2.8051e-19,290,21.74,-150
