"p","Points:0","Points:1","Points:2"
2.4713e-10,10,75.3,-150
1.624e-09,20,71.33,-150
3.4121e-09,30,66.42,-150
2.1e-09,40,61.28,-150
1.465e-06,50,55.96,-150
1.4418e-05,60,48.96,-150
-0.00012498,70,42.31,-150
-0.00028517,80,35.99,-150
0.00064991,90,29.6,-150
-6.7806e-05,100,23.58,-150
0.00064943,110,19.46,-150
0.0021091,120,15.95,-150
0.0062556,130,12.56,-150
-0.00053921,170,6.28,-150
0.00083226,180,5.33,-150
-0.00020107,190,4.55,-150
-0.00023198,200,3.69,-150
-0.00012815,210,2.91,-150
1.2035e-05,220,2.57,-150
-1.7413e-05,230,2.34,-150
-2.4487e-06,240,2.58,-150
4.1841e-08,250,2.46,-150
-6.7769e-09,260,2.35,-150
1.0129e-08,270,2.36,-150
1.126e-09,280,2.75,-150
-2.0518e-10,290,3.24,-150
-9.7168e-11,10,76.8,-150
-6.389e-10,20,72.83,-150
-3.5598e-10,30,67.92,-150
2.0531e-08,40,62.78,-150
-1.1529e-07,50,57.46,-150
-3.5232e-06,60,50.46,-150
6.7094e-05,70,43.81,-150
-0.00023229,80,37.49,-150
-0.0010094,90,31.1,-150
-0.0014341,100,25.08,-150
0.00083907,110,20.96,-150
-0.003047,120,17.45,-150
-0.00095915,130,14.06,-150
-0.00055726,170,7.78,-150
0.00080241,180,6.83,-150
-0.00018628,190,6.05,-150
-6.6617e-05,200,5.19,-150
-7.9988e-05,210,4.41,-150
8.5241e-05,220,4.07,-150
-6.5677e-06,230,3.84,-150
2.702e-06,240,4.08,-150
-1.1722e-07,250,3.96,-150
2.9329e-08,260,3.85,-150
1.0197e-08,270,3.86,-150
1.1575e-09,280,4.25,-150
3.2444e-10,290,4.74,-150
-2.6049e-10,10,78.8,-150
-1.1182e-09,20,74.83,-150
2.4631e-09,30,69.92,-150
5.937e-08,40,64.78,-150
-4.8379e-07,50,59.46,-150
-7.6204e-07,60,52.46,-150
5.6023e-05,70,45.81,-150
0.00035272,80,39.49,-150
-5.7617e-05,90,33.1,-150
0.0011204,100,27.08,-150
-0.0022095,110,22.96,-150
0.0009873,120,19.45,-150
0.0071651,130,16.06,-150
0.00051219,170,9.78,-150
-0.00079899,180,8.83,-150
-0.00070575,190,8.05,-150
0.00020644,200,7.19,-150
6.9137e-05,210,6.41,-150
0.00012519,220,6.07,-150
6.8285e-05,230,5.84,-150
3.9981e-06,240,6.08,-150
-4.5856e-07,250,5.96,-150
8.0884e-08,260,5.85,-150
1.5828e-08,270,5.86,-150
1.3607e-09,280,6.25,-150
2.6224e-10,290,6.74,-150
-2.9511e-12,10,83.8,-150
1.291e-09,20,79.83,-150
-1.4504e-08,30,74.92,-150
-1.7662e-07,40,69.78,-150
-6.8085e-07,50,64.46,-150
-4.5503e-06,60,57.46,-150
3.5788e-05,70,50.81,-150
0.00016946,80,44.49,-150
0.00013719,90,38.1,-150
0.00073217,100,32.08,-150
-0.0032391,110,27.96,-150
-0.00054991,120,24.45,-150
-0.0093323,130,21.06,-150
-0.00018693,170,14.78,-150
-0.00020133,180,13.83,-150
0.00037564,190,13.05,-150
0.00024342,200,12.19,-150
0.0002042,210,11.41,-150
-0.000211,220,11.07,-150
9.3071e-05,230,10.84,-150
-1.2554e-06,240,11.08,-150
8.6411e-07,250,10.96,-150
-6.6229e-08,260,10.85,-150
-2.4916e-08,270,10.86,-150
-2.4057e-09,280,11.25,-150
-9.9912e-12,290,11.74,-150
-1.9809e-12,10,93.8,-150
-3.4739e-10,20,89.83,-150
1.2785e-09,30,84.92,-150
-1.8154e-08,40,79.78,-150
-1.7348e-07,50,74.46,-150
5.2369e-07,60,67.46,-150
-1.8175e-05,70,60.81,-150
0.00036152,80,54.49,-150
0.0010372,90,48.1,-150
-0.0013783,100,42.08,-150
-0.001246,110,37.96,-150
-0.0034268,120,34.45,-150
0.011946,130,31.06,-150
-0.00062047,170,24.78,-150
-0.0016573,180,23.83,-150
-0.00016981,190,23.05,-150
0.00038032,200,22.19,-150
0.00038653,210,21.41,-150
-7.3373e-05,220,21.07,-150
0.00014811,230,20.84,-150
2.1657e-07,240,21.08,-150
4.642e-07,250,20.96,-150
-1.108e-07,260,20.85,-150
-2.8874e-08,270,20.86,-150
-2.1718e-09,280,21.25,-150
3.7134e-10,290,21.74,-150
