"p","Points:0","Points:1","Points:2"
-5.0276e-09,250,9.12,-150
-3.1636e-09,249.94,12.656,-150
-4.9279e-09,249.75,16.187,-150
-7.34e-09,249.44,19.71,-150
6.3685e-09,249,23.219,-150
-2.319e-09,248.44,26.711,-150
6.2517e-10,247.76,30.181,-150
-1.2715e-09,246.95,33.624,-150
1.3322e-09,246.02,37.037,-150
-2.8695e-09,244.98,40.415,-150
-2.7953e-10,243.81,43.753,-150
7.7317e-10,242.53,47.049,-150
3.1976e-10,241.13,50.297,-150
1.0046e-10,239.62,53.493,-150
3.3729e-10,237.99,56.634,-150
-1.1696e-10,236.26,59.715,-150
-2.9576e-10,234.41,62.734,-150
5.0388e-10,232.46,65.685,-150
6.521e-10,230.41,68.565,-150
-1.7934e-10,228.26,71.371,-150
4.3241e-11,226.01,74.1,-150
-1.0888e-09,223.67,76.747,-150
9.5157e-10,221.23,79.309,-150
8.4075e-10,218.7,81.784,-150
6.4093e-10,216.09,84.168,-150
-4.9671e-10,213.39,86.457,-150
-2.5698e-09,210.62,88.651,-150
2.3416e-09,207.77,90.744,-150
-5.9162e-10,204.85,92.736,-150
-1.349e-09,201.86,94.623,-150
1.2111e-08,198.8,96.403,-150
5.563e-09,195.69,98.074,-150
-9.6068e-09,192.51,99.634,-150
-7.1142e-09,189.28,101.08,-150
1.1161e-07,186.01,102.41,-150
1.085e-07,182.69,103.63,-150
1.3215e-08,179.32,104.72,-150
-3.5121e-08,175.93,105.7,-150
-1.1127e-07,172.5,106.56,-150
8.5214e-08,169.04,107.29,-150
6.487e-08,165.55,107.9,-150
5.9541e-08,162.05,108.39,-150
6.8109e-09,158.53,108.76,-150
-5.6322e-08,155,108.99,-150
-7.9621e-09,151.47,109.11,-150
-8.9842e-09,147.93,109.1,-150
-6.5467e-08,144.4,108.96,-150
3.6821e-08,140.87,108.7,-150
-1.0911e-07,137.36,108.32,-150
-3.3075e-07,133.86,107.81,-150
-4.2093e-07,130.38,107.18,-150
4.6796e-08,126.92,106.42,-150
1.8578e-08,123.5,105.54,-150
1.3802e-07,120.1,104.55,-150
-3.8788e-08,116.75,103.43,-150
1.6839e-08,113.44,102.2,-150
-7.7383e-08,110.17,100.84,-150
2.554e-08,106.95,99.379,-150
4.3566e-09,103.78,97.8,-150
-3.0363e-08,100.68,96.11,-150
-5.1846e-10,97.633,94.312,-150
-1.297e-08,94.653,92.407,-150
1.1398e-08,91.743,90.398,-150
-2.6765e-09,88.906,88.287,-150
-1.5203e-08,86.144,86.078,-150
1.3896e-08,83.463,83.772,-150
1.103e-08,80.865,81.372,-150
-8.7965e-10,78.354,78.883,-150
2.2295e-08,75.932,76.306,-150
2.0977e-08,73.603,73.645,-150
-3.152e-08,71.369,70.903,-150
-3.7156e-08,69.234,68.084,-150
-4.4431e-08,67.199,65.192,-150
-1.1751e-07,65.268,62.229,-150
3.9678e-09,63.443,59.2,-150
-2.7748e-08,61.727,56.108,-150
1.7672e-07,60.121,52.957,-150
-3.4069e-05,200,9.12,-150
1.9196e-05,199.97,10.887,-150
7.6264e-05,199.88,12.652,-150
0.00033471,199.72,14.412,-150
0.00039354,199.5,16.166,-150
0.00054488,199.22,17.911,-150
0.00030531,198.88,19.645,-150
0.00018223,198.48,21.366,-150
0.00017495,198.01,23.072,-150
0.00031325,197.49,24.76,-150
7.4944e-07,196.91,26.428,-150
-0.00016983,196.27,28.075,-150
0.0002763,195.57,29.699,-150
-0.00084379,194.81,31.296,-150
-0.0012989,194,32.866,-150
-0.00079594,193.13,34.406,-150
-0.00093634,192.21,35.915,-150
-0.0014354,191.24,37.39,-150
-0.000981,190.22,38.83,-150
-0.0011386,189.14,40.233,-150
-0.000411,188.02,41.597,-150
-0.0011522,186.85,42.92,-150
-0.00073433,185.63,44.201,-150
-0.00013679,184.37,45.438,-150
-0.00018094,183.06,46.63,-150
0.0010374,181.71,47.775,-150
-0.00046617,180.33,48.872,-150
0.00023746,178.9,49.919,-150
0.00018152,177.44,50.915,-150
0.00066605,175.95,51.858,-150
3.9187e-05,174.42,52.749,-150
0.0012289,172.87,53.585,-150
-0.0010009,171.28,54.365,-150
0.00084811,169.67,55.089,-150
0.00058301,168.03,55.755,-150
-8.3584e-05,166.37,56.364,-150
-0.00066929,164.69,56.913,-150
-4.1526e-05,162.99,57.402,-150
0.00014109,161.28,57.831,-150
0.00056895,159.55,58.199,-150
0.0013021,157.81,58.506,-150
0.00019119,156.06,58.751,-150
0.00030959,154.3,58.934,-150
0.00068933,152.54,59.056,-150
0.00092344,150.77,59.114,-150
0.00088968,149.01,59.11,-150
0.00063785,147.24,59.044,-150
0.00027564,145.48,58.915,-150
0.00033879,143.72,58.724,-150
0.0013605,141.97,58.471,-150
0.00028057,140.23,58.157,-150
0.00012289,138.5,57.781,-150
0.0012526,136.79,57.344,-150
0.00027468,135.1,56.847,-150
0.001509,133.42,56.291,-150
0.00042027,131.76,55.675,-150
0.0017803,130.13,55.002,-150
0.00099408,128.52,54.271,-150
0.0017954,126.94,53.483,-150
0.0011379,125.38,52.641,-150
0.00073891,123.86,51.743,-150
-0.00027237,122.37,50.793,-150
0.0035425,120.92,49.791,-150
0.00097598,119.5,48.737,-150
0.000209,118.12,47.634,-150
0.00018826,116.77,46.483,-150
0.00080098,115.47,45.286,-150
-0.000391,114.22,44.043,-150
-0.00043432,113.01,42.757,-150
-0.00010292,111.84,41.428,-150
-0.0014869,110.72,40.059,-150
-0.00068248,109.65,38.652,-150
-0.0019198,108.63,37.208,-150
-0.0017886,107.67,35.728,-150
-0.001295,106.75,34.216,-150
-0.0030909,105.89,32.672,-150
-0.00147,105.09,31.098,-150
-0.0017813,104.34,29.497,-150
0.00014527,103.65,27.871,-150
0.00025471,103.02,26.221,-150
