"p","Points:0","Points:1","Points:2"
-0.00098412,10,75.3,-150
-0.00031944,20,71.33,-150
-0.0015247,30,66.42,-150
-0.00036841,40,61.28,-150
-0.0011007,50,55.96,-150
-0.0007903,60,48.96,-150
0.00067361,70,42.31,-150
0.0013879,80,35.99,-150
-0.00063433,90,29.6,-150
0.0014364,100,23.58,-150
0.0037252,110,19.46,-150
-0.0035492,120,15.95,-150
-0.0018121,130,12.56,-150
-0.00014689,170,6.28,-150
0.000396,180,5.33,-150
0.00013079,190,4.55,-150
0.00018943,200,3.69,-150
-0.00039849,210,2.91,-150
-9.2255e-05,220,2.57,-150
0.00032144,230,2.34,-150
-0.00025814,240,2.58,-150
-9.4125e-05,250,2.46,-150
-0.00030569,260,2.35,-150
0.00010252,270,2.36,-150
0.00018637,280,2.75,-150
-0.0001428,290,3.24,-150
-0.00023215,10,76.8,-150
0.00059021,20,72.83,-150
-0.00017618,30,67.92,-150
0.00091287,40,62.78,-150
-0.00030936,50,57.46,-150
-0.00043982,60,50.46,-150
0.0005638,70,43.81,-150
0.00031277,80,37.49,-150
0.002205,90,31.1,-150
-0.00043328,100,25.08,-150
1.9176e-05,110,20.96,-150
-0.0029622,120,17.45,-150
-0.0011584,130,14.06,-150
-0.00024428,170,7.78,-150
-0.00038069,180,6.83,-150
-0.00024715,190,6.05,-150
-5.5381e-05,200,5.19,-150
-0.00027151,210,4.41,-150
5.4408e-05,220,4.07,-150
2.8746e-05,230,3.84,-150
-0.00015691,240,4.08,-150
-7.3949e-05,250,3.96,-150
-0.00020804,260,3.85,-150
9.2143e-05,270,3.86,-150
8.781e-05,280,4.25,-150
-5.7013e-05,290,4.74,-150
0.0013102,10,78.8,-150
0.00028903,20,74.83,-150
0.00015329,30,69.92,-150
0.0018101,40,64.78,-150
-8.8666e-05,50,59.46,-150
-0.00017346,60,52.46,-150
-0.0027932,70,45.81,-150
-0.0012628,80,39.49,-150
-0.0011335,90,33.1,-150
0.0013082,100,27.08,-150
0.0011004,110,22.96,-150
-0.0027404,120,19.45,-150
-0.00063569,130,16.06,-150
-0.00079902,170,9.78,-150
-0.0011632,180,8.83,-150
-0.00055295,190,8.05,-150
-0.00017172,200,7.19,-150
-1.2273e-05,210,6.41,-150
0.00016515,220,6.07,-150
-0.00014593,230,5.84,-150
0.00014643,240,6.08,-150
-8.8915e-05,250,5.96,-150
-5.4075e-05,260,5.85,-150
2.8652e-05,270,5.86,-150
-3.7359e-05,280,6.25,-150
4.0481e-05,290,6.74,-150
0.00030959,10,83.8,-150
0.00095161,20,79.83,-150
-0.00080896,30,74.92,-150
-0.0013875,40,69.78,-150
0.00052879,50,64.46,-150
0.0012378,60,57.46,-150
-0.00033445,70,50.81,-150
-0.00070051,80,44.49,-150
-1.6342e-05,90,38.1,-150
0.00093525,100,32.08,-150
0.00081988,110,27.96,-150
-0.00072644,120,24.45,-150
-0.0030078,130,21.06,-150
-0.00019129,170,14.78,-150
0.00057658,180,13.83,-150
0.00026663,190,13.05,-150
0.0001705,200,12.19,-150
-1.3621e-05,210,11.41,-150
0.00022,220,11.07,-150
-0.0003937,230,10.84,-150
0.00022572,240,11.08,-150
3.1947e-05,250,10.96,-150
8.9853e-05,260,10.85,-150
-2.214e-05,270,10.86,-150
-6.5594e-05,280,11.25,-150
4.8876e-06,290,11.74,-150
5.7962e-05,10,93.8,-150
0.0010744,20,89.83,-150
0.00098561,30,84.92,-150
-0.0001596,40,79.78,-150
8.8499e-05,50,74.46,-150
0.0003309,60,67.46,-150
-0.00050632,70,60.81,-150
-0.0026564,80,54.49,-150
0.00085124,90,48.1,-150
-0.0014485,100,42.08,-150
-0.00077671,110,37.96,-150
0.0025661,120,34.45,-150
-0.0051553,130,31.06,-150
0.0016987,170,24.78,-150
-0.0020049,180,23.83,-150
-0.00012986,190,23.05,-150
0.00047766,200,22.19,-150
0.00010294,210,21.41,-150
0.00034744,220,21.07,-150
0.00016066,230,20.84,-150
1.7028e-05,240,21.08,-150
0.00011067,250,20.96,-150
8.5514e-05,260,20.85,-150
1.1669e-05,270,20.86,-150
-4.1663e-05,280,21.25,-150
-0.00013151,290,21.74,-150
