"p","Points:0","Points:1","Points:2"
-4.2328e-05,10,75.3,-150
0.00094294,20,71.33,-150
-0.00065903,30,66.42,-150
0.0012652,40,61.28,-150
-0.0024599,50,55.96,-150
0.00039905,60,48.96,-150
-0.0022791,70,42.31,-150
0.00077099,80,35.99,-150
0.00064649,90,29.6,-150
0.0013559,100,23.58,-150
-0.0078994,110,19.46,-150
-0.00056782,120,15.95,-150
0.003903,130,12.56,-150
-0.00018155,170,6.28,-150
8.3335e-05,180,5.33,-150
2.6183e-05,190,4.55,-150
-0.00016264,200,3.69,-150
-7.5674e-06,210,2.91,-150
-0.00014411,220,2.57,-150
-0.0004038,230,2.34,-150
-0.00027454,240,2.58,-150
0.00010702,250,2.46,-150
-0.00018712,260,2.35,-150
-0.00016977,270,2.36,-150
0.00016195,280,2.75,-150
0.00016202,290,3.24,-150
0.00036025,10,76.8,-150
-9.0604e-05,20,72.83,-150
-0.00089716,30,67.92,-150
0.0012284,40,62.78,-150
-0.00031104,50,57.46,-150
0.0018846,60,50.46,-150
0.00051644,70,43.81,-150
-0.00076946,80,37.49,-150
0.0035125,90,31.1,-150
0.00036176,100,25.08,-150
0.0028184,110,20.96,-150
-0.00037925,120,17.45,-150
0.0045241,130,14.06,-150
-0.00053875,170,7.78,-150
0.00012929,180,6.83,-150
0.0010531,190,6.05,-150
-0.00010919,200,5.19,-150
0.00015094,210,4.41,-150
-7.1365e-05,220,4.07,-150
-0.00016172,230,3.84,-150
-0.00025906,240,4.08,-150
0.00012081,250,3.96,-150
-0.0001592,260,3.85,-150
-0.00013575,270,3.86,-150
0.00011372,280,4.25,-150
0.00014447,290,4.74,-150
-0.00028858,10,78.8,-150
-0.00048149,20,74.83,-150
-0.00028624,30,69.92,-150
0.00034728,40,64.78,-150
0.0019799,50,59.46,-150
-0.00032893,60,52.46,-150
-0.00017544,70,45.81,-150
-0.00048773,80,39.49,-150
-0.0015683,90,33.1,-150
-0.0032804,100,27.08,-150
0.0016545,110,22.96,-150
0.00059557,120,19.45,-150
-0.0036878,130,16.06,-150
0.00077099,170,9.78,-150
0.00044249,180,8.83,-150
0.00027733,190,8.05,-150
7.2168e-05,200,7.19,-150
5.512e-05,210,6.41,-150
-2.6271e-05,220,6.07,-150
-6.2276e-05,230,5.84,-150
-4.983e-05,240,6.08,-150
0.00013951,250,5.96,-150
-0.00011214,260,5.85,-150
-2.6946e-05,270,5.86,-150
3.3704e-05,280,6.25,-150
1.7155e-05,290,6.74,-150
0.00020626,10,83.8,-150
3.1433e-05,20,79.83,-150
0.00050313,30,74.92,-150
0.0011312,40,69.78,-150
0.00081421,50,64.46,-150
-0.00082799,60,57.46,-150
0.0011556,70,50.81,-150
0.0010143,80,44.49,-150
0.0013294,90,38.1,-150
-0.0001255,100,32.08,-150
0.0026644,110,27.96,-150
0.0047984,120,24.45,-150
0.0022376,130,21.06,-150
0.00010299,170,14.78,-150
-0.00064039,180,13.83,-150
-0.00024857,190,13.05,-150
-3.6566e-05,200,12.19,-150
-0.00076392,210,11.41,-150
0.00020517,220,11.07,-150
-0.00011822,230,10.84,-150
0.00012807,240,11.08,-150
8.7308e-05,250,10.96,-150
-0.00013843,260,10.85,-150
5.918e-05,270,10.86,-150
-0.00018235,280,11.25,-150
-0.00023573,290,11.74,-150
0.00027651,10,93.8,-150
-0.00068498,20,89.83,-150
-0.0011799,30,84.92,-150
0.00043754,40,79.78,-150
-0.00052896,50,74.46,-150
0.0001026,60,67.46,-150
-0.00067514,70,60.81,-150
-5.3485e-07,80,54.49,-150
-0.001569,90,48.1,-150
0.0037856,100,42.08,-150
0.00061839,110,37.96,-150
-0.0016812,120,34.45,-150
-0.0042449,130,31.06,-150
0.0014291,170,24.78,-150
0.001135,180,23.83,-150
-0.0017489,190,23.05,-150
-0.00018471,200,22.19,-150
-0.00088272,210,21.41,-150
-0.00024898,220,21.07,-150
0.00010523,230,20.84,-150
-3.1767e-05,240,21.08,-150
0.00012919,250,20.96,-150
7.7251e-05,260,20.85,-150
-0.00017543,270,20.86,-150
-0.00014307,280,21.25,-150
-0.00021394,290,21.74,-150
