"p","Points:0","Points:1","Points:2"
-0.00053299,10,75.3,-150
-0.00054949,20,71.33,-150
0.00030687,30,66.42,-150
0.00018805,40,61.28,-150
0.0012619,50,55.96,-150
-0.0010165,60,48.96,-150
-0.00073839,70,42.31,-150
-0.00064082,80,35.99,-150
-0.00079558,90,29.6,-150
0.00063054,100,23.58,-150
0.0010134,110,19.46,-150
-0.004606,120,15.95,-150
0.0018833,130,12.56,-150
-0.00059944,170,6.28,-150
-0.00031991,180,5.33,-150
0.00017483,190,4.55,-150
-0.00024165,200,3.69,-150
1.3784e-05,210,2.91,-150
-0.00022853,220,2.57,-150
-0.00024232,230,2.34,-150
0.00011691,240,2.58,-150
0.00030413,250,2.46,-150
-4.2666e-05,260,2.35,-150
0.00022824,270,2.36,-150
-6.129e-05,280,2.75,-150
-0.00015805,290,3.24,-150
-3.0729e-05,10,76.8,-150
-0.00096766,20,72.83,-150
-0.00044999,30,67.92,-150
-0.0010052,40,62.78,-150
-0.00083893,50,57.46,-150
0.00012372,60,50.46,-150
0.00062614,70,43.81,-150
6.0816e-05,80,37.49,-150
0.00056402,90,31.1,-150
6.9581e-05,100,25.08,-150
-0.0028006,110,20.96,-150
0.0014402,120,17.45,-150
0.0050838,130,14.06,-150
-1.3747e-06,170,7.78,-150
0.00020246,180,6.83,-150
6.6997e-05,190,6.05,-150
8.4976e-05,200,5.19,-150
-0.00011984,210,4.41,-150
-0.00037488,220,4.07,-150
-1.6852e-05,230,3.84,-150
9.4452e-05,240,4.08,-150
0.00019061,250,3.96,-150
-5.9201e-05,260,3.85,-150
0.00019474,270,3.86,-150
-5.3305e-05,280,4.25,-150
-0.00015281,290,4.74,-150
-2.4153e-05,10,78.8,-150
0.00053766,20,74.83,-150
-0.00012733,30,69.92,-150
0.00032864,40,64.78,-150
0.00028319,50,59.46,-150
-0.0015788,60,52.46,-150
0.0006474,70,45.81,-150
0.0021102,80,39.49,-150
-0.0006491,90,33.1,-150
-0.0030451,100,27.08,-150
0.004277,110,22.96,-150
0.0014298,120,19.45,-150
-0.00012203,130,16.06,-150
6.4765e-05,170,9.78,-150
0.0015377,180,8.83,-150
-6.6531e-05,190,8.05,-150
0.00031999,200,7.19,-150
-0.00025817,210,6.41,-150
-0.00039938,220,6.07,-150
0.0001821,230,5.84,-150
5.2081e-05,240,6.08,-150
6.6367e-06,250,5.96,-150
-2.2916e-05,260,5.85,-150
0.00017474,270,5.86,-150
-9.9237e-06,280,6.25,-150
-0.00010627,290,6.74,-150
-1.59e-05,10,83.8,-150
-0.0011814,20,79.83,-150
9.3968e-05,30,74.92,-150
0.00019029,40,69.78,-150
-0.00085306,50,64.46,-150
-0.0026011,60,57.46,-150
0.0010062,70,50.81,-150
0.00082526,80,44.49,-150
0.00046734,90,38.1,-150
-0.00042396,100,32.08,-150
-0.00070507,110,27.96,-150
0.0033238,120,24.45,-150
0.0019077,130,21.06,-150
0.00047331,170,14.78,-150
-0.00071151,180,13.83,-150
8.5937e-05,190,13.05,-150
-0.00016396,200,12.19,-150
0.00016937,210,11.41,-150
0.00023725,220,11.07,-150
0.00020446,230,10.84,-150
-9.5116e-05,240,11.08,-150
-1.3876e-05,250,10.96,-150
1.8803e-05,260,10.85,-150
1.6726e-05,270,10.86,-150
0.00016198,280,11.25,-150
5.7229e-05,290,11.74,-150
0.00069192,10,93.8,-150
-0.00081548,20,89.83,-150
0.00068919,30,84.92,-150
-0.00095776,40,79.78,-150
0.00025266,50,74.46,-150
0.0011032,60,67.46,-150
0.00059737,70,60.81,-150
0.0009221,80,54.49,-150
-0.00050893,90,48.1,-150
0.00088077,100,42.08,-150
0.0016512,110,37.96,-150
0.00145,120,34.45,-150
-0.0056246,130,31.06,-150
0.0009024,170,24.78,-150
0.00079957,180,23.83,-150
-0.00023985,190,23.05,-150
-1.329e-05,200,22.19,-150
7.2979e-05,210,21.41,-150
-0.00023033,220,21.07,-150
0.00039796,230,20.84,-150
-0.00028671,240,21.08,-150
-7.8614e-06,250,20.96,-150
0.00012427,260,20.85,-150
0.00027177,270,20.86,-150
8.4311e-05,280,21.25,-150
-8.1022e-05,290,21.74,-150
