"p","Points:0","Points:1","Points:2"
-6.1023e-15,250,9.12,-150
1.8426e-14,249.94,12.656,-150
-1.3318e-14,249.75,16.187,-150
-7.2368e-16,249.44,19.71,-150
-5.0178e-15,249,23.219,-150
5.6899e-16,248.44,26.711,-150
1.1798e-16,247.76,30.181,-150
-6.8441e-18,246.95,33.624,-150
-1.6746e-16,246.02,37.037,-150
6.3406e-17,244.98,40.415,-150
-3.0675e-17,243.81,43.753,-150
8.0683e-20,242.53,47.049,-150
-5.7801e-18,241.13,50.297,-150
5.2448e-18,239.62,53.493,-150
2.5336e-18,237.99,56.634,-150
9.2803e-18,236.26,59.715,-150
-5.6892e-18,234.41,62.734,-150
-7.4582e-18,232.46,65.685,-150
-8.9642e-18,230.41,68.565,-150
5.4133e-18,228.26,71.371,-150
-1.702e-18,226.01,74.1,-150
1.7169e-17,223.67,76.747,-150
-2.0173e-18,221.23,79.309,-150
3.234e-18,218.7,81.784,-150
-2.2414e-17,216.09,84.168,-150
-1.4472e-18,213.39,86.457,-150
-6.988e-17,210.62,88.651,-150
-1.1025e-16,207.77,90.744,-150
1.0081e-18,204.85,92.736,-150
1.3121e-18,201.86,94.623,-150
-2.1454e-16,198.8,96.403,-150
-2.4965e-16,195.69,98.074,-150
1.1215e-16,192.51,99.634,-150
-4.5616e-16,189.28,101.08,-150
-4.1155e-15,186.01,102.41,-150
2.4497e-14,182.69,103.63,-150
-1.5811e-14,179.32,104.72,-150
6.3226e-15,175.93,105.7,-150
5.513e-14,172.5,106.56,-150
1.0486e-12,169.04,107.29,-150
3.2824e-13,165.55,107.9,-150
1.7478e-13,162.05,108.39,-150
2.9479e-13,158.53,108.76,-150
7.6345e-12,155,108.99,-150
-4.2383e-12,151.47,109.11,-150
-6.2245e-12,147.93,109.1,-150
1.6926e-12,144.4,108.96,-150
-1.0948e-13,140.87,108.7,-150
3.2995e-13,137.36,108.32,-150
-4.6971e-13,133.86,107.81,-150
-1.2007e-12,130.38,107.18,-150
2.3533e-13,126.92,106.42,-150
3.0942e-14,123.5,105.54,-150
2.6261e-13,120.1,104.55,-150
-6.099e-14,116.75,103.43,-150
-1.8876e-14,113.44,102.2,-150
-9.0799e-14,110.17,100.84,-150
3.6561e-14,106.95,99.379,-150
-5.691e-15,103.78,97.8,-150
-4.5789e-14,100.68,96.11,-150
6.5672e-15,97.633,94.312,-150
5.3525e-14,94.653,92.407,-150
5.9336e-14,91.743,90.398,-150
-2.5382e-15,88.906,88.287,-150
4.3641e-14,86.144,86.078,-150
-4.3158e-14,83.463,83.772,-150
-1.7677e-14,80.865,81.372,-150
6.9256e-15,78.354,78.883,-150
-3.206e-14,75.932,76.306,-150
-3.9251e-14,73.603,73.645,-150
-2.2176e-15,71.369,70.903,-150
5.864e-14,69.234,68.084,-150
2.2828e-13,67.199,65.192,-150
-4.6701e-13,65.268,62.229,-150
-6.3145e-14,63.443,59.2,-150
7.2611e-13,61.727,56.108,-150
-2.7559e-12,60.121,52.957,-150
-1.6407e-07,200,9.12,-150
2.0848e-07,199.97,10.887,-150
2.8914e-07,199.88,12.652,-150
3.3202e-07,199.72,14.412,-150
3.7712e-08,199.5,16.166,-150
3.036e-07,199.22,17.911,-150
-2.7308e-08,198.88,19.645,-150
-5.8494e-08,198.48,21.366,-150
5.4063e-08,198.01,23.072,-150
2.1055e-08,197.49,24.76,-150
-5.4412e-09,196.91,26.428,-150
-1.7533e-08,196.27,28.075,-150
-3.3177e-08,195.57,29.699,-150
9.4892e-09,194.81,31.296,-150
1.4563e-08,194,32.866,-150
6.6487e-09,193.13,34.406,-150
-8.0752e-10,192.21,35.915,-150
8.3013e-09,191.24,37.39,-150
-1.8158e-08,190.22,38.83,-150
-1.9914e-08,189.14,40.233,-150
-2.0777e-08,188.02,41.597,-150
-4.5413e-09,186.85,42.92,-150
-6.0513e-09,185.63,44.201,-150
-2.822e-08,184.37,45.438,-150
-2.2429e-08,183.06,46.63,-150
-1.3881e-08,181.71,47.775,-150
2.5204e-08,180.33,48.872,-150
3.8445e-08,178.9,49.919,-150
1.5214e-08,177.44,50.915,-150
7.4247e-08,175.95,51.858,-150
2.2121e-07,174.42,52.749,-150
9.1217e-08,172.87,53.585,-150
-5.1559e-07,171.28,54.365,-150
-1.9043e-06,169.67,55.089,-150
2.6495e-06,168.03,55.755,-150
-4.5895e-06,166.37,56.364,-150
3.0428e-08,164.69,56.913,-150
-1.2447e-06,162.99,57.402,-150
3.3354e-06,161.28,57.831,-150
-3.45e-06,159.55,58.199,-150
-4.2754e-06,157.81,58.506,-150
7.9313e-06,156.06,58.751,-150
6.2032e-06,154.3,58.934,-150
-2.1868e-05,152.54,59.056,-150
-1.9088e-05,150.77,59.114,-150
-2.013e-05,149.01,59.11,-150
-2.1449e-05,147.24,59.044,-150
1.4333e-05,145.48,58.915,-150
-2.3152e-06,143.72,58.724,-150
3.542e-06,141.97,58.471,-150
-9.4896e-06,140.23,58.157,-150
1.2324e-06,138.5,57.781,-150
1.3282e-06,136.79,57.344,-150
-1.939e-06,135.1,56.847,-150
-4.4845e-07,133.42,56.291,-150
-6.5175e-08,131.76,55.675,-150
1.6692e-06,130.13,55.002,-150
7.3488e-07,128.52,54.271,-150
-5.0225e-07,126.94,53.483,-150
-5.6535e-07,125.38,52.641,-150
2.5505e-07,123.86,51.743,-150
-5.1038e-07,122.37,50.793,-150
-1.0206e-06,120.92,49.791,-150
-5.9485e-07,119.5,48.737,-150
4.4427e-08,118.12,47.634,-150
-9.0525e-07,116.77,46.483,-150
-1.1038e-06,115.47,45.286,-150
2.4546e-07,114.22,44.043,-150
1.9989e-07,113.01,42.757,-150
4.0644e-07,111.84,41.428,-150
