"p","Points:0","Points:1","Points:2"
0.00087469,10,75.3,-150
0.00059881,20,71.33,-150
0.0013159,30,66.42,-150
-0.00037005,40,61.28,-150
0.002223,50,55.96,-150
6.4161e-05,60,48.96,-150
0.0010968,70,42.31,-150
0.00026292,80,35.99,-150
-0.00095799,90,29.6,-150
-0.0027252,100,23.58,-150
0.0024441,110,19.46,-150
0.0031015,120,15.95,-150
0.0010835,130,12.56,-150
-0.00024934,170,6.28,-150
-0.00039976,180,5.33,-150
-0.00021917,190,4.55,-150
8.2868e-05,200,3.69,-150
-0.00029156,210,2.91,-150
-0.00032772,220,2.57,-150
-1.0425e-05,230,2.34,-150
5.8814e-05,240,2.58,-150
8.568e-05,250,2.46,-150
-7.6318e-05,260,2.35,-150
-0.00013322,270,2.36,-150
-4.7369e-05,280,2.75,-150
-0.00017094,290,3.24,-150
0.0003589,10,76.8,-150
-0.00077037,20,72.83,-150
4.5103e-05,30,67.92,-150
-0.0003184,40,62.78,-150
-0.00036598,50,57.46,-150
0.00066516,60,50.46,-150
0.0016055,70,43.81,-150
-0.00026046,80,37.49,-150
-3.3048e-05,90,31.1,-150
-0.0039292,100,25.08,-150
0.0047194,110,20.96,-150
0.0040323,120,17.45,-150
-0.0041829,130,14.06,-150
-0.00043675,170,7.78,-150
-0.00049197,180,6.83,-150
3.3535e-05,190,6.05,-150
0.00010716,200,5.19,-150
4.719e-05,210,4.41,-150
-0.00026215,220,4.07,-150
-5.7802e-05,230,3.84,-150
7.7388e-05,240,4.08,-150
3.9419e-05,250,3.96,-150
-2.0427e-05,260,3.85,-150
-0.00011968,270,3.86,-150
-4.8518e-05,280,4.25,-150
-0.00014899,290,4.74,-150
2.4556e-05,10,78.8,-150
-0.00043389,20,74.83,-150
-0.00049836,30,69.92,-150
0.0013469,40,64.78,-150
-0.00029146,50,59.46,-150
0.00042473,60,52.46,-150
-0.00064456,70,45.81,-150
-0.0019242,80,39.49,-150
-0.00061433,90,33.1,-150
0.0011048,100,27.08,-150
-0.0010036,110,22.96,-150
-0.0012468,120,19.45,-150
0.0054298,130,16.06,-150
0.00032196,170,9.78,-150
0.0010194,180,8.83,-150
-0.00028913,190,8.05,-150
4.396e-05,200,7.19,-150
0.00018827,210,6.41,-150
-9.3701e-05,220,6.07,-150
-6.6382e-05,230,5.84,-150
0.00012656,240,6.08,-150
-4.2305e-05,250,5.96,-150
6.4665e-05,260,5.85,-150
-0.00012421,270,5.86,-150
2.2006e-05,280,6.25,-150
-0.00016352,290,6.74,-150
0.00066403,10,83.8,-150
-0.00099612,20,79.83,-150
-0.00018571,30,74.92,-150
-0.0004461,40,69.78,-150
-0.00028928,50,64.46,-150
-0.00026266,60,57.46,-150
0.00018357,70,50.81,-150
-0.0007491,80,44.49,-150
-0.00039052,90,38.1,-150
0.0014509,100,32.08,-150
-0.0032583,110,27.96,-150
-0.00054801,120,24.45,-150
-0.0018032,130,21.06,-150
-0.0010205,170,14.78,-150
0.0001398,180,13.83,-150
0.00085665,190,13.05,-150
0.00013471,200,12.19,-150
-0.00023284,210,11.41,-150
0.00029614,220,11.07,-150
0.00012236,230,10.84,-150
-8.2969e-05,240,11.08,-150
-0.0001259,250,10.96,-150
0.00018364,260,10.85,-150
-8.567e-06,270,10.86,-150
0.00027389,280,11.25,-150
-0.00017988,290,11.74,-150
-0.0014359,10,93.8,-150
0.00053502,20,89.83,-150
0.00082299,30,84.92,-150
-0.0013158,40,79.78,-150
-0.0011966,50,74.46,-150
-0.00044651,60,67.46,-150
0.00094888,70,60.81,-150
-0.00022341,80,54.49,-150
0.00034726,90,48.1,-150
9.0084e-05,100,42.08,-150
-0.00052843,110,37.96,-150
0.0063903,120,34.45,-150
0.0040214,130,31.06,-150
0.0067119,170,24.78,-150
0.0001439,180,23.83,-150
0.0009409,190,23.05,-150
-0.00038408,200,22.19,-150
-0.00036809,210,21.41,-150
0.00045136,220,21.07,-150
0.00020599,230,20.84,-150
-2.4098e-05,240,21.08,-150
3.8291e-05,250,20.96,-150
4.2355e-05,260,20.85,-150
0.00010706,270,20.86,-150
0.00020588,280,21.25,-150
-0.00029739,290,21.74,-150
