0,0.0747691687230594,1073.44,389.17,-1
2.26757369614512e-05,0.105737436304277,1073.44,389.17,-1.03379451122704
4.53514739229025e-05,0.141572346674914,1073.44,389.17,-1.06758902245407
6.80272108843537e-05,0.182043271556245,1073.44,389.17,-1.10138353368111
9.0702947845805e-05,0.226784401440382,1073.44,389.17,-1.13517804490814
0.000113378684807256,0.275319851665248,1073.44,389.17,-1.16897255613518
0.000136054421768707,0.32709538025355,1073.44,389.17,-1.20276706736221
0.000158730158730159,0.381513768396947,1073.44,389.17,-1.23656157858925
0.00018140589569161,0.437970688234079,1073.44,389.17,-1.27035608981628
0.000204081632653061,0.49588800464774,1073.44,389.17,-1.30415060104332
0.000226757369614512,0.554741899549455,1073.44,389.17,-1.33794511227036
0.000249433106575964,0.61408390134743,1073.44,389.17,-1.37173962349739
0.000272108843537415,0.673553753658781,1073.44,389.17,-1.40553413472443
0.000294784580498866,0.732883956179078,1073.44,389.17,-1.43932864595146
0.000317460317460317,0.791896648232433,1073.44,389.17,-1.4731231571785
0.000340136054421769,0.850494188415399,1073.44,389.17,-1.50691766840553
0.00036281179138322,0.908645245097965,1073.44,389.17,-1.54071217963257
0.000385487528344671,0.96636841918079,1073.44,389.17,-1.57450669085961
0.000408163265306122,1.02371537471183,1073.44,389.17,-1.60830120208664
0.000430839002267574,1.08075518917273,1073.44,389.17,-1.64209571331368
0.000453514739229025,1.13756121246052,1073.44,389.17,-1.67589022454071
0.000476190476190476,1.19420121495232,1073.44,389.17,-1.70968473576775
0.000498866213151927,1.25073108630253,1073.44,389.17,-1.74347924699478
0.000521541950113379,1.30719188534759,1073.44,389.17,-1.77727375822182
0.00054421768707483,1.36360968852265,1073.44,389.17,-1.81106826944885
0.000566893424036281,1.41999746846444,1073.44,389.17,-1.84486278067589
0.000589569160997732,1.47635816163624,1073.44,389.17,-1.87865729190293
0.000612244897959184,1.53268813849525,1073.44,389.17,-1.91245180312996
0.000634920634920635,1.58898044069485,1073.44,389.17,-1.946246314357
